val.NO2.weV,val.NO2.cnc,val.NO2.aeV,val.NO2.weC,val.H2S.weV,val.H2S.cnc,val.H2S.aeV,val.H2S.weC,val.CO.weV,val.CO.cnc,val.CO.aeV,val.CO.weC,val.sht.hmd,val.sht.tmp,val.SO2.weV,val.SO2.cnc,val.SO2.aeV,val.SO2.weC,rec,tag
0.31588,26.3,0.309755,0.003699,0.225316,25.9,0.279129,0.005606,0.386631,684.3,0.259941,0.14442,51.5,21.3,0.267192,10.0,0.266754,-0.004961,2018-12-11T08:09:01Z,scs-be2-2
0.315755,23.8,0.309942,0.003234,0.225628,26.1,0.279004,0.005806,0.388193,694.1,0.260754,0.146777,51.4,21.3,0.267379,5.6,0.267817,-0.006515,2018-12-11T08:09:11Z,scs-be2-2
0.315817,24.2,0.309942,0.003296,0.225566,24.7,0.276942,0.00389,0.389881,700.7,0.260629,0.148342,51.3,21.3,0.267192,14.4,0.265817,-0.003425,2018-12-11T08:09:21Z,scs-be2-2
0.31563,23.8,0.30988,0.003222,0.225941,24.1,0.275504,0.002972,0.390256,702.8,0.260754,0.148839,51.3,21.3,0.267129,4.1,0.268004,-0.007073,2018-12-11T08:09:31Z,scs-be2-2
0.31563,23.8,0.30988,0.003222,0.226066,24.3,0.275754,0.003322,0.389756,699.1,0.260379,0.147973,51.3,21.3,0.267629,1.4,0.268879,-0.008007,2018-12-11T08:09:41Z,scs-be2-2
0.315817,25.3,0.309817,0.003523,0.226253,24.7,0.276129,0.003847,0.391256,707.5,0.260879,0.149962,51.3,21.3,0.267254,6.7,0.267504,-0.006128,2018-12-11T08:09:51Z,scs-be2-2
0.31563,23.2,0.309942,0.003109,0.226378,23.6,0.274192,0.00223,0.391131,705.9,0.260629,0.149592,51.3,21.3,0.267567,0.7,0.269004,-0.008274,2018-12-11T08:10:01Z,scs-be2-2
0.315755,23.8,0.309942,0.003234,0.226753,22.9,0.272692,0.001256,0.392568,713.5,0.261004,0.151396,51.2,21.3,0.267504,10.3,0.266879,-0.004854,2018-12-11T08:10:11Z,scs-be2-2
0.315692,23.5,0.309942,0.003171,0.227128,23.3,0.273004,0.001912,0.391631,708.0,0.260629,0.150092,51.2,21.3,0.267692,6.0,0.267942,-0.006408,2018-12-11T08:10:21Z,scs-be2-2
0.31563,23.2,0.309942,0.003109,0.227566,23.7,0.273067,0.002406,0.393506,717.6,0.261066,0.152395,51.2,21.3,0.266817,11.6,0.266192,-0.004414,2018-12-11T08:10:31Z,scs-be2-2
0.315567,23.5,0.30988,0.003159,0.228003,24.2,0.273317,0.003068,0.395319,728.0,0.261754,0.15488,51.1,21.3,0.266879,-1.0,0.268942,-0.008859,2018-12-11T08:10:41Z,scs-be2-2
0.315442,21.6,0.310005,0.002808,0.227941,23.5,0.272317,0.002106,0.394694,723.1,0.261191,0.153705,51.1,21.3,0.267192,8.9,0.267004,-0.005371,2018-12-11T08:10:51Z,scs-be2-2
0.315442,23.4,0.309817,0.003148,0.228503,23.5,0.271692,0.002107,0.395569,726.0,0.261004,0.154396,51.1,21.3,0.267629,4.6,0.268192,-0.00688,2018-12-11T08:11:01Z,scs-be2-2
0.315755,24.4,0.30988,0.003347,0.229253,23.7,0.271254,0.002464,0.395569,725.2,0.260816,0.154213,51.1,21.3,0.267754,3.5,0.268504,-0.007267,2018-12-11T08:11:11Z,scs-be2-2
0.315692,24.7,0.309817,0.003398,0.229754,24.7,0.272192,0.003806,0.395944,725.5,0.260504,0.154282,51.1,21.3,0.267317,2.6,0.268442,-0.007602,2018-12-11T08:11:21Z,scs-be2-2
0.315692,24.1,0.30988,0.003284,0.230316,26.1,0.273817,0.00583,0.397444,734.1,0.261066,0.156333,51.2,21.3,0.267192,14.4,0.265817,-0.003425,2018-12-11T08:11:31Z,scs-be2-2
0.315755,23.8,0.309942,0.003234,0.229879,25.7,0.273692,0.00528,0.398506,737.3,0.260754,0.157089,51.1,21.3,0.266817,12.1,0.266067,-0.00421,2018-12-11T08:11:41Z,scs-be2-2
0.315755,23.3,0.310005,0.00312,0.229879,25.4,0.273192,0.004831,0.398819,739.4,0.260941,0.157585,51.1,21.3,0.266879,2.8,0.268129,-0.007528,2018-12-11T08:11:51Z,scs-be2-2
0.315505,21.9,0.310005,0.00287,0.230066,24.9,0.272254,0.004175,0.400069,745.1,0.261066,0.158958,51.1,21.3,0.267504,6.9,0.267629,-0.006083,2018-12-11T08:12:01Z,scs-be2-2
0.315505,23.1,0.30988,0.003097,0.230816,24.9,0.271317,0.004082,0.400256,745.6,0.261004,0.159084,51.0,21.3,0.267379,1.0,0.268817,-0.008154,2018-12-11T08:12:11Z,scs-be2-2
0.315567,23.5,0.30988,0.003159,0.231066,25.1,0.271442,0.004445,0.402131,755.8,0.261566,0.161509,51.0,21.3,0.267067,3.3,0.268129,-0.00734,2018-12-11T08:12:21Z,scs-be2-2
0.315755,23.8,0.309942,0.003234,0.231816,25.2,0.270692,0.00452,0.402694,757.9,0.261504,0.162011,51.0,21.3,0.266629,7.9,0.266879,-0.005729,2018-12-11T08:12:31Z,scs-be2-2
0.315755,23.8,0.309942,0.003234,0.232254,25.4,0.270567,0.004845,0.403631,762.6,0.261691,0.163131,50.9,21.3,0.266692,15.3,0.265317,-0.003105,2018-12-11T08:12:41Z,scs-be2-2
0.31563,24.4,0.309817,0.003335,0.232629,25.5,0.270254,0.004939,0.404444,768.3,0.262254,0.164494,50.9,21.3,0.267067,3.0,0.268192,-0.007442,2018-12-11T08:12:51Z,scs-be2-2
0.315755,24.4,0.30988,0.003347,0.233066,25.7,0.270192,0.005321,0.403506,764.1,0.262192,0.163495,50.9,21.3,0.267254,6.2,0.267629,-0.006333,2018-12-11T08:13:01Z,scs-be2-2
0.315692,23.5,0.309942,0.003171,0.233379,26.1,0.270379,0.005802,0.403881,761.8,0.261254,0.162954,50.9,21.3,0.267629,8.7,0.267317,-0.005446,2018-12-11T08:13:11Z,scs-be2-2
0.315692,24.1,0.30988,0.003284,0.234004,27.3,0.271629,0.007551,0.405256,765.3,0.260691,0.163778,50.9,21.3,0.266754,2.2,0.268192,-0.007755,2018-12-11T08:13:21Z,scs-be2-2
0.315755,24.4,0.30988,0.003347,0.233816,27.8,0.272567,0.008206,0.406194,771.5,0.261254,0.165266,50.9,21.3,0.266629,4.1,0.267692,-0.00706,2018-12-11T08:13:31Z,scs-be2-2
0.315817,24.8,0.30988,0.003409,0.233629,28.2,0.273504,0.008862,0.406194,770.2,0.260941,0.16496,50.9,21.3,0.266504,10.1,0.266317,-0.004932,2018-12-11T08:13:41Z,scs-be2-2
0.315692,22.9,0.310005,0.003058,0.233629,27.4,0.272254,0.007738,0.407319,776.5,0.261316,0.166452,50.9,21.3,0.266567,15.2,0.265254,-0.003128,2018-12-11T08:13:51Z,scs-be2-2
0.315692,24.1,0.30988,0.003284,0.234504,27.3,0.271129,0.007601,0.407569,777.0,0.261191,0.16658,50.9,21.3,0.267004,6.6,0.267379,-0.006173,2018-12-11T08:14:01Z,scs-be2-2
0.315755,24.4,0.30988,0.003347,0.234691,27.1,0.270567,0.007283,0.408069,779.8,0.261379,0.167263,50.9,21.3,0.267192,9.7,0.266817,-0.005064,2018-12-11T08:14:11Z,scs-be2-2
0.31563,24.4,0.309817,0.003335,0.235004,26.6,0.269379,0.006528,0.408319,780.6,0.261316,0.167452,50.8,21.3,0.267129,-3.1,0.269567,-0.009634,2018-12-11T08:14:21Z,scs-be2-2
0.315692,24.7,0.309817,0.003398,0.235441,27.3,0.270004,0.007527,0.408944,782.7,0.261191,0.167955,50.9,21.3,0.267004,6.0,0.267504,-0.006378,2018-12-11T08:14:31Z,scs-be2-2
0.31588,25.1,0.30988,0.003472,0.235816,27.7,0.270317,0.008183,0.408756,780.9,0.260941,0.167523,50.8,21.3,0.266879,0.2,0.268692,-0.008449,2018-12-11T08:14:41Z,scs-be2-2
0.315692,24.1,0.30988,0.003284,0.236004,28.0,0.270567,0.008596,0.409819,783.8,0.260566,0.168219,50.8,21.3,0.267254,10.8,0.266629,-0.004694,2018-12-11T08:14:51Z,scs-be2-2
0.316067,26.6,0.309817,0.003773,0.235879,28.5,0.271442,0.009257,0.411006,790.6,0.261004,0.169834,50.9,21.3,0.267379,5.6,0.267817,-0.006515,2018-12-11T08:15:01Z,scs-be2-2
0.315817,25.9,0.309755,0.003638,0.236004,28.4,0.271067,0.009082,0.413569,805.2,0.262004,0.173321,50.9,21.2,0.266442,-1.3,0.268754,-0.008972,2018-12-11T08:15:11Z,scs-be2-2
0.315817,24.8,0.30988,0.003411,0.236191,28.8,0.271567,0.00972,0.415506,815.6,0.262567,0.175805,50.9,21.2,0.266067,2.0,0.267817,-0.007813,2018-12-11T08:15:21Z,scs-be2-2
0.315817,25.4,0.309817,0.003525,0.236191,28.3,0.270692,0.008932,0.416069,818.7,0.262754,0.17655,50.8,21.2,0.266067,9.8,0.266129,-0.005053,2018-12-11T08:15:31Z,scs-be2-2
0.315817,25.9,0.309755,0.003638,0.236316,27.9,0.269942,0.008381,0.417006,820.1,0.262129,0.17688,50.8,21.2,0.266942,2.7,0.268192,-0.007552,2018-12-11T08:15:41Z,scs-be2-2
0.316005,26.9,0.309755,0.003825,0.236566,28.1,0.270004,0.008687,0.417569,821.9,0.262004,0.177321,50.8,21.2,0.266129,2.7,0.267692,-0.007546,2018-12-11T08:15:51Z,scs-be2-2
0.316067,26.7,0.309817,0.003775,0.236191,27.9,0.270129,0.008425,0.415819,813.3,0.261691,0.175267,50.8,21.2,0.266129,0.4,0.268192,-0.008364,2018-12-11T08:16:01Z,scs-be2-2
0.316005,26.3,0.309817,0.00371,0.236441,28.0,0.270004,0.008527,0.415631,811.2,0.261316,0.174765,50.8,21.3,0.266567,5.1,0.267442,-0.006713,2018-12-11T08:16:11Z,scs-be2-2
0.315942,26.6,0.309755,0.003763,0.236941,28.4,0.270004,0.009062,0.415881,809.0,0.260566,0.174236,50.8,21.2,0.266442,7.7,0.266817,-0.005802,2018-12-11T08:16:21Z,scs-be2-2
0.31588,26.3,0.309755,0.0037,0.237504,29.3,0.270942,0.01047,0.414631,801.5,0.260004,0.172439,50.8,21.2,0.266754,8.0,0.266942,-0.005694,2018-12-11T08:16:31Z,scs-be2-2
0.315942,24.8,0.309942,0.003423,0.237129,28.8,0.270567,0.009757,0.414944,804.6,0.260441,0.173177,50.8,21.2,0.266317,0.1,0.268379,-0.008484,2018-12-11T08:16:41Z,scs-be2-2
0.315817,25.4,0.309817,0.003525,0.237316,28.4,0.269629,0.0091,0.415694,806.7,0.260191,0.173684,50.8,21.2,0.266754,7.7,0.267004,-0.005797,2018-12-11T08:16:51Z,scs-be2-2
0.31588,26.3,0.309755,0.0037,0.237754,28.5,0.269379,0.009312,0.415756,810.5,0.261066,0.174597,50.8,21.2,0.266692,-1.7,0.269004,-0.009131,2018-12-11T08:17:01Z,scs-be2-2
0.31588,25.1,0.30988,0.003474,0.237566,28.1,0.268942,0.00873,0.415944,813.1,0.261504,0.17521,50.8,21.2,0.266567,-5.5,0.269754,-0.010483,2018-12-11T08:17:11Z,scs-be2-2
0.315692,25.3,0.309755,0.003513,0.237691,27.9,0.268504,0.008461,0.416194,813.1,0.261254,0.175217,50.8,21.2,0.266629,-5.4,0.269754,-0.010421,2018-12-11T08:17:21Z,scs-be2-2
0.315942,26.0,0.309817,0.00365,0.238316,29.0,0.269504,0.009987,0.416631,811.9,0.260504,0.174925,50.8,21.2,0.266504,7.5,0.266879,-0.005842,2018-12-11T08:17:31Z,scs-be2-2
0.316067,26.1,0.30988,0.003661,0.238879,30.0,0.270442,0.011394,0.417319,815.0,0.260566,0.175673,50.8,21.2,0.266317,11.3,0.265942,-0.004496,2018-12-11T08:17:41Z,scs-be2-2
0.31588,25.1,0.30988,0.003474,0.238879,29.6,0.269754,0.010775,0.417819,816.1,0.260316,0.17593,50.8,21.2,0.266817,4.4,0.267754,-0.006961,2018-12-11T08:17:51Z,scs-be2-2
0.315817,25.9,0.309755,0.003638,0.239566,30.0,0.269754,0.011462,0.419194,826.4,0.261441,0.178399,50.8,21.2,0.266692,2.3,0.268129,-0.0077,2018-12-11T08:18:01Z,scs-be2-2
0.315817,25.4,0.309817,0.003525,0.239191,29.7,0.269629,0.010975,0.419506,828.5,0.261629,0.178894,50.7,21.2,0.266442,6.8,0.267004,-0.006109,2018-12-11T08:18:11Z,scs-be2-2
0.31588,25.1,0.30988,0.003474,0.239254,29.4,0.269067,0.01053,0.418631,818.5,0.260066,0.1765,50.8,21.2,0.266442,9.4,0.266442,-0.005189,2018-12-11T08:18:21Z,scs-be2-2
0.316192,26.7,0.30988,0.003786,0.239441,29.7,0.269317,0.010943,0.417881,813.8,0.259691,0.175385,50.7,21.2,0.266504,7.3,0.266942,-0.005944,2018-12-11T08:18:31Z,scs-be2-2
0.315942,26.0,0.309817,0.00365,0.239941,30.0,0.269254,0.011387,0.418881,819.3,0.260004,0.176689,50.8,21.2,0.266567,-0.9,0.268754,-0.008847,2018-12-11T08:18:41Z,scs-be2-2
0.315755,25.6,0.309755,0.003575,0.239941,30.4,0.269942,0.012006,0.419131,820.3,0.260004,0.176939,50.8,21.2,0.267129,4.7,0.267879,-0.006853,2018-12-11T08:18:51Z,scs-be2-2
0.315942,24.8,0.309942,0.003423,0.240441,31.1,0.270504,0.013013,0.419381,822.9,0.260379,0.177554,50.8,21.2,0.266692,4.0,0.267754,-0.007086,2018-12-11T08:19:01Z,scs-be2-2
0.316005,26.3,0.309817,0.003712,0.240441,31.1,0.270379,0.0129,0.421006,830.7,0.260629,0.179422,50.8,21.2,0.266817,4.7,0.267692,-0.006859,2018-12-11T08:19:11Z,scs-be2-2
0.31613,27.0,0.309817,0.003837,0.240879,31.4,0.270504,0.01345,0.419944,827.3,0.260879,0.178602,50.8,21.2,0.266442,5.9,0.267192,-0.006416,2018-12-11T08:19:21Z,scs-be2-2
0.316067,26.1,0.30988,0.003661,0.241066,31.7,0.270692,0.013807,0.419819,822.4,0.259816,0.177445,50.8,21.2,0.266442,1.0,0.268254,-0.008154,2018-12-11T08:19:31Z,scs-be2-2
0.316192,26.7,0.30988,0.003786,0.241316,31.4,0.269942,0.013381,0.421006,826.1,0.259504,0.178328,50.8,21.2,0.266567,-3.8,0.269379,-0.00987,2018-12-11T08:19:41Z,scs-be2-2
0.316005,26.9,0.309755,0.003825,0.241066,31.5,0.270379,0.013525,0.420881,825.1,0.259379,0.178082,50.8,21.2,0.266442,0.5,0.268379,-0.008359,2018-12-11T08:19:51Z,scs-be2-2
0.31588,25.1,0.30988,0.003474,0.241316,32.3,0.271317,0.01462,0.421256,830.7,0.260379,0.179429,50.7,21.2,0.266192,9.0,0.266379,-0.005337,2018-12-11T08:20:01Z,scs-be2-2
0.316005,25.7,0.30988,0.003599,0.240941,32.1,0.271504,0.014414,0.422694,839.1,0.260941,0.181413,50.8,21.2,0.266442,6.5,0.267067,-0.006211,2018-12-11T08:20:11Z,scs-be2-2
0.316067,26.1,0.30988,0.003661,0.240941,31.8,0.270942,0.013907,0.423944,845.8,0.261316,0.183028,50.8,21.2,0.266317,2.7,0.267817,-0.007563,2018-12-11T08:20:21Z,scs-be2-2
0.315942,26.0,0.309817,0.00365,0.241129,31.7,0.270692,0.013869,0.424131,845.6,0.261066,0.182972,50.8,21.2,0.266379,6.9,0.266942,-0.006069,2018-12-11T08:20:31Z,scs-be2-2
0.316067,27.2,0.309755,0.003888,0.241066,31.3,0.270129,0.0133,0.424694,846.7,0.260754,0.183231,50.8,21.2,0.266379,8.9,0.266504,-0.005354,2018-12-11T08:20:41Z,scs-be2-2
0.316192,27.9,0.309755,0.004013,0.241379,32.7,0.272004,0.015302,0.424756,850.0,0.261504,0.184022,50.8,21.2,0.266442,-3.3,0.269192,-0.009688,2018-12-11T08:20:51Z,scs-be2-2
0.316005,26.3,0.309817,0.003712,0.241066,31.8,0.270942,0.014032,0.423694,841.2,0.260441,0.181927,50.8,21.2,0.265942,-9.6,0.270254,-0.011926,2018-12-11T08:21:01Z,scs-be2-2
0.31613,26.4,0.30988,0.003724,0.241129,31.3,0.270067,0.013306,0.423506,836.9,0.259566,0.180889,50.9,21.2,0.265692,9.9,0.265879,-0.005019,2018-12-11T08:21:11Z,scs-be2-2
0.316192,26.7,0.30988,0.003786,0.241316,30.8,0.268942,0.01248,0.424381,838.7,0.259129,0.181339,50.8,21.2,0.265817,8.8,0.266192,-0.005405,2018-12-11T08:21:21Z,scs-be2-2
0.31613,27.0,0.309817,0.003837,0.241129,30.6,0.268879,0.012236,0.423944,834.9,0.258629,0.180415,50.8,21.2,0.265754,-1.8,0.268442,-0.009148,2018-12-11T08:21:31Z,scs-be2-2
0.316067,27.2,0.309755,0.003888,0.240816,29.9,0.268067,0.011192,0.423819,835.6,0.258941,0.180594,50.8,21.2,0.266254,-2.4,0.268879,-0.009364,2018-12-11T08:21:41Z,scs-be2-2
0.31588,25.1,0.30988,0.003474,0.240816,29.7,0.267817,0.010967,0.423819,839.2,0.259816,0.181445,50.8,21.2,0.266629,16.0,0.265129,-0.002854,2018-12-11T08:21:51Z,scs-be2-2
0.315692,24.1,0.30988,0.003286,0.241004,29.7,0.267567,0.010929,0.422944,832.0,0.258941,0.179719,50.7,21.2,0.267004,3.5,0.268067,-0.007285,2018-12-11T08:22:01Z,scs-be2-2
0.315942,24.8,0.309942,0.003423,0.241191,30.4,0.268504,0.011961,0.422381,828.6,0.258691,0.178914,50.8,21.2,0.266504,-3.4,0.269254,-0.009728,2018-12-11T08:22:11Z,scs-be2-2
0.316005,25.7,0.30988,0.003599,0.241004,30.9,0.269442,0.012618,0.422194,826.8,0.258441,0.178483,50.8,21.2,0.266254,-0.1,0.268379,-0.008546,2018-12-11T08:22:21Z,scs-be2-2
0.316255,27.6,0.309817,0.003962,0.240566,30.3,0.269004,0.011786,0.422194,827.6,0.258629,0.178665,50.8,21.2,0.266254,4.5,0.267379,-0.00691,2018-12-11T08:22:31Z,scs-be2-2
0.315692,24.7,0.309817,0.0034,0.241066,30.5,0.268879,0.012174,0.424131,835.2,0.258504,0.180481,50.8,21.2,0.266817,-3.1,0.269379,-0.00962,2018-12-11T08:22:41Z,scs-be2-2
0.315755,24.4,0.30988,0.003349,0.241129,30.1,0.268067,0.011504,0.423006,827.6,0.257816,0.178688,50.8,21.2,0.266879,11.8,0.266192,-0.004342,2018-12-11T08:22:51Z,scs-be2-2
0.316005,25.7,0.30988,0.003599,0.241191,29.8,0.267504,0.01106,0.422131,819.9,0.256816,0.176841,50.8,21.2,0.266754,11.1,0.266254,-0.00457,2018-12-11T08:23:01Z,scs-be2-2
0.316005,25.2,0.309942,0.003486,0.241254,30.0,0.267754,0.011348,0.422756,825.3,0.257504,0.178134,50.8,21.2,0.266442,-1.3,0.268754,-0.008972,2018-12-11T08:23:11Z,scs-be2-2
0.31588,25.1,0.30988,0.003474,0.241754,30.8,0.268504,0.012524,0.422631,826.6,0.257941,0.178435,50.8,21.2,0.267254,7.1,0.267442,-0.006012,2018-12-11T08:23:21Z,scs-be2-2
0.315755,24.4,0.30988,0.003349,0.242004,31.4,0.269254,0.013449,0.423444,831.3,0.258254,0.179551,50.8,21.2,0.267004,2.6,0.268254,-0.007592,2018-12-11T08:23:31Z,scs-be2-2
0.316005,25.7,0.30988,0.003599,0.242191,31.7,0.269504,0.013862,0.424694,835.7,0.258066,0.180619,50.8,21.2,0.266817,-0.2,0.268754,-0.008597,2018-12-11T08:23:41Z,scs-be2-2
0.315942,26.0,0.309817,0.00365,0.242379,32.1,0.269817,0.014331,0.426132,843.3,0.258441,0.182421,50.8,21.2,0.266629,13.4,0.265692,-0.003774,2018-12-11T08:23:51Z,scs-be2-2
0.315942,24.8,0.309942,0.003423,0.242629,32.1,0.269567,0.014356,0.426819,847.4,0.258754,0.183412,50.8,21.2,0.266442,1.6,0.268129,-0.00795,2018-12-11T08:24:01Z,scs-be2-2
0.315942,25.4,0.30988,0.003536,0.243066,32.7,0.270004,0.015187,0.428757,855.0,0.258629,0.185228,50.8,21.2,0.266192,-0.5,0.268442,-0.008711,2018-12-11T08:24:11Z,scs-be2-2
0.315942,25.4,0.30988,0.003536,0.243004,32.9,0.270379,0.015463,0.427882,850.3,0.258379,0.18411,50.8,21.2,0.266692,-0.6,0.268754,-0.008722,2018-12-11T08:24:21Z,scs-be2-2
0.315692,24.7,0.309817,0.0034,0.243004,32.9,0.270442,0.015519,0.428069,850.6,0.258254,0.184176,50.8,21.2,0.266754,-4.7,0.269692,-0.010193,2018-12-11T08:24:31Z,scs-be2-2
0.315817,25.4,0.309817,0.003525,0.242879,32.2,0.269504,0.014549,0.428257,848.3,0.257504,0.183634,50.8,21.2,0.266754,1.0,0.268442,-0.008148,2018-12-11T08:24:41Z,scs-be2-2
0.31588,24.5,0.309942,0.003361,0.243191,32.4,0.269504,0.014862,0.428069,849.8,0.258066,0.183994,50.8,21.2,0.266692,0.6,0.268504,-0.008313,2018-12-11T08:24:51Z,scs-be2-2
0.315817,25.4,0.309817,0.003525,0.243004,32.2,0.269379,0.014562,0.427757,849.0,0.258191,0.183803,50.8,21.2,0.266817,8.7,0.266817,-0.005427,2018-12-11T08:25:01Z,scs-be2-2
0.315755,25.0,0.309817,0.003462,0.242941,31.3,0.268004,0.013261,0.427007,840.6,0.256879,0.181777,50.7,21.2,0.266879,8.6,0.266879,-0.005467,2018-12-11T08:25:11Z,scs-be2-2
0.31563,24.4,0.309817,0.003337,0.243129,30.8,0.267067,0.012603,0.425006,830.7,0.256504,0.179412,50.8,21.2,0.267004,7.5,0.267192,-0.005853,2018-12-11T08:25:21Z,scs-be2-2
0.315817,24.8,0.30988,0.003411,0.243316,31.2,0.267442,0.013129,0.425694,831.0,0.255879,0.179492,50.8,21.2,0.266817,3.5,0.267942,-0.007268,2018-12-11T08:25:31Z,scs-be2-2
0.31588,23.9,0.310005,0.003247,0.242941,31.3,0.268004,0.013261,0.425881,833.3,0.256254,0.180044,50.7,21.2,0.266629,5.0,0.267504,-0.00674,2018-12-11T08:25:41Z,scs-be2-2
0.316005,25.2,0.309942,0.003486,0.243441,32.2,0.268879,0.014549,0.426069,834.9,0.256441,0.180414,50.7,21.2,0.267004,2.9,0.268192,-0.007489,2018-12-11T08:25:51Z,scs-be2-2
0.31588,25.1,0.30988,0.003474,0.243004,32.0,0.269004,0.014224,0.425694,833.6,0.256504,0.1801,50.7,21.2,0.266942,-3.3,0.269504,-0.009699,2018-12-11T08:26:01Z,scs-be2-2
0.31588,25.1,0.30988,0.003474,0.243316,32.2,0.269004,0.014537,0.425131,831.7,0.256629,0.179659,50.8,21.2,0.266629,13.9,0.265567,-0.00357,2018-12-11T08:26:11Z,scs-be2-2
0.315942,25.4,0.30988,0.003536,0.243379,32.1,0.268754,0.014374,0.425444,832.0,0.256379,0.179728,50.8,21.2,0.266317,11.9,0.265817,-0.004291,2018-12-11T08:26:21Z,scs-be2-2
0.315942,26.6,0.309755,0.003763,0.243191,31.7,0.268379,0.013848,0.426382,837.4,0.256754,0.18103,50.7,21.2,0.266317,-2.2,0.268879,-0.009302,2018-12-11T08:26:31Z,scs-be2-2
0.315942,25.4,0.30988,0.003536,0.243066,31.2,0.267629,0.013048,0.426007,836.6,0.256941,0.180838,50.7,21.2,0.266754,5.1,0.267567,-0.006717,2018-12-11T08:26:41Z,scs-be2-2
0.315942,26.0,0.309817,0.00365,0.243379,31.8,0.268379,0.014036,0.426132,837.2,0.256941,0.180963,50.8,21.2,0.266504,-3.1,0.269192,-0.009625,2018-12-11T08:26:51Z,scs-be2-2
0.315692,24.1,0.30988,0.003286,0.243191,31.3,0.267692,0.013229,0.426382,838.0,0.256879,0.181152,50.7,21.2,0.266504,11.9,0.265942,-0.004308,2018-12-11T08:27:01Z,scs-be2-2
0.31588,25.1,0.30988,0.003474,0.243629,31.8,0.268004,0.013948,0.426007,834.9,0.256504,0.180412,50.7,21.2,0.266379,4.9,0.267379,-0.006785,2018-12-11T08:27:11Z,scs-be2-2
0.315817,26.5,0.309692,0.003751,0.243566,32.0,0.268442,0.01428,0.426194,837.2,0.256879,0.180964,50.8,21.2,0.266004,4.7,0.267192,-0.006853,2018-12-11T08:27:21Z,scs-be2-2
0.31588,25.1,0.30988,0.003474,0.244004,32.3,0.268379,0.014661,0.428194,846.6,0.257129,0.183207,50.8,21.2,0.266254,16.3,0.264817,-0.002718,2018-12-11T08:27:31Z,scs-be2-2
0.315692,25.9,0.309692,0.003626,0.243879,32.5,0.268879,0.014986,0.428569,845.8,0.256566,0.183036,50.7,21.2,0.266379,9.8,0.266317,-0.005047,2018-12-11T08:27:41Z,scs-be2-2
0.31588,23.9,0.310005,0.003247,0.243191,31.7,0.268317,0.013792,0.426569,834.9,0.255941,0.180428,50.7,21.2,0.266942,4.5,0.267817,-0.006938,2018-12-11T08:27:51Z,scs-be2-2
0.315692,23.5,0.309942,0.003173,0.243066,30.7,0.266879,0.012372,0.424319,823.7,0.255504,0.177753,50.6,21.2,0.267192,4.9,0.267879,-0.006791,2018-12-11T08:28:01Z,scs-be2-2
0.315692,24.1,0.30988,0.003286,0.242879,29.8,0.265629,0.011058,0.423631,820.6,0.255441,0.177005,50.7,21.2,0.266879,-4.9,0.269817,-0.010273,2018-12-11T08:28:11Z,scs-be2-2
0.315817,24.2,0.309942,0.003298,0.243504,30.4,0.265942,0.011965,0.424131,824.2,0.255816,0.177869,50.7,21.2,0.267129,0.7,0.268754,-0.008285,2018-12-11T08:28:21Z,scs-be2-2
0.315755,25.0,0.309817,0.003462,0.243629,30.7,0.266317,0.012428,0.424881,829.9,0.256441,0.179227,50.7,21.2,0.266629,3.9,0.267754,-0.007149,2018-12-11T08:28:31Z,scs-be2-2
0.31588,25.1,0.30988,0.003474,0.243316,30.2,0.265879,0.011721,0.425444,830.0,0.255879,0.179242,50.7,21.2,0.266629,0.1,0.268567,-0.008478,2018-12-11T08:28:41Z,scs-be2-2
0.315817,24.8,0.30988,0.003411,0.243441,30.5,0.266129,0.012071,0.425006,824.8,0.255066,0.178015,50.7,21.2,0.266379,2.6,0.267879,-0.007603,2018-12-11T08:28:51Z,scs-be2-2
0.315692,24.1,0.30988,0.003286,0.243754,30.6,0.266004,0.012271,0.423694,818.8,0.254941,0.176581,50.7,21.2,0.267129,4.1,0.268004,-0.007058,2018-12-11T08:29:01Z,scs-be2-2
0.315567,22.9,0.309942,0.003048,0.244316,31.7,0.267129,0.013847,0.422319,809.5,0.254066,0.174355,50.7,21.2,0.266629,6.7,0.267129,-0.006126,2018-12-11T08:29:11Z,scs-be2-2
0.315505,23.7,0.309817,0.003212,0.244129,31.9,0.267692,0.014167,0.421944,808.2,0.254129,0.174041,50.7,21.2,0.266817,9.0,0.266754,-0.005325,2018-12-11T08:29:21Z,scs-be2-2
0.315692,24.1,0.30988,0.003286,0.244066,31.5,0.267004,0.013485,0.421069,805.8,0.254441,0.17347,50.7,21.2,0.266942,8.8,0.266879,-0.005405,2018-12-11T08:29:31Z,scs-be2-2
0.31588,24.5,0.309942,0.003361,0.244129,31.5,0.267067,0.013603,0.422944,814.7,0.254691,0.175588,50.7,21.2,0.266817,5.3,0.267567,-0.006654,2018-12-11T08:29:41Z,scs-be2-2
0.315567,24.1,0.309817,0.003274,0.244129,31.7,0.267254,0.013772,0.422444,811.8,0.254504,0.174906,50.7,21.2,0.266879,16.7,0.265129,-0.002604,2018-12-11T08:29:51Z,scs-be2-2
0.31563,23.8,0.30988,0.003224,0.244191,31.7,0.267317,0.013891,0.421069,806.6,0.254629,0.173652,50.7,21.2,0.266442,0.7,0.268317,-0.008256,2018-12-11T08:30:01Z,scs-be2-2
