val.NO2.weV,val.NO2.cnc,val.NO2.aeV,val.NO2.weC,val.Ox.weV,val.Ox.cnc,val.Ox.aeV,val.Ox.weC,val.NO.weV,val.NO.cnc,val.NO.aeV,val.NO.weC,val.CO.weV,val.CO.cnc,val.CO.aeV,val.CO.weC,val.sht.hmd,val.sht.tmp,rec,tag
0.295192,30.1,0.29863,-0.000845,0.407506,35.3,0.424256,0.010027,0.299442,106.9,0.309505,0.072258,0.31088,115.1,0.277629,0.019775,61,8,2019-02-02T13:38:08Z,scs-bgx-431
0.294879,29,0.29863,-0.001157,0.407381,35.6,0.424194,0.010127,0.29938,109.2,0.309692,0.073219,0.309942,111.2,0.277504,0.018842,61,8,2019-02-02T13:38:18Z,scs-bgx-431
0.294692,28.7,0.298567,-0.00125,0.407506,36,0.424131,0.010257,0.299067,105.1,0.309442,0.071542,0.310005,111.4,0.277567,0.018902,61,8,2019-02-02T13:38:28Z,scs-bgx-431
0.295005,29.4,0.29863,-0.001032,0.407194,34.8,0.424194,0.009829,0.301442,109.3,0.309317,0.073234,0.30988,110.9,0.277442,0.018782,61,8,2019-02-02T13:38:38Z,scs-bgx-431
0.295255,30,0.298692,-0.000877,0.407756,35.7,0.424131,0.010149,0.29988,106.2,0.30938,0.072013,0.31063,114.1,0.277692,0.019522,61,8,2019-02-02T13:38:48Z,scs-bgx-431
0.295817,32.2,0.29863,-0.00022,0.408069,35.5,0.424319,0.010089,0.29938,105,0.30938,0.071513,0.31113,116.3,0.277129,0.020045,61.2,8,2019-02-02T13:38:58Z,scs-bgx-431
0.295317,30.5,0.29863,-0.00072,0.407694,35.5,0.424256,0.010104,0.298755,104.3,0.309442,0.071229,0.311255,116.9,0.276567,0.020192,61.2,8,2019-02-02T13:39:08Z,scs-bgx-431
0.294817,28.5,0.298692,-0.001315,0.407131,35.5,0.424256,0.010092,0.298755,104.3,0.309442,0.071229,0.311442,117.8,0.276004,0.020402,61.2,8,2019-02-02T13:39:18Z,scs-bgx-431
0.294692,27.7,0.298755,-0.001535,0.407506,37.2,0.424256,0.010687,0.29863,105.7,0.309567,0.071787,0.310567,114.1,0.276067,0.019525,61,8,2019-02-02T13:39:28Z,scs-bgx-431
0.294754,28.3,0.298692,-0.001377,0.407506,36.5,0.424194,0.010444,0.298317,104.9,0.309567,0.071474,0.31063,114.3,0.276254,0.01958,61.1,8,2019-02-02T13:39:38Z,scs-bgx-431
0.293879,25.2,0.298692,-0.002252,0.406444,36.1,0.424256,0.010312,0.299005,104.1,0.30938,0.071138,0.31038,113.3,0.276004,0.01934,61,8,2019-02-02T13:39:48Z,scs-bgx-431
0.294067,25.9,0.298692,-0.002065,0.407256,37.4,0.424131,0.010777,0.298442,103.5,0.309442,0.070917,0.31088,115.4,0.276192,0.019832,60.9,8,2019-02-02T13:39:58Z,scs-bgx-431
0.294192,26.3,0.298692,-0.00194,0.407506,37.8,0.424131,0.010917,0.30013,107.7,0.309442,0.072604,0.311692,118.8,0.276504,0.020632,60.9,8,2019-02-02T13:40:08Z,scs-bgx-431
0.294879,28.7,0.298692,-0.001252,0.407319,35.4,0.424131,0.010069,0.303192,117,0.309567,0.076349,0.313505,126.5,0.276629,0.02244,60.9,8,2019-02-02T13:40:18Z,scs-bgx-431
0.294942,28.9,0.298692,-0.00119,0.407506,36.5,0.424319,0.010434,0.301505,114.5,0.309692,0.075344,0.312817,123.6,0.276442,0.02176,60.9,8,2019-02-02T13:40:28Z,scs-bgx-431
0.294567,27.9,0.29863,-0.00147,0.407381,36.2,0.424131,0.010352,0.299192,104.5,0.30938,0.071325,0.31088,115.4,0.276129,0.019835,60.9,8,2019-02-02T13:40:38Z,scs-bgx-431
0.294629,28.1,0.29863,-0.001407,0.407694,37,0.424131,0.010609,0.298067,99.2,0.309192,0.069177,0.31188,119.5,0.277067,0.020797,61,8,2019-02-02T13:40:48Z,scs-bgx-431
0.294692,28.8,0.298567,-0.001232,0.407569,35.8,0.424069,0.010198,0.299255,103.7,0.309317,0.070967,0.31188,119.3,0.277379,0.020756,61,7.9,2019-02-02T13:40:58Z,scs-bgx-431
0.295317,30.5,0.29863,-0.00072,0.407694,35.3,0.424194,0.010027,0.30113,110.2,0.309442,0.073604,0.312817,123.5,0.277004,0.021737,61,8,2019-02-02T13:41:08Z,scs-bgx-431
0.295192,30.1,0.29863,-0.000845,0.407881,36.2,0.424194,0.010324,0.300255,108.9,0.309505,0.07307,0.311817,119.3,0.276942,0.02074,61,8,2019-02-02T13:41:18Z,scs-bgx-431
0.29563,31.6,0.29863,-0.000407,0.408381,36.6,0.424256,0.010489,0.30013,109.4,0.309567,0.073287,0.310567,114,0.276504,0.019507,61.1,8,2019-02-02T13:41:28Z,scs-bgx-431
0.295755,31.7,0.298692,-0.000377,0.408506,36.7,0.424194,0.010509,0.29963,107.3,0.309505,0.072445,0.30988,111.1,0.276317,0.018827,61.1,8,2019-02-02T13:41:38Z,scs-bgx-431
0.295942,32.7,0.29863,-9.5e-05,0.408569,36.7,0.424381,0.010529,0.299442,108.5,0.30963,0.07294,0.310005,111.6,0.276567,0.018942,61.2,8,2019-02-02T13:41:48Z,scs-bgx-431
0.29513,29.5,0.298692,-0.001002,0.407444,36.1,0.424381,0.010284,0.29938,105.9,0.309442,0.071854,0.309255,108.5,0.276067,0.018212,61.2,8,2019-02-02T13:41:58Z,scs-bgx-431
0.294629,27.8,0.298692,-0.001502,0.407381,37,0.424319,0.010612,0.301942,113.9,0.309567,0.075099,0.311192,116.6,0.276942,0.020115,61,8,2019-02-02T13:42:08Z,scs-bgx-431
0.294879,28.7,0.298692,-0.001252,0.407506,36.4,0.424256,0.010412,0.302942,116.4,0.309567,0.076099,0.31138,117.5,0.276129,0.020335,61,8,2019-02-02T13:42:18Z,scs-bgx-431
0.295005,28.8,0.298755,-0.001222,0.407694,36.9,0.424256,0.010572,0.300192,108.7,0.309505,0.073008,0.311192,116.6,0.276629,0.020127,60.9,8,2019-02-02T13:42:28Z,scs-bgx-431
0.295005,28.8,0.298755,-0.001222,0.407631,37.1,0.424381,0.010664,0.300442,111,0.30963,0.07394,0.310442,113.5,0.276317,0.01939,60.9,8,2019-02-02T13:42:38Z,scs-bgx-431
0.295817,30.9,0.29888,-0.0006,0.408194,37.3,0.424444,0.010727,0.303755,120.1,0.309692,0.077594,0.310755,114.9,0.275942,0.019717,61,8,2019-02-02T13:42:48Z,scs-bgx-431
0.29638,33.5,0.298755,0.000153,0.408131,35.1,0.424444,0.009949,0.304255,118.8,0.309505,0.07707,0.315817,136.4,0.276067,0.024775,61.1,8,2019-02-02T13:42:58Z,scs-bgx-431
0.295442,29.6,0.29888,-0.000975,0.407256,35.4,0.424381,0.010069,0.301005,113.3,0.309692,0.074844,0.315067,133.2,0.276129,0.024022,61,8,2019-02-02T13:43:08Z,scs-bgx-431
0.294192,25.3,0.29888,-0.002225,0.406444,36.1,0.424256,0.010284,0.299817,109.5,0.30963,0.073315,0.313505,126.6,0.276192,0.022457,60.8,8,2019-02-02T13:43:18Z,scs-bgx-431
0.294442,26.5,0.298817,-0.00188,0.407444,37.7,0.424194,0.010877,0.299567,109.7,0.309692,0.073407,0.314692,131.6,0.276254,0.023642,60.7,8,2019-02-02T13:43:28Z,scs-bgx-431
0.295192,29.8,0.298692,-0.00094,0.408131,37.5,0.424319,0.010812,0.30413,119.3,0.309567,0.077287,0.316067,137.3,0.277004,0.024987,60.8,8,2019-02-02T13:43:38Z,scs-bgx-431
0.295942,32.7,0.29863,-9.5e-05,0.408131,35.1,0.424256,0.009937,0.305755,124.2,0.30963,0.079253,0.316692,139.9,0.277629,0.025587,60.9,8,2019-02-02T13:43:48Z,scs-bgx-431
0.29613,32.7,0.298755,-9.7e-05,0.408444,35.7,0.424194,0.010172,0.301442,111.8,0.309505,0.074258,0.313755,127.6,0.276317,0.022702,60.9,8,2019-02-02T13:43:58Z,scs-bgx-431
0.29638,33.2,0.298817,5.8e-05,0.408881,37,0.424319,0.010627,0.299692,108.3,0.309567,0.072849,0.311505,118.1,0.276067,0.020462,61,8,2019-02-02T13:44:08Z,scs-bgx-431
0.29613,32.7,0.298755,-9.7e-05,0.408631,36.9,0.424381,0.010592,0.299255,108.1,0.30963,0.072753,0.310755,114.8,0.276317,0.019702,61.1,8,2019-02-02T13:44:18Z,scs-bgx-431
0.295505,30.5,0.298755,-0.000722,0.407569,35.2,0.424256,0.009979,0.299255,108.1,0.30963,0.072753,0.310442,113.5,0.276567,0.01938,61.1,8,2019-02-02T13:44:28Z,scs-bgx-431
0.294629,27.5,0.298755,-0.001597,0.406944,35.1,0.424069,0.009947,0.29938,107.5,0.309567,0.072537,0.31163,118.5,0.276879,0.020555,61,8,2019-02-02T13:44:38Z,scs-bgx-431
0.294817,27.8,0.298817,-0.001505,0.407069,35.2,0.424069,0.009989,0.29988,108.8,0.309567,0.073037,0.312692,123.1,0.276317,0.02164,60.9,8,2019-02-02T13:44:48Z,scs-bgx-431
0.294692,27.7,0.298755,-0.001535,0.407256,36,0.424131,0.010282,0.299005,106.6,0.309567,0.072162,0.31413,129.2,0.276567,0.023067,60.9,8,2019-02-02T13:44:58Z,scs-bgx-431
0.295255,30.3,0.29863,-0.000782,0.408131,36.9,0.424256,0.010597,0.299005,109.2,0.309755,0.073185,0.314067,129,0.276129,0.023022,61,8,2019-02-02T13:45:08Z,scs-bgx-431
0.296005,32.9,0.29863,-3.2e-05,0.408256,35.5,0.424319,0.010084,0.300317,113.2,0.309817,0.074839,0.313005,124.4,0.276442,0.021947,61.2,8,2019-02-02T13:45:18Z,scs-bgx-431
0.296567,34.2,0.298755,0.00034,0.408381,35.3,0.424444,0.010007,0.29938,108.4,0.30963,0.072878,0.31088,115.4,0.276379,0.019825,61.4,8,2019-02-02T13:45:28Z,scs-bgx-431
0.296192,32.6,0.298817,-0.00013,0.408006,35.7,0.424506,0.010149,0.298942,109,0.309755,0.073123,0.30888,106.9,0.276317,0.017827,61.5,8,2019-02-02T13:45:38Z,scs-bgx-431
0.29588,31.5,0.298817,-0.000442,0.407631,35.7,0.424569,0.010154,0.299192,109.6,0.309755,0.073373,0.309005,107.3,0.276879,0.01793,61.5,8,2019-02-02T13:45:48Z,scs-bgx-431
0.295317,29.5,0.298817,-0.001005,0.406819,34.7,0.424506,0.009814,0.300192,112.9,0.309817,0.074714,0.30938,109,0.276317,0.018327,61.3,8,2019-02-02T13:45:58Z,scs-bgx-431
0.295755,30.4,0.298942,-0.000757,0.407881,36.8,0.424444,0.010552,0.300505,112,0.309692,0.074344,0.31238,121.6,0.277317,0.021287,61.3,8,2019-02-02T13:46:08Z,scs-bgx-431
0.296317,32,0.299005,-0.00029,0.407694,34.6,0.424319,0.009769,0.300942,113.1,0.309692,0.074782,0.31388,127.9,0.277442,0.022782,61.3,8,2019-02-02T13:46:18Z,scs-bgx-431
0.296067,31.8,0.29888,-0.00035,0.407256,33.3,0.424256,0.009309,0.300255,108.9,0.309505,0.07307,0.314692,131.4,0.277254,0.023602,61.3,8,2019-02-02T13:46:28Z,scs-bgx-431
0.295067,28,0.298942,-0.001445,0.406256,33.2,0.424194,0.009277,0.300067,110.1,0.30963,0.073565,0.315192,133.7,0.276629,0.024127,61.2,8,2019-02-02T13:46:38Z,scs-bgx-431
0.294067,25.6,0.298755,-0.00216,0.406006,33.9,0.424069,0.009532,0.299755,110.2,0.309692,0.073594,0.316505,139.2,0.277067,0.025422,61,8,2019-02-02T13:46:48Z,scs-bgx-431
0.294067,25.9,0.298692,-0.002065,0.406506,35.5,0.424194,0.010104,0.299255,109.8,0.309755,0.073435,0.318255,146.6,0.277379,0.02716,60.8,8,2019-02-02T13:46:58Z,scs-bgx-431
0.294567,27.9,0.29863,-0.00147,0.406881,34.6,0.424069,0.009774,0.299005,107.5,0.30963,0.072503,0.318255,146.5,0.277754,0.027145,60.8,8,2019-02-02T13:47:08Z,scs-bgx-431
0.294004,26.3,0.298567,-0.001937,0.406319,34.5,0.424131,0.009729,0.29963,108.2,0.309567,0.072787,0.316505,139.2,0.276879,0.02543,60.7,8,2019-02-02T13:47:18Z,scs-bgx-431
0.294317,27.4,0.298567,-0.001625,0.407194,35.9,0.424069,0.010224,0.300317,109,0.309505,0.073133,0.316317,138.5,0.276629,0.025252,60.7,8,2019-02-02T13:47:28Z,scs-bgx-431
0.295005,29.8,0.298567,-0.000937,0.407444,34.3,0.423944,0.009659,0.300505,112,0.309692,0.074344,0.31513,133.4,0.276629,0.024065,60.8,8,2019-02-02T13:47:38Z,scs-bgx-431
0.296192,33.5,0.29863,0.000155,0.408319,33.9,0.423944,0.009517,0.305442,121.7,0.309505,0.078258,0.31338,126.1,0.275754,0.02235,60.9,8,2019-02-02T13:47:48Z,scs-bgx-431
0.29763,39.1,0.298505,0.001783,0.408944,31.5,0.424006,0.008679,0.310567,135.2,0.309567,0.083724,0.313192,125.2,0.276567,0.02213,60.9,8,2019-02-02T13:47:58Z,scs-bgx-431
0.296005,33.2,0.298567,6.3e-05,0.407381,32.3,0.424194,0.008972,0.303942,118.8,0.309567,0.077099,0.312755,123.3,0.276567,0.021692,60.7,8,2019-02-02T13:48:08Z,scs-bgx-431
0.295255,30.6,0.298567,-0.000687,0.407444,34.3,0.424131,0.009672,0.300192,110.4,0.30963,0.07369,0.313505,126.5,0.276379,0.02245,60.7,8,2019-02-02T13:48:18Z,scs-bgx-431
0.294879,29,0.29863,-0.001157,0.407006,34.1,0.424069,0.009597,0.299442,107.7,0.309567,0.072599,0.314005,128.4,0.277629,0.0229,60.6,8,2019-02-02T13:48:28Z,scs-bgx-431
0.295442,31.3,0.298567,-0.0005,0.408131,35.7,0.424131,0.010167,0.301005,111.6,0.309567,0.074162,0.314442,130.3,0.277692,0.023335,60.6,8,2019-02-02T13:48:38Z,scs-bgx-431
0.296192,33.5,0.29863,0.000155,0.408319,34.3,0.424069,0.009672,0.30063,109,0.309442,0.073104,0.314067,128.9,0.276442,0.02301,60.7,8,2019-02-02T13:48:48Z,scs-bgx-431
0.296067,33.1,0.29863,3e-05,0.408256,34.9,0.424194,0.009874,0.29938,106.7,0.309505,0.072195,0.31288,123.9,0.276004,0.02184,60.7,8,2019-02-02T13:48:58Z,scs-bgx-431
0.296692,34.6,0.298755,0.000465,0.408256,33.7,0.424194,0.009462,0.30038,111.7,0.309692,0.074219,0.311755,119.2,0.275879,0.02072,60.8,8,2019-02-02T13:49:08Z,scs-bgx-431
0.295505,30.8,0.298692,-0.000627,0.407506,35,0.424319,0.009912,0.299817,108.6,0.309567,0.072974,0.31038,113.4,0.275442,0.019362,60.7,8,2019-02-02T13:49:18Z,scs-bgx-431
0.295067,28.7,0.298817,-0.001255,0.407194,35.7,0.424319,0.010177,0.29888,105.5,0.309505,0.071695,0.31063,114.4,0.275692,0.019602,60.7,8,2019-02-02T13:49:28Z,scs-bgx-431
0.294629,27.5,0.298755,-0.001597,0.407006,36.4,0.424381,0.010397,0.299192,107.1,0.309567,0.072349,0.311067,116.2,0.276317,0.020015,60.6,8,2019-02-02T13:49:38Z,scs-bgx-431
0.294879,27.7,0.29888,-0.001537,0.407444,37,0.424256,0.010624,0.29913,107.8,0.30963,0.072628,0.311192,116.7,0.276129,0.020147,60.6,8,2019-02-02T13:49:48Z,scs-bgx-431
0.294817,27.8,0.298817,-0.001505,0.407069,35.4,0.424131,0.010067,0.299067,105.9,0.309505,0.071883,0.312255,121.3,0.276004,0.021215,60.5,8,2019-02-02T13:49:58Z,scs-bgx-431
0.295192,29.4,0.298755,-0.001035,0.407819,36.8,0.424256,0.010532,0.298692,108.4,0.309755,0.072873,0.312442,122.1,0.275817,0.02141,60.6,8,2019-02-02T13:50:08Z,scs-bgx-431
0.29613,32.7,0.298755,-9.7e-05,0.408506,36.6,0.424381,0.010467,0.298005,105,0.30963,0.071503,0.31263,122.9,0.276067,0.021587,60.9,8,2019-02-02T13:50:18Z,scs-bgx-431
0.29638,33.2,0.298817,5.8e-05,0.408069,35.2,0.424444,0.009969,0.29863,109.1,0.309817,0.073152,0.311255,117.1,0.275817,0.020222,61.1,8,2019-02-02T13:50:28Z,scs-bgx-431
0.29613,32,0.29888,-0.000287,0.407444,34.8,0.424569,0.009829,0.299005,111.7,0.309942,0.074209,0.322255,163.8,0.276317,0.031202,61.1,8,2019-02-02T13:50:38Z,scs-bgx-431
0.295817,30.9,0.29888,-0.0006,0.407631,36.2,0.424569,0.010319,0.299005,109.2,0.309755,0.073185,0.33713,227,0.276817,0.046057,61.1,8,2019-02-02T13:50:48Z,scs-bgx-431
0.296067,31.4,0.298942,-0.000465,0.408131,37.2,0.424569,0.010702,0.299255,112.5,0.309942,0.074543,0.338068,231,0.277067,0.04701,61.2,8.1,2019-02-02T13:50:58Z,scs-bgx-431
0.295942,31,0.298942,-0.00057,0.407819,36.8,0.424631,0.010557,0.299067,111.8,0.309942,0.074272,0.329318,193.8,0.276692,0.03825,61.2,8,2019-02-02T13:51:08Z,scs-bgx-431
0.295567,29.7,0.298942,-0.000965,0.407381,36.7,0.424631,0.010498,0.300755,116.2,0.309942,0.076043,0.32088,158,0.276567,0.029836,61.2,8.1,2019-02-02T13:51:18Z,scs-bgx-431
0.295442,28.9,0.299005,-0.001185,0.406694,35.1,0.424569,0.009952,0.30588,128.1,0.30988,0.080826,0.316755,140.5,0.276067,0.025725,61,8.1,2019-02-02T13:51:28Z,scs-bgx-431
0.295942,30.6,0.299005,-0.000685,0.407819,36.8,0.424506,0.010532,0.305442,127,0.30988,0.080389,0.314505,131,0.275192,0.023499,60.8,8.1,2019-02-02T13:51:38Z,scs-bgx-431
0.295442,29.2,0.298942,-0.00109,0.407381,36.8,0.424569,0.010557,0.302442,120.4,0.309942,0.07773,0.31363,127.3,0.275004,0.02263,60.7,8.1,2019-02-02T13:51:48Z,scs-bgx-431
0.294629,26.8,0.29888,-0.001807,0.406819,36.4,0.424381,0.010421,0.300192,114.8,0.309942,0.07548,0.314192,129.6,0.275567,0.023176,60.5,8.1,2019-02-02T13:51:58Z,scs-bgx-431
0.294317,25.4,0.298942,-0.002215,0.406881,37.7,0.424381,0.010868,0.299255,110.8,0.309817,0.073859,0.315192,133.7,0.276692,0.024145,60.4,8.1,2019-02-02T13:52:08Z,scs-bgx-431
0.294129,25,0.29888,-0.002307,0.406881,38.2,0.424444,0.011056,0.299567,112.4,0.30988,0.074514,0.31563,135.6,0.276379,0.024591,60.4,8.1,2019-02-02T13:52:18Z,scs-bgx-431
0.294629,27.1,0.298817,-0.001712,0.407444,37.7,0.424319,0.010885,0.300192,112.3,0.309755,0.074455,0.31563,135.6,0.277067,0.024572,60.4,8.1,2019-02-02T13:52:28Z,scs-bgx-431
0.295005,28.4,0.298817,-0.001337,0.407444,36.7,0.424319,0.010528,0.29988,110.7,0.309692,0.073801,0.314442,130.5,0.276754,0.023393,60.3,8.1,2019-02-02T13:52:38Z,scs-bgx-431
0.29563,30.5,0.298817,-0.000712,0.408006,36.5,0.424256,0.010435,0.299505,111.4,0.309817,0.074109,0.313005,124.5,0.275942,0.021978,60.4,8.1,2019-02-02T13:52:48Z,scs-bgx-431
0.29538,29.7,0.298817,-0.000962,0.407694,35.8,0.424131,0.010186,0.299442,107.9,0.309567,0.07268,0.31388,128.2,0.276692,0.022832,60.4,8.1,2019-02-02T13:52:58Z,scs-bgx-431
0.295005,28.4,0.298817,-0.001337,0.407069,35,0.424131,0.009919,0.302317,117.6,0.309755,0.07658,0.317005,141.4,0.276942,0.02595,60.3,8.1,2019-02-02T13:53:08Z,scs-bgx-431
0.29588,31.7,0.298755,-0.000366,0.407256,33.2,0.424194,0.009277,0.305755,124.4,0.30963,0.079334,0.323067,167.1,0.277879,0.031987,60.4,8.1,2019-02-02T13:53:18Z,scs-bgx-431
0.295692,31.1,0.298755,-0.000554,0.406819,32.2,0.424131,0.008926,0.302192,117.2,0.309755,0.076455,0.322067,162.9,0.277129,0.031008,60.4,8.1,2019-02-02T13:53:28Z,scs-bgx-431
0.295567,30.7,0.298755,-0.000679,0.407444,34.7,0.424256,0.009817,0.30463,125.8,0.309942,0.079918,0.319192,150.7,0.277442,0.028124,60.5,8.1,2019-02-02T13:53:38Z,scs-bgx-431
0.296755,35.1,0.298692,0.000604,0.408381,34.2,0.424319,0.009623,0.308692,132.5,0.309692,0.082614,0.31688,140.9,0.276942,0.025825,60.5,8.1,2019-02-02T13:53:48Z,scs-bgx-431
0.295692,31.1,0.298755,-0.000554,0.407756,35.3,0.424256,0.01002,0.302942,120.8,0.30988,0.077889,0.315567,135.3,0.277379,0.024501,60.3,8.1,2019-02-02T13:53:58Z,scs-bgx-431
0.295192,29.7,0.298692,-0.000959,0.407756,36.6,0.424319,0.010483,0.299567,110.7,0.309755,0.07383,0.314067,128.9,0.276879,0.023015,60.4,8.1,2019-02-02T13:54:08Z,scs-bgx-431
0.29513,29.2,0.298755,-0.001116,0.407756,37,0.424319,0.01062,0.299567,110.7,0.309755,0.07383,0.313942,128.4,0.276817,0.022891,60.4,8.1,2019-02-02T13:54:18Z,scs-bgx-431
0.294442,27.1,0.298692,-0.001709,0.407319,37.2,0.424256,0.010682,0.299192,107.3,0.309567,0.07243,0.31338,126,0.276817,0.022329,60.4,8.1,2019-02-02T13:54:28Z,scs-bgx-431
0.294317,26.3,0.298755,-0.001929,0.407194,37.7,0.424319,0.010855,0.298755,108.7,0.309755,0.073018,0.31313,124.9,0.276942,0.022075,60.2,8.1,2019-02-02T13:54:38Z,scs-bgx-431
0.294692,27.6,0.298755,-0.001554,0.407444,37.1,0.424256,0.01067,0.298692,107.7,0.309692,0.072613,0.311755,119.2,0.275879,0.02073,60.3,8.1,2019-02-02T13:54:48Z,scs-bgx-431
0.295005,28.7,0.298755,-0.001241,0.407319,36.4,0.424381,0.010398,0.299505,111.4,0.309817,0.074109,0.311067,116.3,0.275754,0.020046,60.3,8.1,2019-02-02T13:54:58Z,scs-bgx-431
0.294629,27.1,0.298817,-0.001712,0.407006,36.5,0.424319,0.010448,0.299442,110.4,0.309755,0.073705,0.31113,116.5,0.275942,0.020103,60.3,8.1,2019-02-02T13:55:08Z,scs-bgx-431
0.294254,26.1,0.298755,-0.001991,0.407131,37.9,0.424381,0.010926,0.29913,111.4,0.30988,0.074076,0.31188,119.7,0.276504,0.020838,60.1,8.1,2019-02-02T13:55:18Z,scs-bgx-431
0.294317,25.7,0.29888,-0.002119,0.407131,38,0.424319,0.010958,0.298755,109.6,0.309817,0.073359,0.311942,119.9,0.276504,0.0209,60.1,8.1,2019-02-02T13:55:28Z,scs-bgx-431
0.294504,26.3,0.29888,-0.001932,0.407444,38.4,0.424319,0.011105,0.298755,109.6,0.309817,0.073359,0.312005,120.2,0.276317,0.020968,60.1,8.1,2019-02-02T13:55:38Z,scs-bgx-431
0.29513,28.5,0.29888,-0.001307,0.408006,38.5,0.424381,0.011141,0.299942,114.2,0.309942,0.07523,0.311442,117.9,0.275379,0.020432,60.1,8.1,2019-02-02T13:55:48Z,scs-bgx-431
0.295317,29.5,0.298817,-0.001024,0.407444,36.3,0.424444,0.010381,0.30088,115.7,0.30988,0.075826,0.312005,120.2,0.276567,0.020961,60.2,8.1,2019-02-02T13:55:58Z,scs-bgx-431
0.294567,26.6,0.29888,-0.001869,0.407194,37.4,0.424319,0.010773,0.299317,108.4,0.30963,0.072897,0.312442,122,0.276754,0.021393,60.1,8.1,2019-02-02T13:56:08Z,scs-bgx-431
0.294754,27.2,0.29888,-0.001682,0.407631,38.2,0.424319,0.011045,0.298567,109.1,0.309817,0.073172,0.313755,127.6,0.277192,0.022693,60.1,8.1,2019-02-02T13:56:18Z,scs-bgx-431
0.294692,27.6,0.298755,-0.001554,0.407381,37.4,0.424381,0.010763,0.298692,110.3,0.30988,0.073639,0.31288,124,0.276067,0.02185,60,8.1,2019-02-02T13:56:28Z,scs-bgx-431
0.294942,28.2,0.298817,-0.001399,0.407819,38.2,0.424381,0.011036,0.298255,106.7,0.309692,0.072176,0.313192,125.3,0.276004,0.022164,60.1,8.1,2019-02-02T13:56:38Z,scs-bgx-431
0.295317,29.1,0.29888,-0.001119,0.408194,38.8,0.424444,0.011241,0.298255,107.5,0.309755,0.072518,0.313942,128.5,0.276442,0.022902,60.3,8.1,2019-02-02T13:56:48Z,scs-bgx-431
0.295317,29.5,0.298817,-0.001024,0.407694,36.4,0.424256,0.010397,0.30013,112.1,0.309755,0.074393,0.315005,133,0.276379,0.023966,60.5,8.1,2019-02-02T13:56:58Z,scs-bgx-431
0.295255,29.2,0.298817,-0.001106,0.407319,35.6,0.424256,0.010123,0.300067,112.2,0.309755,0.074412,0.315755,136.2,0.277067,0.024722,60.4,8.2,2019-02-02T13:57:08Z,scs-bgx-431
0.295067,28.6,0.298817,-0.001274,0.407506,36.5,0.424256,0.010457,0.29988,112.4,0.309817,0.074484,0.31513,133.5,0.276504,0.024088,60.4,8.1,2019-02-02T13:57:18Z,scs-bgx-431
0.295505,30.4,0.298755,-0.000741,0.407819,36.7,0.424444,0.010509,0.299567,111.6,0.309817,0.074172,0.314067,128.9,0.277067,0.023009,60.4,8.1,2019-02-02T13:57:28Z,scs-bgx-431
0.29563,30.5,0.298817,-0.000712,0.407444,35.3,0.424381,0.010028,0.299755,112.9,0.30988,0.074701,0.313692,127.3,0.276879,0.02264,60.5,8.1,2019-02-02T13:57:38Z,scs-bgx-431
0.295567,30.3,0.298817,-0.000793,0.407256,35,0.424381,0.009915,0.29963,112.8,0.30988,0.074659,0.312317,121.6,0.276192,0.021298,60.5,8.2,2019-02-02T13:57:48Z,scs-bgx-431
0.295505,30,0.298817,-0.000856,0.407506,36.6,0.424569,0.010483,0.299505,110.8,0.309755,0.07385,0.312567,122.7,0.276067,0.02155,60.4,8.2,2019-02-02T13:57:58Z,scs-bgx-431
0.296067,31.7,0.29888,-0.000389,0.408444,37.7,0.424506,0.010874,0.298567,108.5,0.309755,0.072912,0.31363,127.2,0.276192,0.022611,60.6,8.2,2019-02-02T13:58:08Z,scs-bgx-431
0.296755,33.7,0.298942,0.000203,0.408694,36.9,0.424506,0.010574,0.30338,121.2,0.309817,0.078067,0.319067,150.3,0.277004,0.028035,60.8,8.2,2019-02-02T13:58:18Z,scs-bgx-431
0.29788,37.6,0.298942,0.001328,0.408694,34.3,0.424631,0.009659,0.307067,132.9,0.310005,0.082781,0.332818,208.8,0.277504,0.041778,61.1,8.2,2019-02-02T13:58:28Z,scs-bgx-431
0.297942,37.8,0.298942,0.001391,0.408631,34,0.424631,0.009541,0.304692,126.2,0.309942,0.080064,0.334193,214.6,0.277317,0.043156,61.2,8.2,2019-02-02T13:58:38Z,scs-bgx-431
0.297317,35.3,0.299005,0.00067,0.407819,33.8,0.424694,0.009495,0.30313,121.5,0.30988,0.078159,0.330255,197.9,0.276692,0.039228,61.3,8.2,2019-02-02T13:58:48Z,scs-bgx-431
0.296817,32.9,0.29913,-2.1e-05,0.408006,35.6,0.424506,0.010107,0.304067,126.3,0.310067,0.080123,0.32513,176.1,0.277129,0.034096,61.1,8.2,2019-02-02T13:58:58Z,scs-bgx-431
0.296192,30.8,0.29913,-0.000646,0.407569,36.2,0.424569,0.010325,0.30238,120.5,0.309942,0.077751,0.321567,161,0.276817,0.030538,61,8.2,2019-02-02T13:59:08Z,scs-bgx-431
0.295192,28,0.299005,-0.001455,0.407256,37.5,0.424569,0.010783,0.300692,114.6,0.309817,0.07538,0.319755,153.2,0.276692,0.028728,60.8,8.2,2019-02-02T13:59:18Z,scs-bgx-431
0.294442,25.7,0.298942,-0.002109,0.406506,37.1,0.424569,0.010665,0.301505,117.4,0.30988,0.076534,0.319005,150.1,0.276379,0.027983,60.5,8.2,2019-02-02T13:59:28Z,scs-bgx-431
