val.NO2.weV,val.NO2.cnc,val.NO2.aeV,val.NO2.weC,val.Ox.weV,val.Ox.cnc,val.Ox.aeV,val.Ox.weC,val.NO.weV,val.NO.cnc,val.NO.aeV,val.NO.weC,val.CO.weV,val.CO.cnc,val.CO.aeV,val.CO.weC,val.sht.hmd,val.sht.tmp,rec,tag
0.297192,40.5,0.298255,0.002185,0.405756,20.6,0.424131,0.004801,0.298442,71.3,0.30738,0.057882,0.315817,136.1,0.275317,0.024702,66.2,5.3,2019-02-02T20:51:38Z,scs-bgx-431
0.29688,39.5,0.298255,0.001872,0.405694,21.2,0.424131,0.005014,0.297505,68.1,0.307317,0.056615,0.315942,137,0.275067,0.024918,66.2,5.3,2019-02-02T20:51:48Z,scs-bgx-431
0.29713,40,0.298317,0.002034,0.405819,20.9,0.424069,0.004937,0.296942,65.9,0.307255,0.055723,0.316505,139.2,0.275192,0.025435,66.2,5.3,2019-02-02T20:51:58Z,scs-bgx-431
0.29713,40.3,0.298255,0.002105,0.405944,21.5,0.424194,0.005125,0.29738,68,0.307317,0.056556,0.317067,141.5,0.275254,0.025978,66.2,5.4,2019-02-02T20:52:08Z,scs-bgx-431
0.29763,41.7,0.298317,0.002534,0.406131,20.7,0.424131,0.004846,0.301505,78,0.307317,0.060616,0.316817,140.5,0.275254,0.025725,66.3,5.3,2019-02-02T20:52:18Z,scs-bgx-431
0.29863,45.5,0.298255,0.003622,0.406381,18.4,0.424131,0.004051,0.305442,87.8,0.307317,0.064553,0.316505,139.8,0.274817,0.025572,66.4,5.3,2019-02-02T20:52:28Z,scs-bgx-431
0.29838,44.6,0.298255,0.003372,0.406256,18.8,0.424131,0.004174,0.30263,82.5,0.307442,0.062399,0.315942,137.7,0.274629,0.025077,66.4,5.3,2019-02-02T20:52:38Z,scs-bgx-431
0.297692,42,0.298317,0.002596,0.405819,19.8,0.424194,0.004515,0.300067,76.9,0.307505,0.060166,0.316567,139.7,0.275067,0.025543,66.3,5.3,2019-02-02T20:52:48Z,scs-bgx-431
0.297255,40.4,0.298317,0.002159,0.405506,20.1,0.424194,0.004643,0.29963,74.2,0.30738,0.05907,0.318317,147.5,0.274817,0.027384,66.3,5.3,2019-02-02T20:52:58Z,scs-bgx-431
0.298005,43.3,0.298255,0.002997,0.405756,18.4,0.424131,0.004031,0.301817,76.4,0.30713,0.05994,0.324817,174.1,0.275504,0.033634,66.3,5.3,2019-02-02T20:53:08Z,scs-bgx-431
0.298692,45.7,0.298255,0.003685,0.406256,18.1,0.424194,0.003935,0.301942,80.8,0.307442,0.061712,0.333443,210.7,0.275567,0.042236,66.3,5.3,2019-02-02T20:53:18Z,scs-bgx-431
0.298317,44.1,0.298317,0.003221,0.405819,17.9,0.424131,0.003874,0.30113,77.1,0.307317,0.06024,0.335068,217.3,0.275817,0.04377,66.4,5.3,2019-02-02T20:53:28Z,scs-bgx-431
0.29763,41.7,0.298317,0.002534,0.405194,18,0.424131,0.003909,0.300067,75.3,0.30738,0.059507,0.332693,209,0.274629,0.041828,66.4,5.3,2019-02-02T20:53:38Z,scs-bgx-431
0.29738,40.9,0.298317,0.002284,0.405319,19.2,0.424194,0.004318,0.298817,73,0.307442,0.058587,0.328255,189.5,0.275004,0.037253,66.5,5.3,2019-02-02T20:53:48Z,scs-bgx-431
0.29738,40.6,0.29838,0.002196,0.405631,20.1,0.424131,0.004649,0.297317,66.9,0.307255,0.056098,0.324255,171.8,0.275442,0.033094,66.4,5.3,2019-02-02T20:53:58Z,scs-bgx-431
0.297005,39.6,0.298317,0.001909,0.405569,20.6,0.424069,0.004797,0.297442,67.2,0.307255,0.056224,0.322067,162.1,0.275692,0.030816,66.4,5.3,2019-02-02T20:54:08Z,scs-bgx-431
0.297192,40.5,0.298255,0.002185,0.405881,20.6,0.424006,0.004798,0.302442,80.4,0.307317,0.061553,0.321505,160.3,0.275317,0.03039,66.3,5.3,2019-02-02T20:54:18Z,scs-bgx-431
0.297067,39.8,0.298317,0.001971,0.405819,20.9,0.424006,0.004928,0.30013,74.6,0.307317,0.05924,0.321005,157.4,0.275817,0.029708,66.3,5.3,2019-02-02T20:54:28Z,scs-bgx-431
0.296755,39,0.298255,0.001747,0.405881,21.9,0.424069,0.005275,0.299192,72.3,0.307317,0.058303,0.319692,152.8,0.275192,0.028623,66.2,5.3,2019-02-02T20:54:38Z,scs-bgx-431
0.297567,41.5,0.298317,0.002471,0.405944,20.1,0.424069,0.00465,0.302692,81.8,0.30738,0.062132,0.319505,151.8,0.275317,0.02839,66.2,5.3,2019-02-02T20:54:48Z,scs-bgx-431
0.298817,46.1,0.298255,0.00381,0.406319,17.4,0.424006,0.003696,0.306317,90,0.307317,0.065428,0.318755,148.4,0.275442,0.027594,66.2,5.3,2019-02-02T20:54:58Z,scs-bgx-431
0.298567,45.2,0.298255,0.003543,0.406194,17.8,0.424006,0.003834,0.30363,84.3,0.30738,0.063136,0.318755,148.4,0.275442,0.027599,66.2,5.4,2019-02-02T20:55:08Z,scs-bgx-431
0.298255,44.2,0.298255,0.003247,0.406194,18.9,0.424131,0.004221,0.302005,76.8,0.30713,0.060127,0.318567,148.6,0.274817,0.027634,66.2,5.3,2019-02-02T20:55:18Z,scs-bgx-431
0.298192,44,0.298255,0.003185,0.406194,19.1,0.424131,0.004276,0.302317,78.4,0.307192,0.060769,0.318755,149.7,0.274629,0.02789,66.3,5.3,2019-02-02T20:55:28Z,scs-bgx-431
0.29813,44.1,0.298192,0.00321,0.406256,19,0.424069,0.004247,0.302317,80,0.307317,0.061428,0.320005,154.2,0.275129,0.028958,66.3,5.3,2019-02-02T20:55:38Z,scs-bgx-431
0.297942,43.4,0.298192,0.003023,0.406069,18.8,0.424006,0.004188,0.301067,77.8,0.30738,0.060507,0.319755,152.7,0.275442,0.028594,66.3,5.3,2019-02-02T20:55:48Z,scs-bgx-431
0.297692,42,0.298317,0.002596,0.406006,19.7,0.424006,0.004511,0.299505,72.3,0.307255,0.058286,0.31888,149.3,0.275192,0.02781,66.3,5.3,2019-02-02T20:55:58Z,scs-bgx-431
0.297442,41.4,0.298255,0.002435,0.405881,19.7,0.423944,0.004487,0.298192,68.2,0.307192,0.056644,0.318505,147.3,0.275504,0.027321,66.3,5.3,2019-02-02T20:56:08Z,scs-bgx-431
0.29738,41.4,0.298192,0.002444,0.405694,19.4,0.424006,0.004379,0.299692,74.5,0.30738,0.059198,0.318505,148,0.275004,0.027503,66.3,5.4,2019-02-02T20:56:18Z,scs-bgx-431
0.297817,42.7,0.298255,0.00281,0.405444,17.8,0.424069,0.00382,0.30438,86,0.30738,0.06382,0.32213,163.1,0.275254,0.031037,66.3,5.3,2019-02-02T20:56:28Z,scs-bgx-431
0.298005,43,0.298317,0.002909,0.405256,17.2,0.424131,0.003614,0.30238,80.2,0.307317,0.061491,0.32438,172.8,0.275129,0.033333,66.4,5.3,2019-02-02T20:56:38Z,scs-bgx-431
0.297942,43.1,0.298255,0.002935,0.405069,16.2,0.424006,0.003271,0.303005,81.8,0.307317,0.062116,0.326567,181.2,0.275754,0.035293,66.4,5.3,2019-02-02T20:56:48Z,scs-bgx-431
0.298505,45.1,0.298255,0.003497,0.405319,15.9,0.424194,0.003163,0.303255,83.2,0.30738,0.062695,0.329068,191.9,0.275692,0.037816,66.4,5.3,2019-02-02T20:56:58Z,scs-bgx-431
0.298567,45.3,0.298255,0.00356,0.405444,16.1,0.424194,0.003233,0.301192,77.3,0.307317,0.060303,0.32663,181.9,0.275442,0.035469,66.5,5.3,2019-02-02T20:57:08Z,scs-bgx-431
0.29838,44,0.29838,0.003196,0.405506,17.3,0.424194,0.003653,0.29963,75,0.307442,0.059399,0.321567,162.3,0.274192,0.030862,66.5,5.3,2019-02-02T20:57:18Z,scs-bgx-431
0.29813,43.5,0.298317,0.003034,0.405506,17.5,0.424131,0.003726,0.298692,71.9,0.30738,0.058132,0.319692,152.5,0.275379,0.028554,66.5,5.3,2019-02-02T20:57:28Z,scs-bgx-431
0.298442,43.9,0.298442,0.00317,0.405694,17.7,0.424131,0.003804,0.298817,72.2,0.30738,0.058257,0.319005,149.4,0.275504,0.027821,66.5,5.3,2019-02-02T20:57:38Z,scs-bgx-431
0.298817,45.5,0.29838,0.003633,0.405756,17,0.424256,0.003554,0.299005,73.5,0.307442,0.058774,0.31838,147.3,0.275129,0.027333,66.6,5.3,2019-02-02T20:57:48Z,scs-bgx-431
0.298192,43.7,0.298317,0.003096,0.405444,17.4,0.424194,0.003673,0.29763,68.4,0.307317,0.05674,0.318692,148.2,0.275442,0.027532,66.6,5.3,2019-02-02T20:57:58Z,scs-bgx-431
0.297192,39.9,0.29838,0.001991,0.405319,20,0.424194,0.00461,0.297255,70.1,0.307505,0.05742,0.319005,149.7,0.275317,0.027893,66.5,5.4,2019-02-02T20:58:08Z,scs-bgx-431
0.296942,39.4,0.298317,0.001846,0.405381,20.5,0.424194,0.004793,0.297192,68.2,0.30738,0.056632,0.319817,153.8,0.274879,0.028861,66.5,5.3,2019-02-02T20:58:18Z,scs-bgx-431
0.297442,40.8,0.29838,0.002258,0.405631,20,0.424131,0.004594,0.297442,68,0.307317,0.056553,0.32013,154.6,0.275254,0.029037,66.4,5.3,2019-02-02T20:58:28Z,scs-bgx-431
0.297317,40.4,0.29838,0.002133,0.405506,20.1,0.424194,0.004643,0.297567,67.5,0.307255,0.056349,0.32163,159.2,0.276379,0.030128,66.5,5.3,2019-02-02T20:58:38Z,scs-bgx-431
0.296942,39.7,0.298255,0.001935,0.405194,19.4,0.424069,0.004395,0.297005,66.1,0.307255,0.055786,0.320192,155.1,0.275067,0.029168,66.5,5.3,2019-02-02T20:58:48Z,scs-bgx-431
0.296755,39,0.298255,0.001747,0.405256,20.1,0.424069,0.00465,0.297005,66.1,0.307255,0.055786,0.31938,151.6,0.275129,0.028333,66.4,5.3,2019-02-02T20:58:58Z,scs-bgx-431
0.297005,39.9,0.298255,0.001997,0.405506,20.1,0.424069,0.004652,0.297442,68.8,0.30738,0.056882,0.319942,153.8,0.275254,0.02885,66.4,5.3,2019-02-02T20:59:08Z,scs-bgx-431
0.29738,40.9,0.298317,0.002284,0.405631,19.7,0.424069,0.004502,0.30163,78.3,0.307317,0.060741,0.319692,153.6,0.274692,0.028805,66.4,5.3,2019-02-02T20:59:18Z,scs-bgx-431
0.297942,42.8,0.298317,0.002846,0.405944,18.9,0.424006,0.004228,0.301192,77.3,0.307317,0.060303,0.320317,154.9,0.275567,0.029111,66.4,5.3,2019-02-02T20:59:28Z,scs-bgx-431
0.297567,41.8,0.298255,0.00256,0.405881,19.5,0.424006,0.004441,0.300942,77.5,0.30738,0.060382,0.319192,150.8,0.275129,0.028145,66.4,5.3,2019-02-02T20:59:38Z,scs-bgx-431
0.297067,40.1,0.298255,0.00206,0.405756,20.7,0.424069,0.004847,0.298505,69,0.307192,0.056957,0.319005,149.8,0.275254,0.027912,66.4,5.3,2019-02-02T20:59:48Z,scs-bgx-431
0.296942,39.7,0.298255,0.001935,0.405631,20.7,0.424069,0.004832,0.29688,64.1,0.30713,0.055002,0.318755,148.4,0.275442,0.027594,66.3,5.3,2019-02-02T20:59:58Z,scs-bgx-431
0.296692,39.1,0.298192,0.001773,0.405381,20.2,0.424006,0.004683,0.297192,65.7,0.307192,0.055644,0.318505,147.3,0.275504,0.027321,66.4,5.3,2019-02-02T21:00:08Z,scs-bgx-431
0.296567,38.7,0.298192,0.001648,0.405131,19.8,0.424006,0.004543,0.303192,81.4,0.307255,0.061974,0.318692,148.2,0.275442,0.027532,66.3,5.3,2019-02-02T21:00:18Z,scs-bgx-431
0.296255,37.6,0.298192,0.001335,0.405256,21,0.424006,0.004971,0.300255,74.1,0.307255,0.059036,0.31963,150.8,0.276317,0.028151,66.2,5.3,2019-02-02T21:00:28Z,scs-bgx-431
0.296005,37,0.29813,0.001174,0.405569,22.4,0.424006,0.005448,0.297505,66.5,0.307192,0.055957,0.32063,155.8,0.275817,0.029333,66.2,5.3,2019-02-02T21:00:38Z,scs-bgx-431
0.296692,39.1,0.298192,0.001773,0.406006,22,0.424006,0.005308,0.297817,67.3,0.307192,0.056269,0.325505,177.2,0.275379,0.034367,66.2,5.3,2019-02-02T21:00:48Z,scs-bgx-431
0.297255,40.7,0.298255,0.002247,0.406069,20.7,0.423944,0.004867,0.29863,71.7,0.30738,0.05807,0.33313,209.3,0.275629,0.041901,66.2,5.3,2019-02-02T21:00:58Z,scs-bgx-431
0.297505,41.6,0.298255,0.002497,0.406319,21.1,0.424069,0.004997,0.298567,70.8,0.307317,0.057678,0.33488,217.4,0.275192,0.04381,66.2,5.3,2019-02-02T21:01:08Z,scs-bgx-431
0.298255,44.2,0.298255,0.003247,0.406944,20.9,0.424069,0.004907,0.299005,71.9,0.307317,0.058115,0.34163,246.1,0.275254,0.050538,66.3,5.3,2019-02-02T21:01:18Z,scs-bgx-431
0.298005,43.6,0.298192,0.003085,0.406631,20.6,0.424131,0.004824,0.298442,69.6,0.307255,0.057224,0.340693,241.8,0.275442,0.049532,66.3,5.3,2019-02-02T21:01:28Z,scs-bgx-431
0.297692,42.3,0.298255,0.002685,0.406319,20.4,0.424006,0.004741,0.29763,68.4,0.307317,0.05674,0.33538,219.7,0.275129,0.044333,66.4,5.3,2019-02-02T21:01:38Z,scs-bgx-431
0.29713,40.6,0.298192,0.00221,0.406131,21.4,0.424069,0.005085,0.297005,65.3,0.307192,0.055457,0.328255,189.8,0.274817,0.037322,66.4,5.3,2019-02-02T21:01:48Z,scs-bgx-431
0.297192,40.5,0.298255,0.002185,0.406131,21.4,0.424069,0.005112,0.29913,73.8,0.307442,0.058899,0.32413,171.2,0.275504,0.032946,66.4,5.3,2019-02-02T21:01:58Z,scs-bgx-431
0.298005,43,0.298317,0.002909,0.406569,20.9,0.424131,0.004926,0.30188,76.5,0.30713,0.060002,0.321442,160,0.275379,0.030304,66.3,5.3,2019-02-02T21:02:08Z,scs-bgx-431
0.298755,45.9,0.298255,0.003747,0.406756,19,0.424069,0.004252,0.308442,93.6,0.307192,0.066894,0.320817,157.5,0.275254,0.029725,66.4,5.3,2019-02-02T21:02:18Z,scs-bgx-431
0.29913,47.2,0.298255,0.004122,0.406444,17.1,0.424069,0.003582,0.307567,91.4,0.307192,0.066019,0.319692,153.1,0.275004,0.028691,66.4,5.3,2019-02-02T21:02:28Z,scs-bgx-431
0.298317,44.7,0.298192,0.003398,0.406006,17.8,0.424069,0.003832,0.303942,84.9,0.30738,0.063382,0.31863,148.2,0.275254,0.027537,66.4,5.3,2019-02-02T21:02:38Z,scs-bgx-431
0.298067,43.9,0.298192,0.003148,0.406006,18.6,0.424131,0.004116,0.301755,76.2,0.30713,0.059877,0.318442,147.2,0.275379,0.027304,66.4,5.3,2019-02-02T21:02:48Z,scs-bgx-431
0.29788,42.9,0.298255,0.002872,0.405944,18.9,0.424006,0.004201,0.29913,68.9,0.307067,0.056923,0.317005,141.7,0.275004,0.026003,66.4,5.3,2019-02-02T21:02:58Z,scs-bgx-431
0.297067,39.8,0.298317,0.001971,0.405756,20.9,0.424069,0.00493,0.297692,66.2,0.30713,0.055815,0.316942,140.8,0.275379,0.025804,66.4,5.3,2019-02-02T21:03:08Z,scs-bgx-431
0.29663,38.9,0.298192,0.00171,0.405881,22,0.424069,0.005302,0.297567,67.5,0.307255,0.056349,0.31663,139.8,0.275192,0.02556,66.3,5.3,2019-02-02T21:03:18Z,scs-bgx-431
0.297317,41,0.298255,0.00231,0.406131,20.9,0.424006,0.004911,0.303317,82.5,0.307317,0.062428,0.317255,142.3,0.275254,0.026162,66.3,5.3,2019-02-02T21:03:28Z,scs-bgx-431
0.298255,44.5,0.298192,0.003335,0.406194,18.3,0.424006,0.004011,0.306255,89,0.307255,0.065036,0.318005,145.3,0.275379,0.026867,66.4,5.3,2019-02-02T21:03:38Z,scs-bgx-431
0.29813,43.8,0.298255,0.003122,0.405819,17.8,0.424006,0.003828,0.30413,82.1,0.30713,0.062252,0.31838,147.4,0.275067,0.027356,66.4,5.3,2019-02-02T21:03:48Z,scs-bgx-431
0.297755,43.1,0.29813,0.002924,0.405819,18.5,0.424069,0.004085,0.301817,78,0.307255,0.060599,0.31813,145.3,0.275754,0.026855,66.4,5.3,2019-02-02T21:03:58Z,scs-bgx-431
0.297755,43.1,0.29813,0.002924,0.405694,17.8,0.423944,0.003832,0.30063,73.4,0.30713,0.058752,0.318192,145.2,0.276004,0.026827,66.4,5.3,2019-02-02T21:04:08Z,scs-bgx-431
0.297942,43.1,0.298255,0.002935,0.405819,18.4,0.424006,0.004021,0.300067,73.7,0.307255,0.058849,0.317255,142.6,0.275067,0.026231,66.5,5.3,2019-02-02T21:04:18Z,scs-bgx-431
0.297317,41.3,0.298192,0.002398,0.405694,19.4,0.424006,0.004391,0.29938,73.6,0.30738,0.05882,0.317442,143.4,0.275067,0.026418,66.5,5.3,2019-02-02T21:04:28Z,scs-bgx-431
0.29688,39.5,0.298255,0.001872,0.405569,20.8,0.424131,0.004889,0.30013,73.8,0.307255,0.058911,0.317255,142.4,0.275192,0.026185,66.4,5.3,2019-02-02T21:04:38Z,scs-bgx-431
0.296755,39.3,0.298192,0.001835,0.405256,19.7,0.424006,0.004503,0.304692,84.3,0.307192,0.063144,0.316942,140.7,0.275442,0.025782,66.3,5.3,2019-02-02T21:04:48Z,scs-bgx-431
0.297317,41,0.298255,0.00231,0.405319,18.6,0.424006,0.004098,0.305817,87.9,0.307255,0.064599,0.317442,142.9,0.275379,0.026304,66.3,5.3,2019-02-02T21:04:58Z,scs-bgx-431
0.297442,41.4,0.298255,0.002435,0.405694,19.3,0.424006,0.004363,0.304942,87.4,0.30738,0.064383,0.318005,145.2,0.275442,0.026844,66.3,5.3,2019-02-02T21:05:08Z,scs-bgx-431
0.297192,40.8,0.298192,0.002273,0.405631,19.4,0.423944,0.004402,0.302567,79.9,0.307255,0.061349,0.318817,147.7,0.276067,0.027429,66.3,5.3,2019-02-02T21:05:18Z,scs-bgx-431
0.297067,40.1,0.298255,0.00206,0.405631,20.3,0.424069,0.004722,0.30013,73,0.307192,0.058582,0.318317,146.6,0.275442,0.027157,66.3,5.3,2019-02-02T21:05:28Z,scs-bgx-431
0.296692,39.1,0.298192,0.001773,0.405506,20.4,0.423944,0.004744,0.299005,71.9,0.307317,0.058115,0.318005,144.9,0.275629,0.026776,66.3,5.3,2019-02-02T21:05:38Z,scs-bgx-431
0.297005,40.2,0.298192,0.002085,0.405694,20.3,0.424006,0.004693,0.300005,73.5,0.307255,0.058786,0.316942,141.8,0.274754,0.026032,66.3,5.3,2019-02-02T21:05:48Z,scs-bgx-431
0.29738,41.2,0.298255,0.002372,0.405881,20,0.424006,0.004606,0.299192,70.7,0.307192,0.057644,0.316005,138.2,0.274504,0.025185,66.4,5.3,2019-02-02T21:05:58Z,scs-bgx-431
0.297317,41.9,0.298067,0.002574,0.405756,19.3,0.424069,0.004352,0.300505,74.7,0.307255,0.059286,0.315192,135.1,0.274254,0.024464,66.4,5.3,2019-02-02T21:06:08Z,scs-bgx-431
0.29738,41.8,0.29813,0.002549,0.405319,18.1,0.424069,0.003942,0.302317,78.4,0.307192,0.060769,0.315192,134.3,0.274754,0.024282,66.5,5.3,2019-02-02T21:06:18Z,scs-bgx-431
0.29763,42.3,0.298192,0.00271,0.405256,17.8,0.424131,0.003806,0.303317,80.9,0.307192,0.061769,0.315567,134.4,0.275754,0.024293,66.5,5.3,2019-02-02T21:06:28Z,scs-bgx-431
0.298005,43.3,0.298255,0.002997,0.405256,16.8,0.424069,0.003467,0.302755,82.8,0.307442,0.062524,0.315567,134.6,0.275629,0.024338,66.6,5.3,2019-02-02T21:06:38Z,scs-bgx-431
0.297255,40.7,0.298255,0.002247,0.405069,18.3,0.424069,0.003995,0.300192,74.8,0.307317,0.059303,0.315192,134.7,0.274504,0.024373,66.5,5.3,2019-02-02T21:06:48Z,scs-bgx-431
0.297505,41.6,0.298255,0.002497,0.405194,17.9,0.424069,0.003872,0.300192,74.8,0.307317,0.059303,0.315755,136.2,0.275067,0.024731,66.6,5.3,2019-02-02T21:06:58Z,scs-bgx-431
0.297692,42.3,0.298255,0.002685,0.405756,19,0.424069,0.004242,0.30088,74.9,0.307192,0.059332,0.316942,140.4,0.275629,0.025713,66.6,5.3,2019-02-02T21:07:08Z,scs-bgx-431
0.298692,46,0.298192,0.003773,0.406569,18.6,0.424131,0.004101,0.302817,80.5,0.307255,0.061599,0.31838,146.2,0.275817,0.027083,66.6,5.3,2019-02-02T21:07:18Z,scs-bgx-431
0.298255,44.2,0.298255,0.003247,0.406319,18.9,0.424006,0.004218,0.30063,75.9,0.307317,0.05974,0.318067,146.2,0.275004,0.027066,66.6,5.3,2019-02-02T21:07:28Z,scs-bgx-431
0.29813,43.5,0.298317,0.003034,0.406194,19.3,0.424069,0.00435,0.299755,72.1,0.307192,0.058207,0.318442,146.2,0.276004,0.027077,66.5,5.3,2019-02-02T21:07:38Z,scs-bgx-431
0.298317,44.4,0.298255,0.00331,0.406194,18.8,0.424131,0.004166,0.300192,75.6,0.30738,0.059632,0.318505,147.5,0.275379,0.027367,66.6,5.3,2019-02-02T21:07:48Z,scs-bgx-431
0.299067,47.3,0.298192,0.004148,0.406881,18.6,0.424194,0.00412,0.30213,79.6,0.307317,0.061241,0.317817,144,0.275692,0.026566,66.6,5.3,2019-02-02T21:07:58Z,scs-bgx-431
0.29888,46.7,0.298192,0.00396,0.406694,18.2,0.424069,0.00397,0.300442,73.8,0.307192,0.058894,0.31763,143.8,0.275317,0.026515,66.5,5.3,2019-02-02T21:08:08Z,scs-bgx-431
0.297942,43.1,0.298255,0.002935,0.405944,18.5,0.423944,0.004082,0.298317,69.3,0.307255,0.057099,0.317255,142.7,0.275004,0.026253,66.5,5.3,2019-02-02T21:08:18Z,scs-bgx-431
0.297755,42.8,0.298192,0.002835,0.405944,18.9,0.424006,0.004228,0.297567,66.7,0.307192,0.056019,0.317067,142.1,0.274879,0.026111,66.5,5.3,2019-02-02T21:08:28Z,scs-bgx-431
0.29713,40.6,0.298192,0.00221,0.405694,19.9,0.424006,0.004583,0.298817,69.8,0.307192,0.057269,0.317817,144.2,0.275567,0.026611,66.5,5.3,2019-02-02T21:08:38Z,scs-bgx-431
0.29663,38.9,0.298192,0.00171,0.405381,20.6,0.424069,0.004802,0.29888,70.7,0.307255,0.057661,0.317692,144.2,0.275254,0.0266,66.5,5.3,2019-02-02T21:08:48Z,scs-bgx-431
0.296567,38.4,0.298255,0.00156,0.404944,19.4,0.423944,0.004374,0.300317,73.5,0.307192,0.058769,0.317567,143.2,0.275567,0.026361,66.5,5.3,2019-02-02T21:08:58Z,scs-bgx-431
0.29663,38.9,0.298192,0.00171,0.404944,19.1,0.424006,0.004301,0.30013,73,0.307192,0.058582,0.317317,142.4,0.275379,0.026179,66.5,5.3,2019-02-02T21:09:08Z,scs-bgx-431
0.296692,39.4,0.29813,0.001861,0.405256,19.6,0.424006,0.004476,0.299505,71.5,0.307192,0.057957,0.31738,142.5,0.275504,0.026196,66.4,5.3,2019-02-02T21:09:18Z,scs-bgx-431
0.296505,38.5,0.298192,0.001602,0.405506,21.2,0.424069,0.005021,0.29763,67.5,0.307255,0.056346,0.317192,142.5,0.275004,0.026191,66.4,5.2,2019-02-02T21:09:28Z,scs-bgx-431
0.296067,37.6,0.298067,0.001324,0.405256,20.9,0.423944,0.004907,0.297442,67.2,0.307255,0.056224,0.317442,142.9,0.275379,0.026304,66.4,5.3,2019-02-02T21:09:38Z,scs-bgx-431
0.29613,37.5,0.29813,0.001299,0.405256,21.1,0.424006,0.004998,0.297317,66,0.307192,0.055769,0.317755,144.6,0.275192,0.026685,66.4,5.3,2019-02-02T21:09:48Z,scs-bgx-431
0.296317,37.8,0.298192,0.001398,0.405256,20.7,0.423944,0.004852,0.297442,66.4,0.307192,0.055894,0.317255,142,0.275442,0.026094,66.4,5.3,2019-02-02T21:09:58Z,scs-bgx-431
0.296442,38.6,0.29813,0.001611,0.405381,20.4,0.423944,0.004757,0.29713,66.4,0.307255,0.055911,0.316505,139.3,0.275129,0.025458,66.4,5.3,2019-02-02T21:10:08Z,scs-bgx-431
0.296442,38.9,0.298067,0.001699,0.405506,20.7,0.424006,0.004863,0.296255,62.6,0.30713,0.054377,0.31663,140,0.275067,0.025606,66.4,5.3,2019-02-02T21:10:18Z,scs-bgx-431
0.296567,38.7,0.298192,0.001665,0.405381,20.1,0.423881,0.00465,0.29613,60.5,0.307005,0.05353,0.31688,140.7,0.275254,0.025784,66.4,5.2,2019-02-02T21:10:28Z,scs-bgx-431
0.29638,38,0.298192,0.00146,0.405381,20.9,0.423944,0.004922,0.296067,60.5,0.307005,0.053531,0.317317,142.6,0.275254,0.026225,66.4,5.3,2019-02-02T21:10:38Z,scs-bgx-431
0.296692,39.4,0.29813,0.001861,0.405444,20.2,0.424006,0.004663,0.296317,64.4,0.307255,0.055098,0.31763,144.2,0.275067,0.026606,66.4,5.3,2019-02-02T21:10:48Z,scs-bgx-431
0.29688,40.4,0.298067,0.002153,0.405444,19.2,0.423944,0.004309,0.297505,65.5,0.30713,0.055563,0.31738,143.3,0.274942,0.026402,66.5,5.2,2019-02-02T21:10:58Z,scs-bgx-431
0.296755,39.6,0.29813,0.001924,0.405256,19.1,0.423881,0.004293,0.298005,67.7,0.307192,0.056457,0.31688,142,0.274442,0.026083,66.5,5.3,2019-02-02T21:11:08Z,scs-bgx-431
0.296817,39.6,0.298192,0.001915,0.405381,20,0.424069,0.004593,0.29763,65.8,0.30713,0.055688,0.316505,138.6,0.275567,0.025292,66.5,5.2,2019-02-02T21:11:18Z,scs-bgx-431
0.297067,40.7,0.29813,0.002236,0.405319,18.6,0.423944,0.004117,0.298005,67.7,0.307192,0.056457,0.31563,135.6,0.275129,0.024583,66.5,5.3,2019-02-02T21:11:28Z,scs-bgx-431
0.297005,40.6,0.29813,0.00219,0.405194,18.5,0.424006,0.004067,0.297192,62.3,0.306942,0.054264,0.315755,136.6,0.274817,0.024824,66.5,5.2,2019-02-02T21:11:38Z,scs-bgx-431
0.296755,39.7,0.29813,0.00194,0.405381,19.5,0.423944,0.004439,0.296755,63.7,0.30713,0.054813,0.31638,138.6,0.275254,0.025284,66.4,5.2,2019-02-02T21:11:48Z,scs-bgx-431
0.296817,39.6,0.298192,0.001915,0.405319,19.1,0.423819,0.004277,0.296692,62.7,0.307067,0.054422,0.316317,138.5,0.275129,0.025269,66.5,5.2,2019-02-02T21:11:58Z,scs-bgx-431
0.297005,40.6,0.29813,0.00219,0.405444,19.2,0.424006,0.004317,0.29713,63.8,0.307067,0.054859,0.316192,137.7,0.275317,0.025073,66.5,5.2,2019-02-02T21:12:08Z,scs-bgx-431
0.297067,41.1,0.298067,0.002341,0.405319,18.5,0.424006,0.004055,0.297317,63.4,0.307005,0.054718,0.31563,134.8,0.275629,0.024393,66.6,5.2,2019-02-02T21:12:18Z,scs-bgx-431
0.297067,41.1,0.298067,0.002341,0.405381,18.3,0.423881,0.00399,0.297067,66.1,0.307255,0.055784,0.315442,133.8,0.275754,0.024159,66.6,5.2,2019-02-02T21:12:28Z,scs-bgx-431
0.297067,40.8,0.29813,0.002253,0.405444,19,0.424006,0.004262,0.296192,62.3,0.30713,0.054251,0.315567,134.8,0.275442,0.024401,66.6,5.2,2019-02-02T21:12:38Z,scs-bgx-431
0.297005,40.6,0.29813,0.00219,0.405569,19.4,0.423944,0.004379,0.297942,65,0.307005,0.055343,0.314817,132.8,0.274692,0.023933,66.7,5.2,2019-02-02T21:12:48Z,scs-bgx-431
0.297255,41.4,0.29813,0.00244,0.406069,20.2,0.423944,0.004659,0.301067,75.2,0.307192,0.059455,0.315755,135.7,0.275379,0.024612,66.6,5.2,2019-02-02T21:12:58Z,scs-bgx-431
