val.NO2.weV,val.NO2.cnc,val.NO2.aeV,val.NO2.weC,val.Ox.weV,val.Ox.cnc,val.Ox.aeV,val.Ox.weC,val.CO.weV,val.CO.cnc,val.CO.aeV,val.CO.weC,val.sht.hmd,val.sht.tmp,val.SO2.weV,val.SO2.cnc,val.SO2.aeV,val.SO2.weC,rec,tag
0.286317,56,0.285692,-0.006458,0.407256,-4.8,0.400756,-0.001031,0.392256,-32.8,0.232441,0.039037,53.9,29.3,0.285754,55.3,0.296442,-0.008987,2019-01-03T06:13:43Z,scs-bgx-502
0.286067,55.1,0.285692,-0.006708,0.407256,-1.3,0.400881,0.000238,0.391818,-33.9,0.232566,0.038782,53.9,29.3,0.285004,57.5,0.295692,-0.008328,2019-01-03T06:13:53Z,scs-bgx-502
0.286067,55.1,0.285692,-0.006708,0.406944,-3.6,0.400819,-0.00059,0.392006,-35.5,0.232191,0.038423,53.8,29.3,0.285442,55.1,0.296317,-0.009065,2019-01-03T06:14:03Z,scs-bgx-502
0.285754,54,0.285692,-0.00702,0.406444,-2.8,0.400881,-0.000284,0.391568,-42.6,0.231379,0.0368,53.7,29.3,0.285817,55.5,0.296442,-0.008925,2019-01-03T06:14:13Z,scs-bgx-502
0.285379,53.1,0.285629,-0.007277,0.406069,-4.6,0.400819,-0.000937,0.391693,-40.4,0.231629,0.03729,53.6,29.3,0.286567,58,0.296442,-0.008175,2019-01-03T06:14:23Z,scs-bgx-502
0.285379,53.1,0.285629,-0.007277,0.405944,-3.5,0.400881,-0.000546,0.392131,-29.7,0.233004,0.039732,53.5,29.3,0.286942,59.6,0.29638,-0.007682,2019-01-03T06:14:33Z,scs-bgx-502
0.285379,52.7,0.285692,-0.007395,0.405569,-5.7,0.400819,-0.001331,0.391693,-34.5,0.232566,0.038657,53.3,29.3,0.287129,59.1,0.296567,-0.007847,2019-01-03T06:14:43Z,scs-bgx-502
0.285192,52.4,0.285629,-0.007465,0.405194,-6.5,0.400819,-0.001627,0.391381,-39,0.232066,0.037615,53.1,29.3,0.287567,60.5,0.296567,-0.00741,2019-01-03T06:14:53Z,scs-bgx-502
0.285129,51.8,0.285692,-0.007645,0.404819,-7.1,0.400819,-0.001844,0.391506,-38.5,0.232066,0.03774,53,29.3,0.287004,61.4,0.29613,-0.00715,2019-01-03T06:15:03Z,scs-bgx-502
0.284879,50.9,0.285692,-0.007895,0.404319,-7.8,0.400819,-0.002106,0.391568,-43.8,0.231191,0.036527,52.7,29.3,0.287567,62.1,0.296317,-0.00694,2019-01-03T06:15:13Z,scs-bgx-502
0.284442,49.8,0.285629,-0.008215,0.403756,-10,0.400756,-0.002894,0.391631,-45.5,0.230879,0.036134,52.5,29.3,0.287754,62.3,0.29638,-0.00687,2019-01-03T06:15:23Z,scs-bgx-502
0.284067,48.4,0.285629,-0.00859,0.402694,-11.9,0.400756,-0.003587,0.390756,-42.2,0.232004,0.036899,52.2,29.3,0.289254,64.6,0.296817,-0.006192,2019-01-03T06:15:33Z,scs-bgx-502
0.284067,48.4,0.285629,-0.00859,0.402631,-13.5,0.400694,-0.004166,0.389756,-56.5,0.230441,0.033621,51.9,29.3,0.289004,66.1,0.296442,-0.005737,2019-01-03T06:15:43Z,scs-bgx-502
0.284442,50.2,0.285567,-0.008096,0.402881,-14.1,0.400694,-0.004391,0.389881,-54.4,0.230691,0.03411,51.8,29.3,0.288942,68.2,0.296067,-0.005095,2019-01-03T06:15:53Z,scs-bgx-502
0.284067,48.9,0.285567,-0.008471,0.402631,-12.4,0.400756,-0.003782,0.389131,-60.9,0.230191,0.032631,51.6,29.3,0.288879,68.4,0.296005,-0.00504,2019-01-03T06:16:03Z,scs-bgx-502
0.283817,48.4,0.285504,-0.008603,0.402069,-13.6,0.400756,-0.004212,0.387631,-71.9,0.229504,0.030129,51.4,29.3,0.289067,68.2,0.29613,-0.005087,2019-01-03T06:16:13Z,scs-bgx-502
0.283754,48.2,0.285504,-0.008665,0.401506,-17.9,0.400631,-0.005754,0.388131,-60.9,0.230879,0.032634,51.1,29.3,0.289067,67,0.296317,-0.00544,2019-01-03T06:16:23Z,scs-bgx-502
0.283754,47.7,0.285567,-0.008784,0.401381,-17.9,0.400631,-0.005747,0.389256,-49.5,0.231879,0.035217,50.9,29.3,0.289129,66.9,0.29638,-0.005495,2019-01-03T06:16:33Z,scs-bgx-502
0.283692,47.5,0.285567,-0.008846,0.401756,-13.8,0.400756,-0.004287,0.388068,-57.5,0.231441,0.033391,50.7,29.3,0.289129,65.7,0.296567,-0.005847,2019-01-03T06:16:43Z,scs-bgx-502
0.283629,47.7,0.285504,-0.00879,0.401444,-16.3,0.400694,-0.005168,0.386568,-68.1,0.230816,0.03098,50.6,29.3,0.288879,63.3,0.296817,-0.006567,2019-01-03T06:16:53Z,scs-bgx-502
0.284067,48.9,0.285567,-0.008471,0.402194,-15.1,0.400694,-0.004735,0.385818,-74.2,0.230379,0.029592,50.6,29.3,0.288567,63.8,0.296567,-0.00641,2019-01-03T06:17:03Z,scs-bgx-502
0.284567,50.2,0.285629,-0.00809,0.402881,-14.1,0.400694,-0.004391,0.386006,-65.4,0.231629,0.031602,50.6,29.3,0.288067,64.5,0.296192,-0.006205,2019-01-03T06:17:13Z,scs-bgx-502
0.284567,50.6,0.285567,-0.007971,0.403131,-13.7,0.400694,-0.004246,0.384756,-69.7,0.231816,0.030626,50.7,29.3,0.286817,62.3,0.29588,-0.006868,2019-01-03T06:17:23Z,scs-bgx-502
0.284442,50.6,0.285504,-0.007978,0.403069,-13.9,0.400694,-0.004309,0.384631,-67.4,0.232254,0.031139,50.7,29.3,0.286879,61.4,0.296067,-0.007158,2019-01-03T06:17:33Z,scs-bgx-502
0.285192,53.3,0.285504,-0.007228,0.404444,-10.6,0.400756,-0.003131,0.384568,-62.5,0.233066,0.032261,50.9,29.3,0.286379,57.4,0.296442,-0.008362,2019-01-03T06:17:43Z,scs-bgx-502
0.284817,51.5,0.285567,-0.007721,0.403944,-12.1,0.400694,-0.003672,0.384506,-62,0.233191,0.03238,51,29.3,0.286879,57.5,0.296692,-0.008332,2019-01-03T06:17:53Z,scs-bgx-502
0.285317,53.3,0.285567,-0.007221,0.405131,-10.2,0.400694,-0.002959,0.384068,-64.7,0.233066,0.031761,51,29.3,0.286379,60.1,0.296005,-0.00754,2019-01-03T06:18:03Z,scs-bgx-502
0.285817,55.1,0.285567,-0.006721,0.405944,-7.8,0.400756,-0.002106,0.383693,-69.1,0.232629,0.030748,51.5,29.3,0.284942,53.4,0.296317,-0.009565,2019-01-03T06:18:13Z,scs-bgx-502
0.285754,54.9,0.285567,-0.006784,0.406319,-6.6,0.400756,-0.001678,0.384131,-64.8,0.233004,0.031732,51.7,29.3,0.284504,51.6,0.29638,-0.01012,2019-01-03T06:18:23Z,scs-bgx-502
0.285817,55.1,0.285567,-0.006721,0.406381,-5.2,0.400819,-0.001153,0.384256,-61.1,0.233504,0.032586,51.9,29.3,0.284567,53.7,0.296067,-0.00947,2019-01-03T06:18:33Z,scs-bgx-502
0.285942,55.5,0.285567,-0.006596,0.406881,-5.5,0.400756,-0.001274,0.384631,-51,0.234816,0.034875,52.3,29.3,0.283629,52.6,0.295755,-0.00982,2019-01-03T06:18:43Z,scs-bgx-502
0.286004,55.7,0.285567,-0.006534,0.407131,-3.5,0.400819,-0.000561,0.385318,-43.2,0.235566,0.036656,52.3,29.3,0.284317,47.9,0.29688,-0.011247,2019-01-03T06:18:53Z,scs-bgx-502
0.286129,56.2,0.285567,-0.006409,0.407256,-5,0.400756,-0.001084,0.385193,-51.4,0.234379,0.034799,52.5,29.3,0.284567,48.7,0.29688,-0.010997,2019-01-03T06:19:03Z,scs-bgx-502
0.286317,56.9,0.285567,-0.006221,0.407631,-3,0.400819,-0.000378,0.385256,-51.9,0.234254,0.03468,52.7,29.3,0.283879,48,0.29663,-0.011215,2019-01-03T06:19:13Z,scs-bgx-502
0.286254,57.1,0.285504,-0.006165,0.407881,-1.1,0.400881,0.000335,0.386443,-42.7,0.234879,0.036778,52.9,29.3,0.283567,51.2,0.295942,-0.010235,2019-01-03T06:19:23Z,scs-bgx-502
0.286504,57.5,0.285567,-0.006034,0.408381,-2.8,0.400756,-0.000302,0.385756,-49.3,0.234316,0.035271,53.1,29.3,0.283379,51.8,0.295755,-0.01007,2019-01-03T06:19:33Z,scs-bgx-502
0.286504,57.9,0.285504,-0.005915,0.408319,-1.9,0.400819,4.6e-05,0.386381,-41.8,0.235066,0.036989,53.2,29.3,0.283442,50.4,0.296005,-0.010478,2019-01-03T06:19:43Z,scs-bgx-502
0.286567,57.8,0.285567,-0.005971,0.408506,0.1,0.400881,0.000776,0.386443,-39.1,0.235441,0.037599,53.4,29.3,0.283504,49.5,0.296192,-0.010767,2019-01-03T06:19:53Z,scs-bgx-502
0.286379,57.5,0.285504,-0.00604,0.408319,-1.6,0.400819,0.000151,0.387131,-36.9,0.235316,0.038104,53.4,29.3,0.284254,50,0.296505,-0.010605,2019-01-03T06:20:03Z,scs-bgx-502
0.286317,56.9,0.285567,-0.006221,0.408194,-1.5,0.400819,0.000185,0.387068,-40.7,0.234754,0.037221,53.5,29.3,0.284567,51,0.296505,-0.010292,2019-01-03T06:20:13Z,scs-bgx-502
0.286442,57.3,0.285567,-0.006096,0.408256,-1.6,0.400819,0.000142,0.387006,-36.6,0.235441,0.038161,53.5,29.3,0.284504,53.2,0.29613,-0.00965,2019-01-03T06:20:23Z,scs-bgx-502
0.286317,57.3,0.285504,-0.006103,0.408381,0.2,0.400881,0.000783,0.387568,-33,0.235629,0.038997,53.6,29.3,0.284067,50.9,0.296255,-0.010322,2019-01-03T06:20:33Z,scs-bgx-502
0.286317,56.9,0.285567,-0.006221,0.408194,-2.9,0.400756,-0.000331,0.387881,-36,0.234941,0.038307,53.7,29.3,0.284567,54.1,0.296005,-0.009353,2019-01-03T06:20:43Z,scs-bgx-502
0.286442,57.3,0.285567,-0.006096,0.408194,-0.4,0.400881,0.000595,0.388193,-37.8,0.234441,0.037891,53.7,29.3,0.285004,54.4,0.296192,-0.009267,2019-01-03T06:20:53Z,scs-bgx-502
0.286442,57.3,0.285567,-0.006096,0.408256,-1.6,0.400819,0.000142,0.388006,-40.2,0.234191,0.037339,53.8,29.3,0.284192,52.1,0.29613,-0.009963,2019-01-03T06:21:03Z,scs-bgx-502
0.286254,56.6,0.285567,-0.006284,0.408256,-1.1,0.400819,0.000327,0.388193,-37,0.234566,0.038073,53.8,29.3,0.284129,49.6,0.296505,-0.01073,2019-01-03T06:21:13Z,scs-bgx-502
0.286317,57.7,0.285442,-0.005985,0.408069,-5.3,0.400694,-0.001183,0.388381,-41,0.233816,0.037167,53.8,29.3,0.284317,50.2,0.296505,-0.010542,2019-01-03T06:21:23Z,scs-bgx-502
0.286192,56.8,0.285504,-0.006228,0.408006,-1.9,0.400819,2.4e-05,0.388443,-39.5,0.234004,0.037503,53.8,29.3,0.284879,50.5,0.296755,-0.010449,2019-01-03T06:21:33Z,scs-bgx-502
0.286317,56.9,0.285567,-0.006221,0.407944,-2.2,0.400819,-6.5e-05,0.388006,-40.6,0.234129,0.037247,53.9,29.3,0.284942,53,0.29638,-0.009682,2019-01-03T06:21:43Z,scs-bgx-502
0.286254,56.6,0.285567,-0.006284,0.407694,-2.7,0.400819,-0.000236,0.388568,-34.2,0.234754,0.038721,53.8,29.3,0.285192,53.9,0.29638,-0.009432,2019-01-03T06:21:53Z,scs-bgx-502
0.286254,56.2,0.285629,-0.006402,0.407631,-4,0.400756,-0.000709,0.389131,-33.7,0.234441,0.038828,53.8,29.3,0.285004,53.3,0.29638,-0.00962,2019-01-03T06:22:03Z,scs-bgx-502
0.286379,56.7,0.285629,-0.006277,0.407881,-0.8,0.400881,0.000441,0.389068,-41.2,0.233316,0.037125,53.9,29.3,0.284817,56.9,0.295692,-0.008515,2019-01-03T06:22:13Z,scs-bgx-502
0.286192,56,0.285629,-0.006465,0.407694,-2.2,0.400819,-7.8e-05,0.389006,-41.4,0.233316,0.037063,53.9,29.3,0.285629,53,0.296755,-0.009699,2019-01-03T06:22:23Z,scs-bgx-502
0.286067,56,0.285567,-0.006471,0.407631,-2.4,0.400819,-0.00014,0.389193,-37.8,0.233754,0.037888,53.8,29.3,0.285442,54.7,0.29638,-0.009182,2019-01-03T06:22:33Z,scs-bgx-502
0.286254,56.6,0.285567,-0.006284,0.407569,-3,0.400819,-0.000361,0.389568,-33.8,0.234129,0.03881,53.9,29.3,0.284942,53.8,0.296255,-0.009447,2019-01-03T06:22:43Z,scs-bgx-502
0.286004,55.7,0.285567,-0.006534,0.407381,-4.3,0.400756,-0.000827,0.389693,-38,0.233379,0.037841,53.9,29.3,0.284754,55.5,0.29588,-0.00893,2019-01-03T06:22:53Z,scs-bgx-502
0.286192,56.4,0.285567,-0.006346,0.407506,-3,0.400819,-0.000371,0.390756,-33.8,0.233316,0.038813,53.9,29.3,0.285067,55.4,0.296067,-0.00897,2019-01-03T06:23:03Z,scs-bgx-502
0.286129,55.8,0.285629,-0.006527,0.407506,-2.6,0.400819,-0.000212,0.390818,-31.5,0.233629,0.039331,53.8,29.3,0.285317,55.8,0.29613,-0.008838,2019-01-03T06:23:13Z,scs-bgx-502
0.286192,55.6,0.285692,-0.006583,0.407381,-5.6,0.400694,-0.001316,0.390881,-34,0.233191,0.038756,53.8,29.3,0.284817,54.6,0.296067,-0.00922,2019-01-03T06:23:23Z,scs-bgx-502
0.286129,55.8,0.285629,-0.006527,0.407506,0.3,0.400944,0.00082,0.390818,-32.7,0.233441,0.039058,53.9,29.3,0.284879,54.8,0.296067,-0.009158,2019-01-03T06:23:33Z,scs-bgx-502
0.286192,56,0.285629,-0.006465,0.407444,-1.5,0.400881,0.000188,0.390381,-37.8,0.232941,0.037891,53.8,29.3,0.284817,53.8,0.296192,-0.009455,2019-01-03T06:23:43Z,scs-bgx-502
0.286254,56.2,0.285629,-0.006402,0.407444,-3.1,0.400819,-0.00038,0.390631,-39.9,0.232441,0.037412,53.9,29.3,0.285067,56.9,0.295817,-0.0085,2019-01-03T06:23:53Z,scs-bgx-502
0.286004,55.3,0.285629,-0.006652,0.407319,-2.7,0.400819,-0.000268,0.390818,-41.5,0.232066,0.037053,53.9,29.3,0.285504,54.1,0.296505,-0.009355,2019-01-03T06:24:03Z,scs-bgx-502
0.286067,55.5,0.285629,-0.00659,0.407194,-4.7,0.400756,-0.000962,0.391881,-31.2,0.232941,0.039391,53.8,29.3,0.285254,52.9,0.296567,-0.009722,2019-01-03T06:24:13Z,scs-bgx-502
0.286192,56,0.285629,-0.006465,0.407381,-3.1,0.400819,-0.00039,0.392006,-33.5,0.232504,0.038878,53.8,29.3,0.284879,54.4,0.29613,-0.009275,2019-01-03T06:24:23Z,scs-bgx-502
0.286129,55.8,0.285629,-0.006527,0.407319,-1.7,0.400881,0.000116,0.391318,-40.9,0.231816,0.037188,53.8,29.3,0.284942,53,0.29638,-0.009682,2019-01-03T06:24:33Z,scs-bgx-502
0.286067,55.5,0.285629,-0.00659,0.407256,-3.1,0.400819,-0.000383,0.391381,-39,0.232066,0.037615,53.8,29.3,0.285629,53,0.296755,-0.009699,2019-01-03T06:24:43Z,scs-bgx-502
0.286067,55.5,0.285629,-0.00659,0.407256,-3.1,0.400819,-0.000383,0.391318,-38.1,0.232254,0.037826,53.8,29.3,0.285567,53.9,0.296567,-0.00941,2019-01-03T06:24:53Z,scs-bgx-502
0.286254,56.2,0.285629,-0.006402,0.407319,-3.4,0.400819,-0.000505,0.391506,-34.1,0.232754,0.038743,53.9,29.3,0.285192,55.4,0.29613,-0.008963,2019-01-03T06:25:03Z,scs-bgx-502
0.286129,55.4,0.285692,-0.006645,0.407256,-3,0.400819,-0.000357,0.391568,-31.4,0.233129,0.039352,53.9,29.3,0.285129,54.4,0.296255,-0.00926,2019-01-03T06:25:13Z,scs-bgx-502
0.285942,55.1,0.285629,-0.006715,0.407194,-1.5,0.400881,0.000176,0.391881,-28.4,0.233379,0.040029,53.8,29.3,0.284942,52.3,0.296505,-0.009917,2019-01-03T06:25:23Z,scs-bgx-502
0.286192,55.6,0.285692,-0.006583,0.407256,-0.3,0.400944,0.000622,0.391131,-37.3,0.232504,0.038003,53.8,29.3,0.285004,53.6,0.296317,-0.009502,2019-01-03T06:25:33Z,scs-bgx-502
0.286192,55.2,0.285754,-0.006701,0.407131,-4.6,0.400756,-0.000945,0.391443,-36.3,0.232441,0.038225,53.8,29.3,0.285629,54.2,0.296567,-0.009347,2019-01-03T06:25:43Z,scs-bgx-502
0.285942,55.1,0.285629,-0.006715,0.407006,-3.5,0.400819,-0.000528,0.392068,-38,0.231754,0.037847,53.8,29.3,0.286254,56.6,0.296505,-0.008605,2019-01-03T06:25:53Z,scs-bgx-502
0.285879,54.5,0.285692,-0.006895,0.406569,-4.2,0.400819,-0.000807,0.392256,-36,0.231941,0.038308,53.7,29.3,0.285942,56.3,0.29638,-0.008682,2019-01-03T06:26:03Z,scs-bgx-502
0.285504,53.1,0.285692,-0.00727,0.406131,-1.6,0.400944,0.000157,0.392881,-29.2,0.232566,0.039844,53.6,29.3,0.286004,57.7,0.296192,-0.008267,2019-01-03T06:26:13Z,scs-bgx-502
0.285254,53.1,0.285567,-0.007284,0.405569,-7.4,0.400756,-0.001953,0.391318,-38.9,0.232129,0.037644,53.3,29.3,0.287004,58.7,0.296567,-0.007972,2019-01-03T06:26:23Z,scs-bgx-502
0.285379,53.1,0.285629,-0.007277,0.405569,-6,0.400819,-0.001437,0.391193,-42.6,0.231629,0.03679,53.2,29.3,0.287129,57.9,0.296755,-0.008199,2019-01-03T06:26:33Z,scs-bgx-502
0.285129,51.8,0.285692,-0.007645,0.405069,-6.4,0.400819,-0.001594,0.391756,-43,0.231191,0.036714,53.1,29.3,0.287129,57.6,0.296817,-0.008317,2019-01-03T06:26:43Z,scs-bgx-502
0.285004,51.3,0.285692,-0.00777,0.404569,-7.4,0.400819,-0.001962,0.391568,-41.8,0.231504,0.036983,52.9,29.3,0.287317,60.1,0.296505,-0.007542,2019-01-03T06:26:53Z,scs-bgx-502
0.284879,51.3,0.285629,-0.007777,0.404444,-7.8,0.400819,-0.002087,0.391443,-44.3,0.231191,0.036402,52.8,29.3,0.288004,63.2,0.29638,-0.00662,2019-01-03T06:27:03Z,scs-bgx-502
0.284567,49.8,0.285692,-0.008208,0.403944,-8.1,0.400819,-0.002191,0.391506,-40.1,0.231816,0.037376,52.6,29.3,0.288129,64.7,0.296192,-0.006142,2019-01-03T06:27:13Z,scs-bgx-502
0.284692,50.7,0.285629,-0.007965,0.403756,-9.2,0.400819,-0.002616,0.391006,-46.7,0.231129,0.035873,52.3,29.3,0.288504,62.5,0.296755,-0.006824,2019-01-03T06:27:23Z,scs-bgx-502
0.284067,48.4,0.285629,-0.00859,0.402756,-13.2,0.400694,-0.004041,0.390506,-52.1,0.230629,0.034644,52,29.3,0.288379,67.1,0.295942,-0.005423,2019-01-03T06:27:33Z,scs-bgx-502
0.284192,49.3,0.285567,-0.008346,0.402819,-10.8,0.400819,-0.003184,0.390318,-49.3,0.231191,0.035277,51.8,29.3,0.288067,66.1,0.295942,-0.005735,2019-01-03T06:27:43Z,scs-bgx-502
0.284192,48.9,0.285629,-0.008465,0.402944,-11.6,0.400756,-0.003469,0.389381,-58.6,0.230379,0.033155,51.6,29.3,0.288629,63.3,0.296692,-0.006582,2019-01-03T06:27:53Z,scs-bgx-502
0.284004,48.2,0.285629,-0.008652,0.402506,-13.7,0.400694,-0.004238,0.388756,-62.5,0.230191,0.032256,51.5,29.3,0.288879,65.3,0.296505,-0.00598,2019-01-03T06:28:03Z,scs-bgx-502
0.284192,48.9,0.285629,-0.008465,0.402569,-15.5,0.400631,-0.004876,0.388756,-57.7,0.230941,0.03335,51.3,29.3,0.289004,62.6,0.297005,-0.006794,2019-01-03T06:28:13Z,scs-bgx-502
0.283504,46.9,0.285567,-0.009034,0.401319,-16,0.400694,-0.005082,0.387756,-59.7,0.231316,0.032897,51.1,29.3,0.288754,65.6,0.29638,-0.00587,2019-01-03T06:28:23Z,scs-bgx-502
0.283754,47.3,0.285629,-0.008902,0.401319,-14.9,0.400756,-0.004672,0.387756,-58.1,0.231566,0.033261,50.8,29.3,0.289317,67.1,0.296442,-0.005425,2019-01-03T06:28:33Z,scs-bgx-502
0.283504,46.4,0.285629,-0.009152,0.401256,-15.8,0.400694,-0.005013,0.386693,-68.8,0.230629,0.030832,50.6,29.3,0.289442,68.3,0.296317,-0.005065,2019-01-03T06:28:43Z,scs-bgx-502
0.283942,48.4,0.285567,-0.008596,0.402006,-15.2,0.400694,-0.004791,0.385506,-73.6,0.230691,0.029735,50.5,29.3,0.288942,66.2,0.29638,-0.005682,2019-01-03T06:28:53Z,scs-bgx-502
0.284067,49.3,0.285504,-0.008353,0.402319,-13.6,0.400756,-0.0042,0.385193,-77.4,0.230316,0.028876,50.5,29.3,0.287942,64.1,0.296192,-0.00633,2019-01-03T06:29:03Z,scs-bgx-502
0.284442,50.2,0.285567,-0.008096,0.402694,-16.1,0.400631,-0.005094,0.385131,-70.8,0.231379,0.030363,50.5,29.3,0.287629,61.9,0.29638,-0.006995,2019-01-03T06:29:13Z,scs-bgx-502
0.284567,50.6,0.285567,-0.007971,0.403194,-12.1,0.400756,-0.003668,0.384506,-67.6,0.232316,0.031105,50.6,29.3,0.287254,59.9,0.296505,-0.007605,2019-01-03T06:29:23Z,scs-bgx-502
0.284692,51.1,0.285567,-0.007846,0.403569,-10,0.400819,-0.002909,0.384881,-60.7,0.233129,0.032664,50.7,29.3,0.287192,59.7,0.296505,-0.007667,2019-01-03T06:29:33Z,scs-bgx-502
0.285254,53.1,0.285567,-0.007284,0.404444,-9.1,0.400819,-0.002562,0.383943,-66,0.232941,0.031453,50.9,29.3,0.286129,58.1,0.296192,-0.008142,2019-01-03T06:29:43Z,scs-bgx-502
0.285629,54.4,0.285567,-0.006909,0.405381,-7.4,0.400819,-0.001968,0.383881,-65.5,0.233066,0.031573,51.3,29.3,0.285067,54.6,0.296192,-0.009205,2019-01-03T06:29:53Z,scs-bgx-502
0.285379,53.9,0.285504,-0.00704,0.405131,-9.2,0.400756,-0.002602,0.384756,-60.1,0.233316,0.032813,51.4,29.3,0.285254,53.3,0.296505,-0.009605,2019-01-03T06:30:03Z,scs-bgx-502
0.285442,53.7,0.285567,-0.007096,0.405131,-7.6,0.400819,-0.002033,0.385318,-52,0.234191,0.034651,51.5,29.3,0.285192,53.9,0.29638,-0.009432,2019-01-03T06:30:13Z,scs-bgx-502
0.285504,54.8,0.285442,-0.006797,0.405819,-6.5,0.400819,-0.001636,0.385193,-52.2,0.234254,0.034617,51.6,29.3,0.285317,53.1,0.296567,-0.00966,2019-01-03T06:30:23Z,scs-bgx-502
0.285754,55.3,0.285504,-0.006665,0.406131,-7.4,0.400756,-0.001971,0.384881,-53.5,0.234254,0.034305,51.7,29.3,0.285192,50.8,0.29688,-0.010372,2019-01-03T06:30:33Z,scs-bgx-502
0.285692,54.6,0.285567,-0.006846,0.406319,-5,0.400819,-0.001083,0.384256,-55.1,0.234441,0.033953,51.9,29.3,0.284817,53.4,0.296255,-0.009572,2019-01-03T06:30:43Z,scs-bgx-502
0.286942,58.7,0.285629,-0.005714,0.408131,-3,0.400819,-0.000353,0.384506,-52.4,0.234691,0.034567,52.3,29.3,0.283754,51.1,0.296067,-0.010283,2019-01-03T06:30:53Z,scs-bgx-502
0.286567,57.8,0.285567,-0.005971,0.407881,-1.6,0.400881,0.000151,0.384693,-48.8,0.235129,0.035393,52.5,29.3,0.283317,48.1,0.296317,-0.01119,2019-01-03T06:31:03Z,scs-bgx-502
0.286129,56.6,0.285504,-0.00629,0.407819,0.5,0.400944,0.000921,0.384756,-47.3,0.235316,0.035729,52.8,29.3,0.283442,47.7,0.296442,-0.0113,2019-01-03T06:31:13Z,scs-bgx-502
0.286379,57.1,0.285567,-0.006159,0.408194,-0.2,0.400881,0.000648,0.385881,-40.8,0.235566,0.037218,53,29.3,0.283504,50.2,0.296067,-0.010533,2019-01-03T06:31:23Z,scs-bgx-502
0.286567,58.2,0.285504,-0.005853,0.408381,-1.9,0.400819,2.9e-05,0.384943,-48.9,0.234941,0.035369,53.2,29.3,0.283754,49.9,0.296255,-0.010635,2019-01-03T06:31:33Z,scs-bgx-502
0.286567,57.8,0.285567,-0.005971,0.408381,-1.6,0.400819,0.000135,0.385193,-43.8,0.235566,0.036531,53.2,29.3,0.283504,47.9,0.296442,-0.011237,2019-01-03T06:31:43Z,scs-bgx-502
0.286442,56.9,0.285629,-0.006215,0.408194,-1.5,0.400819,0.000185,0.385193,-48.2,0.234879,0.035528,53.4,29.3,0.284067,49.8,0.296442,-0.010675,2019-01-03T06:31:53Z,scs-bgx-502
0.286379,56.7,0.285629,-0.006277,0.408194,0.1,0.400881,0.000754,0.385881,-47.2,0.234566,0.03576,53.4,29.3,0.283817,49.3,0.29638,-0.010807,2019-01-03T06:32:03Z,scs-bgx-502
0.286504,57.5,0.285567,-0.006034,0.408444,-1.2,0.400819,0.000276,0.386068,-40.7,0.235441,0.037224,53.5,29.3,0.283817,50.5,0.296192,-0.010455,2019-01-03T06:32:13Z,scs-bgx-502
0.286254,57.1,0.285504,-0.006165,0.408194,-3.1,0.400756,-0.000384,0.385568,-40.5,0.235816,0.03727,53.5,29.3,0.284192,51.7,0.296192,-0.01008,2019-01-03T06:32:23Z,scs-bgx-502
0.286379,57.5,0.285504,-0.00604,0.408131,-3.5,0.400756,-0.000552,0.385881,-42,0.235379,0.036945,53.6,29.3,0.284067,51.3,0.296192,-0.010205,2019-01-03T06:32:33Z,scs-bgx-502
0.286317,57.3,0.285504,-0.006103,0.408319,-1.4,0.400819,0.000204,0.385943,-50.5,0.234004,0.035003,53.7,29.3,0.284317,49.8,0.296567,-0.01066,2019-01-03T06:32:43Z,scs-bgx-502
0.286317,56.9,0.285567,-0.006221,0.408256,-1.3,0.400819,0.000247,0.386818,-46.2,0.234066,0.035969,53.7,29.3,0.284629,52.4,0.296317,-0.009877,2019-01-03T06:32:53Z,scs-bgx-502
0.286317,57.3,0.285504,-0.006103,0.408194,-1.8,0.400819,7.9e-05,0.387818,-37.5,0.234754,0.037971,53.7,29.3,0.284254,53.1,0.296005,-0.009665,2019-01-03T06:33:03Z,scs-bgx-502
0.286254,56.6,0.285567,-0.006284,0.408006,-3.2,0.400756,-0.000439,0.388818,-33.1,0.234754,0.038971,53.8,29.3,0.284629,52.4,0.296317,-0.009877,2019-01-03T06:33:13Z,scs-bgx-502
0.286317,56.9,0.285567,-0.006221,0.407819,-5.4,0.400694,-0.001222,0.389068,-31.6,0.234816,0.039312,53.8,29.3,0.285192,51.9,0.296692,-0.010019,2019-01-03T06:33:23Z,scs-bgx-502
0.286129,56.2,0.285567,-0.006409,0.407819,-3.4,0.400756,-0.000521,0.388693,-33.2,0.234816,0.038937,53.8,29.3,0.285129,54.1,0.296317,-0.009377,2019-01-03T06:33:33Z,scs-bgx-502
0.286192,56,0.285629,-0.006465,0.407819,-3.3,0.400756,-0.000469,0.387631,-41.9,0.234191,0.036963,53.7,29.3,0.284942,55.4,0.296005,-0.008978,2019-01-03T06:33:43Z,scs-bgx-502
0.286192,56,0.285629,-0.006465,0.407506,-2.7,0.400819,-0.000265,0.386881,-48.4,0.233691,0.035484,53.7,29.3,0.284567,53.7,0.296067,-0.00947,2019-01-03T06:33:53Z,scs-bgx-502
0.286129,55.8,0.285629,-0.006527,0.407694,-0.6,0.400881,0.000491,0.386943,-42.9,0.234504,0.036732,53.7,29.3,0.284567,53,0.296192,-0.009705,2019-01-03T06:34:03Z,scs-bgx-502
