val.NO2.weV,val.NO2.cnc,val.NO2.aeV,val.NO2.weC,val.Ox.weV,val.Ox.cnc,val.Ox.aeV,val.Ox.weC,val.CO.weV,val.CO.cnc,val.CO.aeV,val.CO.weC,val.sht.hmd,val.sht.tmp,val.SO2.weV,val.SO2.cnc,val.SO2.aeV,val.SO2.weC,rec,tag
0.287192,63.3,0.285067,-0.004405,0.408944,-18.2,0.400194,-0.005872,0.429944,109.8,0.229066,0.071553,50.4,29.4,0.283442,49.9,0.296067,-0.010622,2019-01-03T13:34:13Z,scs-bgx-502
0.287067,62.9,0.285067,-0.00453,0.409006,-14.9,0.400319,-0.004668,0.430069,119.6,0.230504,0.073782,50.4,29.4,0.283504,51.3,0.29588,-0.010207,2019-01-03T13:34:23Z,scs-bgx-502
0.287067,62.9,0.285067,-0.004535,0.409006,-14.8,0.400319,-0.004622,0.430132,113.6,0.229691,0.072407,50.4,29.5,0.283504,49.3,0.296192,-0.010823,2019-01-03T13:34:33Z,scs-bgx-502
0.287129,63.1,0.285067,-0.004467,0.408881,-15.4,0.400319,-0.004846,0.430069,111.6,0.229253,0.071952,50.4,29.4,0.283442,50.3,0.296005,-0.010505,2019-01-03T13:34:43Z,scs-bgx-502
0.287192,63.3,0.285067,-0.004405,0.408756,-15.9,0.400319,-0.005024,0.430944,114.6,0.229128,0.072644,50.4,29.4,0.283504,48.2,0.29638,-0.011148,2019-01-03T13:34:53Z,scs-bgx-502
0.287129,63.1,0.285067,-0.004467,0.408944,-15.2,0.400319,-0.004783,0.431382,120.5,0.229754,0.073997,50.4,29.4,0.283254,50.1,0.295942,-0.010575,2019-01-03T13:35:03Z,scs-bgx-502
0.287067,62.9,0.285067,-0.004535,0.408944,-14.9,0.400319,-0.004684,0.432382,129.5,0.230629,0.076036,50.4,29.5,0.283004,49.6,0.29588,-0.010734,2019-01-03T13:35:13Z,scs-bgx-502
0.287192,63.3,0.285067,-0.004405,0.409006,-15.2,0.400319,-0.004774,0.432819,124,0.229316,0.074794,50.4,29.4,0.282942,50.2,0.295755,-0.010534,2019-01-03T13:35:23Z,scs-bgx-502
0.287254,63.1,0.285129,-0.004466,0.408819,-15.4,0.400319,-0.004862,0.432257,116.4,0.228691,0.073062,50.4,29.5,0.283442,49.9,0.296067,-0.01065,2019-01-03T13:35:33Z,scs-bgx-502
0.287129,63.1,0.285067,-0.004472,0.408819,-14,0.400381,-0.004342,0.431569,113,0.228628,0.072283,50.4,29.5,0.283317,45.9,0.29663,-0.011835,2019-01-03T13:35:43Z,scs-bgx-502
0.287129,63.1,0.285067,-0.004467,0.408881,-15.4,0.400319,-0.004846,0.431569,119,0.229379,0.073635,50.4,29.4,0.283754,49.4,0.296317,-0.01078,2019-01-03T13:35:53Z,scs-bgx-502
0.287067,62.9,0.285067,-0.004535,0.408756,-16.9,0.400256,-0.005392,0.432632,126.6,0.230004,0.075367,50.4,29.5,0.283442,49.9,0.296067,-0.01065,2019-01-03T13:36:03Z,scs-bgx-502
0.287254,63.5,0.285067,-0.004347,0.408756,-17.3,0.400256,-0.005551,0.432382,118.6,0.228941,0.073555,50.4,29.5,0.283567,49.1,0.296255,-0.010878,2019-01-03T13:36:13Z,scs-bgx-502
0.287067,62.9,0.285067,-0.004535,0.408569,-16,0.400319,-0.005059,0.433007,119.3,0.228628,0.07372,50.4,29.5,0.283754,47,0.296692,-0.011515,2019-01-03T13:36:23Z,scs-bgx-502
0.287129,62.7,0.285129,-0.004586,0.408819,-15.3,0.400319,-0.004803,0.432757,120.2,0.228753,0.073908,50.4,29.4,0.283567,48,0.296442,-0.011203,2019-01-03T13:36:33Z,scs-bgx-502
0.287192,62.9,0.285129,-0.004523,0.408694,-14.3,0.400381,-0.004462,0.432444,117.2,0.228503,0.073229,50.4,29.4,0.283629,47.8,0.296505,-0.011258,2019-01-03T13:36:43Z,scs-bgx-502
0.287004,62.2,0.285129,-0.004716,0.408694,-12.2,0.400444,-0.003709,0.432319,115.5,0.228503,0.072849,50.4,29.5,0.283379,49.6,0.296067,-0.010712,2019-01-03T13:36:53Z,scs-bgx-502
0.287067,62.9,0.285067,-0.004535,0.408631,-15.8,0.400319,-0.004997,0.433257,119.2,0.228441,0.073695,50.4,29.5,0.283629,52,0.295817,-0.009991,2019-01-03T13:37:03Z,scs-bgx-502
0.287067,62.5,0.285129,-0.004648,0.408631,-17.1,0.400256,-0.005456,0.434569,131.7,0.229316,0.076544,50.4,29.4,0.283567,48.8,0.296317,-0.010968,2019-01-03T13:37:13Z,scs-bgx-502
0.287004,62.6,0.285067,-0.004597,0.408631,-15.6,0.400319,-0.004918,0.434694,131.6,0.229379,0.076511,50.4,29.5,0.283629,49.7,0.296192,-0.010698,2019-01-03T13:37:23Z,scs-bgx-502
0.287129,62.7,0.285129,-0.004591,0.408569,-15.8,0.400319,-0.005007,0.435069,132.8,0.229316,0.076794,50.4,29.5,0.283442,49.1,0.296192,-0.010885,2019-01-03T13:37:33Z,scs-bgx-502
0.286942,62,0.285129,-0.004778,0.408194,-16.4,0.400319,-0.005197,0.435257,131.6,0.229003,0.076522,50.4,29.5,0.283442,51,0.29588,-0.010296,2019-01-03T13:37:43Z,scs-bgx-502
0.286629,60.9,0.285129,-0.005091,0.407944,-16.2,0.400319,-0.005156,0.434257,123.6,0.228441,0.074695,50.3,29.5,0.283879,52.1,0.295942,-0.009976,2019-01-03T13:37:53Z,scs-bgx-502
0.286567,60.2,0.285192,-0.005272,0.407444,-17.1,0.400319,-0.005472,0.433694,113.9,0.227316,0.072479,50.1,29.5,0.284942,52.1,0.296505,-0.009974,2019-01-03T13:38:03Z,scs-bgx-502
0.286442,60.2,0.285129,-0.005278,0.407444,-15.7,0.400381,-0.004951,0.434569,123.8,0.228253,0.074732,50,29.5,0.284754,55.4,0.29588,-0.008984,2019-01-03T13:38:13Z,scs-bgx-502
0.286567,60.7,0.285129,-0.005153,0.407194,-18.2,0.400319,-0.005854,0.434819,125.3,0.228316,0.075074,49.8,29.5,0.285317,55.7,0.29613,-0.008892,2019-01-03T13:38:23Z,scs-bgx-502
0.286192,59.7,0.285067,-0.00541,0.406756,-18.6,0.400319,-0.006027,0.434382,123.8,0.228378,0.074728,49.6,29.5,0.285379,57.4,0.29588,-0.008359,2019-01-03T13:38:33Z,scs-bgx-502
0.285879,58.6,0.285067,-0.005722,0.406381,-20.3,0.400256,-0.006632,0.434944,126.2,0.228378,0.075291,49.5,29.5,0.285817,55,0.296505,-0.009099,2019-01-03T13:38:43Z,scs-bgx-502
0.285942,58.4,0.285129,-0.005778,0.405944,-21.4,0.400256,-0.007017,0.434507,119.9,0.227691,0.073842,49.3,29.5,0.286317,56.6,0.296505,-0.008599,2019-01-03T13:38:53Z,scs-bgx-502
0.286004,59.1,0.285067,-0.005597,0.405944,-23.3,0.400194,-0.007722,0.433132,108.2,0.226816,0.071181,49.2,29.5,0.285942,57.3,0.296192,-0.008385,2019-01-03T13:39:03Z,scs-bgx-502
0.285692,58,0.285067,-0.00591,0.405569,-23.6,0.400194,-0.007807,0.433382,115.7,0.227816,0.072901,49,29.5,0.285754,57.1,0.29613,-0.008455,2019-01-03T13:39:13Z,scs-bgx-502
0.285442,57.1,0.285067,-0.00616,0.405069,-24.3,0.400194,-0.008069,0.433007,114.1,0.227816,0.072526,48.8,29.5,0.286629,57.3,0.296567,-0.008404,2019-01-03T13:39:23Z,scs-bgx-502
0.285317,56.6,0.285067,-0.006285,0.405006,-24.1,0.400194,-0.007999,0.432194,110.9,0.227878,0.071805,48.6,29.5,0.286692,59,0.296317,-0.007871,2019-01-03T13:39:33Z,scs-bgx-502
0.285629,57.7,0.285067,-0.005972,0.405569,-21.9,0.400256,-0.007207,0.431757,106.2,0.227441,0.070725,48.6,29.5,0.286129,59.1,0.296005,-0.007844,2019-01-03T13:39:43Z,scs-bgx-502
0.285629,57.3,0.285129,-0.006091,0.405131,-24.3,0.400194,-0.008059,0.431819,107.7,0.227628,0.071063,48.4,29.5,0.286254,59.5,0.296005,-0.007719,2019-01-03T13:39:53Z,scs-bgx-502
0.285192,56.2,0.285067,-0.00641,0.404631,-23.4,0.400256,-0.007749,0.429819,102.5,0.228191,0.06989,48.2,29.5,0.287067,60.3,0.296317,-0.007496,2019-01-03T13:40:03Z,scs-bgx-502
0.284817,55.3,0.285004,-0.006666,0.403881,-26.3,0.400194,-0.008781,0.429944,107.1,0.228816,0.070934,48,29.5,0.286692,57.5,0.296567,-0.008342,2019-01-03T13:40:13Z,scs-bgx-502
0.285192,56.6,0.285004,-0.006291,0.404006,-25.4,0.400256,-0.008479,0.430507,103.5,0.227878,0.070118,47.8,29.5,0.287129,59.3,0.296505,-0.007787,2019-01-03T13:40:23Z,scs-bgx-502
0.285129,56.8,0.284942,-0.006235,0.404256,-27.8,0.400131,-0.009323,0.429757,103.5,0.228378,0.070103,47.8,29.5,0.286754,56.5,0.296755,-0.008633,2019-01-03T13:40:33Z,scs-bgx-502
0.285629,58.2,0.285004,-0.005849,0.405069,-25.2,0.400194,-0.008401,0.429819,106.9,0.228691,0.070879,47.7,29.4,0.286817,59.5,0.296317,-0.007718,2019-01-03T13:40:43Z,scs-bgx-502
0.286129,59.5,0.285067,-0.005472,0.406131,-23.1,0.400194,-0.00764,0.429319,103.2,0.228628,0.070033,47.9,29.5,0.285442,56.5,0.296067,-0.008649,2019-01-03T13:40:53Z,scs-bgx-502
0.286379,60.9,0.285004,-0.005099,0.407194,-18.4,0.400319,-0.005953,0.428882,104,0.228878,0.070216,48.3,29.4,0.283942,52,0.296005,-0.010005,2019-01-03T13:41:03Z,scs-bgx-502
0.285942,59.7,0.284942,-0.005423,0.406631,-20.4,0.400256,-0.006673,0.428444,108.2,0.230004,0.071179,48.3,29.5,0.283692,50.3,0.29613,-0.010517,2019-01-03T13:41:13Z,scs-bgx-502
0.286942,62.8,0.285004,-0.004541,0.408069,-17.3,0.400319,-0.005533,0.427194,103.5,0.230129,0.070113,48.6,29.5,0.283379,49.3,0.29613,-0.01083,2019-01-03T13:41:23Z,scs-bgx-502
0.287692,65.5,0.285004,-0.003786,0.409256,-13.2,0.400444,-0.004068,0.426632,101.7,0.230066,0.069704,49,29.4,0.282067,45.4,0.296067,-0.011997,2019-01-03T13:41:33Z,scs-bgx-502
0.287004,62.7,0.285067,-0.004592,0.408319,-16.6,0.400319,-0.005303,0.427507,112.8,0.231191,0.072226,49.3,29.4,0.281692,43.4,0.296192,-0.012608,2019-01-03T13:41:43Z,scs-bgx-502
0.287129,63.5,0.285004,-0.004349,0.408569,-15.1,0.400381,-0.004746,0.427507,108.4,0.230504,0.07122,49.3,29.4,0.282317,46.2,0.296067,-0.011747,2019-01-03T13:41:53Z,scs-bgx-502
0.287129,63.5,0.285004,-0.004349,0.409069,-13.7,0.400381,-0.004246,0.428007,109.8,0.230379,0.071537,49.6,29.4,0.281942,44.6,0.29613,-0.01224,2019-01-03T13:42:03Z,scs-bgx-502
0.286754,62.2,0.285004,-0.004729,0.408069,-15.4,0.400381,-0.004854,0.428257,113,0.230879,0.072278,49.5,29.5,0.283254,49.6,0.296005,-0.010719,2019-01-03T13:42:13Z,scs-bgx-502
0.287004,63.1,0.285004,-0.004474,0.408819,-15.6,0.400319,-0.004908,0.427569,113.9,0.231316,0.072472,49.7,29.4,0.283067,47.9,0.296192,-0.011233,2019-01-03T13:42:23Z,scs-bgx-502
0.287692,65.1,0.285067,-0.00391,0.410131,-11.8,0.400381,-0.003557,0.427944,109.6,0.230566,0.071506,50.1,29.5,0.281817,46,0.295817,-0.011803,2019-01-03T13:42:33Z,scs-bgx-502
0.287317,64.2,0.285004,-0.004161,0.409381,-13.4,0.400381,-0.004118,0.429319,122.3,0.231441,0.074405,50.2,29.4,0.282129,45.6,0.296067,-0.011935,2019-01-03T13:42:43Z,scs-bgx-502
0.287129,63.9,0.284942,-0.00423,0.409381,-13.2,0.400381,-0.004039,0.429382,120.2,0.231066,0.073918,50.2,29.4,0.282504,44.1,0.296505,-0.012383,2019-01-03T13:42:53Z,scs-bgx-502
0.287317,64.2,0.285004,-0.004161,0.409506,-13,0.400381,-0.003993,0.429569,113.8,0.229941,0.072459,50.3,29.4,0.282317,48.9,0.29563,-0.010924,2019-01-03T13:43:03Z,scs-bgx-502
0.287254,64,0.285004,-0.004224,0.409381,-14.7,0.400319,-0.004583,0.429069,111.6,0.229941,0.071959,50.4,29.4,0.282379,46.4,0.296067,-0.011685,2019-01-03T13:43:13Z,scs-bgx-502
0.287254,64,0.285004,-0.004224,0.409319,-13.4,0.400381,-0.004128,0.428944,118.3,0.231066,0.073481,50.5,29.4,0.282317,45.1,0.296255,-0.0121,2019-01-03T13:43:23Z,scs-bgx-502
0.287004,63.1,0.285004,-0.004474,0.409069,-14.9,0.400319,-0.004658,0.429257,120.9,0.231254,0.074068,50.4,29.4,0.283067,47.9,0.296192,-0.011233,2019-01-03T13:43:33Z,scs-bgx-502
0.286942,62.9,0.285004,-0.004536,0.408944,-15.1,0.400319,-0.004731,0.429194,117.8,0.230816,0.073365,50.4,29.4,0.283754,48.6,0.296442,-0.011016,2019-01-03T13:43:43Z,scs-bgx-502
0.286942,62.9,0.285004,-0.004536,0.408944,-16.5,0.400256,-0.005249,0.428944,113.9,0.230379,0.072474,50.5,29.4,0.283504,50.9,0.295942,-0.010325,2019-01-03T13:43:53Z,scs-bgx-502
0.287067,62.9,0.285067,-0.00453,0.408944,-15.1,0.400319,-0.004731,0.429944,123.9,0.231254,0.074755,50.5,29.4,0.283129,47.4,0.296317,-0.011405,2019-01-03T13:44:03Z,scs-bgx-502
0.286942,62.9,0.285004,-0.004536,0.408944,-16.5,0.400256,-0.005249,0.430007,126.6,0.231629,0.075367,50.6,29.4,0.282879,48.1,0.296067,-0.011185,2019-01-03T13:44:13Z,scs-bgx-502
0.287067,63.3,0.285004,-0.004411,0.408881,-17,0.400256,-0.005417,0.430319,121.9,0.230691,0.074307,50.6,29.4,0.282629,46.5,0.296192,-0.01167,2019-01-03T13:44:23Z,scs-bgx-502
0.287004,63.1,0.285004,-0.004474,0.408819,-15.6,0.400319,-0.004908,0.430194,116.9,0.230004,0.073175,50.5,29.4,0.283192,50.7,0.295817,-0.010402,2019-01-03T13:44:33Z,scs-bgx-502
0.287004,62.7,0.285067,-0.004592,0.408694,-15.6,0.400319,-0.004928,0.430382,120.6,0.230441,0.074003,50.6,29.4,0.283254,48.9,0.29613,-0.010927,2019-01-03T13:44:43Z,scs-bgx-502
0.287067,62.5,0.285129,-0.004648,0.408756,-15.3,0.400319,-0.004812,0.431194,123.7,0.230379,0.074724,50.6,29.4,0.283692,50.4,0.29613,-0.01049,2019-01-03T13:44:53Z,scs-bgx-502
0.287004,62.2,0.285129,-0.004711,0.408756,-15.1,0.400319,-0.004733,0.431132,124.3,0.230504,0.074845,50.6,29.4,0.283442,51.9,0.295755,-0.010034,2019-01-03T13:45:03Z,scs-bgx-502
0.287004,62.7,0.285067,-0.004592,0.408756,-15.4,0.400319,-0.004865,0.430944,123.4,0.230504,0.074657,50.6,29.4,0.283879,52.9,0.295817,-0.009714,2019-01-03T13:45:13Z,scs-bgx-502
0.286879,62.2,0.285067,-0.004717,0.408631,-15.4,0.400319,-0.004858,0.430882,121.6,0.230254,0.074229,50.6,29.4,0.283442,49.9,0.296067,-0.010622,2019-01-03T13:45:23Z,scs-bgx-502
0.286942,62.4,0.285067,-0.004655,0.408569,-14.3,0.400381,-0.004455,0.430944,118.2,0.229691,0.073468,50.6,29.4,0.283942,49.7,0.29638,-0.01071,2019-01-03T13:45:33Z,scs-bgx-502
0.287004,62.2,0.285129,-0.004711,0.408569,-15.6,0.400319,-0.004921,0.431632,123.7,0.230066,0.074704,50.6,29.4,0.284067,49.7,0.296442,-0.010703,2019-01-03T13:45:43Z,scs-bgx-502
0.287067,62.5,0.285129,-0.004648,0.408694,-14,0.400381,-0.004357,0.433007,128.9,0.229941,0.075896,50.6,29.4,0.283567,50.4,0.296067,-0.010497,2019-01-03T13:45:53Z,scs-bgx-502
0.286817,62,0.285067,-0.00478,0.408569,-14,0.400381,-0.00435,0.432819,128.1,0.229941,0.075709,50.6,29.4,0.283567,49.6,0.296192,-0.010733,2019-01-03T13:46:03Z,scs-bgx-502
0.286879,61.8,0.285129,-0.004836,0.408444,-15.6,0.400319,-0.00494,0.432694,130.7,0.230441,0.076316,50.6,29.4,0.284067,52.4,0.296005,-0.00988,2019-01-03T13:46:13Z,scs-bgx-502
0.286942,62,0.285129,-0.004773,0.408444,-14.4,0.400381,-0.004475,0.432507,125.9,0.229816,0.075213,50.6,29.4,0.284192,51.3,0.296255,-0.010225,2019-01-03T13:46:23Z,scs-bgx-502
0.286942,62.4,0.285067,-0.004655,0.408444,-14.7,0.400381,-0.00458,0.433382,130.5,0.229941,0.076271,50.6,29.4,0.283942,51.2,0.29613,-0.01024,2019-01-03T13:46:33Z,scs-bgx-502
0.287067,62.5,0.285129,-0.004648,0.408444,-16.2,0.400319,-0.005125,0.434882,137.9,0.230066,0.077954,50.6,29.4,0.283754,49.8,0.296255,-0.010663,2019-01-03T13:46:43Z,scs-bgx-502
0.287004,62.2,0.285129,-0.004711,0.408506,-15.8,0.400319,-0.004983,0.434132,133,0.229816,0.076838,50.6,29.4,0.284129,52.2,0.296067,-0.009935,2019-01-03T13:46:53Z,scs-bgx-502
0.286942,62,0.285129,-0.004773,0.408506,-14.2,0.400381,-0.004412,0.433757,127.4,0.229191,0.075548,50.6,29.4,0.283692,52.7,0.295755,-0.009784,2019-01-03T13:47:03Z,scs-bgx-502
0.286942,62,0.285129,-0.004773,0.408444,-14.4,0.400381,-0.004475,0.433194,121.3,0.228628,0.074162,50.6,29.4,0.283442,51.9,0.295755,-0.010034,2019-01-03T13:47:13Z,scs-bgx-502
0.286879,61.8,0.285129,-0.004841,0.408319,-14.4,0.400381,-0.004499,0.432757,117.8,0.228566,0.073379,50.6,29.5,0.283567,52.6,0.295692,-0.009818,2019-01-03T13:47:23Z,scs-bgx-502
0.286817,61.6,0.285129,-0.004898,0.408444,-12.6,0.400444,-0.003851,0.434069,126.7,0.228878,0.075403,50.6,29.4,0.283942,51.2,0.29613,-0.01024,2019-01-03T13:47:33Z,scs-bgx-502
0.286879,61.8,0.285129,-0.004836,0.408381,-14.4,0.400381,-0.004485,0.434069,126.7,0.228878,0.075403,50.6,29.4,0.283942,51.2,0.29613,-0.01024,2019-01-03T13:47:43Z,scs-bgx-502
0.286879,61.8,0.285129,-0.004836,0.408319,-13.1,0.400444,-0.004029,0.434194,123.7,0.228316,0.074705,50.6,29.4,0.283379,49.3,0.29613,-0.010802,2019-01-03T13:47:53Z,scs-bgx-502
0.287004,61.8,0.285192,-0.004829,0.408444,-12.8,0.400444,-0.003904,0.433507,116.2,0.227628,0.073011,50.6,29.4,0.283942,50.4,0.296255,-0.010475,2019-01-03T13:48:03Z,scs-bgx-502
0.286879,61.4,0.285192,-0.004959,0.408256,-14.3,0.400381,-0.004456,0.434632,128.5,0.228941,0.075805,50.6,29.5,0.283942,50.3,0.296255,-0.010503,2019-01-03T13:48:13Z,scs-bgx-502
0.286817,61.6,0.285129,-0.004903,0.408069,-13.5,0.400444,-0.004176,0.434632,130.9,0.229316,0.076356,50.5,29.5,0.284254,52.5,0.296067,-0.009837,2019-01-03T13:48:23Z,scs-bgx-502
0.286442,60.2,0.285129,-0.005273,0.407881,-13.2,0.400444,-0.004044,0.434819,128,0.228566,0.075696,50.5,29.4,0.283754,51.8,0.295942,-0.010075,2019-01-03T13:48:33Z,scs-bgx-502
0.286379,59.6,0.285192,-0.005454,0.407381,-14.1,0.400444,-0.004386,0.434132,122.2,0.228128,0.074368,50.3,29.4,0.284442,52.9,0.29613,-0.00974,2019-01-03T13:48:43Z,scs-bgx-502
0.286129,59.1,0.285129,-0.005591,0.406694,-16.9,0.400381,-0.005411,0.434569,125.8,0.228566,0.075191,50.2,29.5,0.285504,53.9,0.296505,-0.009412,2019-01-03T13:48:53Z,scs-bgx-502
0.286129,59.1,0.285129,-0.005586,0.406756,-16.9,0.400381,-0.005397,0.435132,129.4,0.228566,0.076008,50,29.4,0.285942,55.9,0.296442,-0.008828,2019-01-03T13:49:03Z,scs-bgx-502
0.286004,59.1,0.285067,-0.005597,0.406319,-20.9,0.400256,-0.006827,0.434069,116.7,0.227503,0.073129,49.9,29.5,0.286067,57.4,0.296255,-0.008378,2019-01-03T13:49:13Z,scs-bgx-502
0.285942,58.5,0.285129,-0.005773,0.406256,-20.7,0.400256,-0.006775,0.434319,116.2,0.227066,0.073,49.8,29.4,0.285754,58.7,0.29588,-0.007957,2019-01-03T13:49:23Z,scs-bgx-502
0.285942,58,0.285192,-0.005897,0.405881,-19.8,0.400319,-0.006453,0.434569,116.9,0.227191,0.07317,49.6,29.5,0.286129,58.3,0.29613,-0.00808,2019-01-03T13:49:33Z,scs-bgx-502
0.285817,58,0.285129,-0.005903,0.405631,-20.5,0.400319,-0.006703,0.434382,114.5,0.226941,0.072615,49.4,29.5,0.286317,58.2,0.296255,-0.008128,2019-01-03T13:49:43Z,scs-bgx-502
0.285754,57.3,0.285192,-0.006084,0.405694,-21.3,0.400256,-0.006976,0.435069,122.7,0.227753,0.074497,49.3,29.5,0.286567,59.4,0.296192,-0.00776,2019-01-03T13:49:53Z,scs-bgx-502
0.285442,56.7,0.285129,-0.006278,0.405319,-20.4,0.400319,-0.006673,0.434382,118.1,0.227503,0.073442,49.1,29.5,0.286129,59.5,0.295942,-0.007726,2019-01-03T13:50:03Z,scs-bgx-502
0.285504,56.9,0.285129,-0.006216,0.404819,-22,0.400319,-0.007226,0.432944,111.8,0.227503,0.072004,48.9,29.5,0.286754,60,0.296192,-0.007573,2019-01-03T13:50:13Z,scs-bgx-502
0.285254,56.4,0.285067,-0.006347,0.404819,-21.6,0.400319,-0.007094,0.432444,111.2,0.227753,0.071872,48.8,29.5,0.286692,59.8,0.296192,-0.007635,2019-01-03T13:50:23Z,scs-bgx-502
0.285004,55.5,0.285067,-0.006592,0.404194,-22.8,0.400319,-0.007527,0.433069,118.7,0.228316,0.07358,48.5,29.4,0.286817,60.7,0.29613,-0.007365,2019-01-03T13:50:33Z,scs-bgx-502
0.284754,54.6,0.285067,-0.006847,0.403944,-24.1,0.400256,-0.008014,0.432757,113.4,0.227878,0.072368,48.4,29.5,0.286817,58.3,0.296505,-0.008099,2019-01-03T13:50:43Z,scs-bgx-502
0.284942,54.9,0.285129,-0.006778,0.403881,-26,0.400194,-0.008676,0.432319,112.7,0.228066,0.072206,48.3,29.5,0.287067,59.1,0.296505,-0.007849,2019-01-03T13:50:53Z,scs-bgx-502
0.285004,55.5,0.285067,-0.006597,0.404256,-22.5,0.400319,-0.007418,0.430569,102.6,0.227691,0.069905,48.1,29.5,0.287192,61.1,0.296255,-0.007253,2019-01-03T13:51:03Z,scs-bgx-502
0.285129,56.4,0.285004,-0.006349,0.404069,-25.2,0.400256,-0.008408,0.430444,105.2,0.228003,0.070497,48,29.4,0.287442,61.6,0.296317,-0.007093,2019-01-03T13:51:13Z,scs-bgx-502
0.285254,56.9,0.285004,-0.006224,0.404319,-24.9,0.400256,-0.00829,0.430069,99.5,0.227378,0.069207,47.9,29.4,0.286942,60.3,0.296255,-0.007475,2019-01-03T13:51:23Z,scs-bgx-502
0.285317,57.1,0.285004,-0.006161,0.404444,-23.3,0.400319,-0.007699,0.429882,100.3,0.227628,0.069386,47.8,29.4,0.286442,60.2,0.296005,-0.007505,2019-01-03T13:51:33Z,scs-bgx-502
0.285379,56.9,0.285067,-0.006217,0.404944,-21.7,0.400319,-0.007147,0.429507,101.1,0.228003,0.06956,47.9,29.4,0.285879,57.6,0.29613,-0.008302,2019-01-03T13:51:43Z,scs-bgx-502
0.285754,58.2,0.285067,-0.005842,0.405631,-19.4,0.400381,-0.006284,0.428694,101.9,0.228691,0.069754,48,29.4,0.285629,54.8,0.296442,-0.009141,2019-01-03T13:51:53Z,scs-bgx-502
0.286067,59.3,0.285067,-0.00553,0.406444,-19.3,0.400319,-0.00628,0.427632,98.1,0.228816,0.068874,48.4,29.4,0.284504,50.7,0.296505,-0.010383,2019-01-03T13:52:03Z,scs-bgx-502
0.287442,64.6,0.285004,-0.004036,0.409006,-16.1,0.400319,-0.005117,0.427882,101.6,0.229191,0.069673,49,29.4,0.282192,42.7,0.296567,-0.012813,2019-01-03T13:52:13Z,scs-bgx-502
0.287692,65.5,0.285004,-0.003791,0.409319,-14.4,0.400381,-0.004476,0.428632,114.7,0.230879,0.072653,49.3,29.5,0.281879,41.6,0.296567,-0.013155,2019-01-03T13:52:23Z,scs-bgx-502
0.287567,64.7,0.285067,-0.00403,0.409006,-13.3,0.400444,-0.004107,0.428069,111.6,0.230629,0.071965,49.6,29.4,0.281692,45.3,0.29588,-0.012019,2019-01-03T13:52:33Z,scs-bgx-502
0.286942,62,0.285129,-0.004773,0.408381,-14.5,0.400381,-0.004537,0.428507,117.2,0.231191,0.073226,49.7,29.4,0.281942,45.4,0.296005,-0.012005,2019-01-03T13:52:43Z,scs-bgx-502
0.286879,62.2,0.285067,-0.004717,0.408444,-14.5,0.400381,-0.004528,0.428632,114.1,0.230629,0.072528,49.9,29.4,0.282129,46.4,0.295942,-0.0117,2019-01-03T13:52:53Z,scs-bgx-502
0.287129,63.1,0.285067,-0.004467,0.409194,-10.2,0.400506,-0.002979,0.428569,116.2,0.231004,0.073014,50,29.4,0.282754,46.1,0.296317,-0.01178,2019-01-03T13:53:03Z,scs-bgx-502
0.287129,63.1,0.285067,-0.004467,0.409131,-11.8,0.400444,-0.00356,0.429444,121.3,0.231191,0.074164,50.1,29.4,0.282442,50.1,0.295505,-0.010564,2019-01-03T13:53:13Z,scs-bgx-502
0.286942,62.9,0.285004,-0.004536,0.408819,-12.6,0.400444,-0.003819,0.428694,114.4,0.230629,0.07259,50.2,29.4,0.282942,48.3,0.296067,-0.011122,2019-01-03T13:53:23Z,scs-bgx-502
0.287067,63.3,0.285004,-0.004411,0.409194,-14.7,0.400319,-0.004586,0.428194,112.2,0.230629,0.07209,50.3,29.4,0.282692,45.1,0.296442,-0.012078,2019-01-03T13:53:33Z,scs-bgx-502
0.287129,63.5,0.285004,-0.004354,0.409319,-11.5,0.400444,-0.003427,0.428757,112,0.230379,0.072043,50.4,29.5,0.282817,47.8,0.296067,-0.011275,2019-01-03T13:53:43Z,scs-bgx-502
0.287192,63.7,0.285004,-0.004286,0.409131,-13.7,0.400381,-0.004236,0.429194,116.2,0.230566,0.072999,50.5,29.4,0.282817,50.6,0.29563,-0.010424,2019-01-03T13:53:53Z,scs-bgx-502
0.287129,63.1,0.285067,-0.004467,0.409131,-11.8,0.400444,-0.00356,0.430382,125.4,0.231191,0.075101,50.6,29.4,0.282817,48.7,0.295942,-0.011012,2019-01-03T13:54:03Z,scs-bgx-502
0.287004,62.7,0.285067,-0.004592,0.409006,-13.3,0.400381,-0.004097,0.430632,129.7,0.231691,0.076083,50.6,29.4,0.283067,47.9,0.296192,-0.011233,2019-01-03T13:54:13Z,scs-bgx-502
0.286879,62.6,0.285004,-0.004599,0.408881,-13.6,0.400381,-0.004196,0.429319,121.1,0.231254,0.07413,50.7,29.4,0.282942,49.1,0.295942,-0.010887,2019-01-03T13:54:23Z,scs-bgx-502
0.286879,62.6,0.285004,-0.004599,0.408756,-15.4,0.400319,-0.004839,0.430194,124.2,0.231129,0.074822,50.7,29.4,0.283754,48.6,0.296442,-0.011016,2019-01-03T13:54:33Z,scs-bgx-502
0.287004,62.7,0.285067,-0.004592,0.408694,-15.6,0.400319,-0.004928,0.430694,126.8,0.231191,0.075414,50.6,29.4,0.283567,50,0.29613,-0.010615,2019-01-03T13:54:43Z,scs-bgx-502
