val.NO2.weV,val.NO2.cnc,val.NO2.aeV,val.NO2.weC,val.Ox.weV,val.Ox.cnc,val.Ox.aeV,val.Ox.weC,val.NO.weV,val.NO.cnc,val.NO.aeV,val.NO.weC,val.sht.hmd,val.sht.tmp,val.SO2.weV,val.SO2.cnc,val.SO2.aeV,val.SO2.weC,rec,tag
0.291254,54.4,0.274004,-0.003547,0.399694,137.5,0.387881,-0.032128,0.336755,707.9,0.337318,0.321504,35.8,29.7,0.307442,31.1,0.280379,-0.014858,2019-02-05T11:42:40Z,scs-bgx-501
0.290754,52,0.274004,-0.004047,0.397694,132,0.387756,-0.034206,0.337005,704.7,0.337005,0.320262,35.8,29.7,0.30713,29.8,0.280442,-0.015289,2019-02-05T11:42:50Z,scs-bgx-501
0.293692,66.5,0.274004,-0.00111,0.410131,146.5,0.387631,-0.02869,0.332505,693.4,0.337005,0.315762,36.1,29.7,0.309255,36.6,0.280379,-0.013045,2019-02-05T11:43:00Z,scs-bgx-501
0.294254,69.9,0.273942,-0.000429,0.413006,153.2,0.387756,-0.026142,0.332443,696.2,0.337255,0.316893,36.3,29.7,0.313442,45.7,0.281004,-0.01004,2019-02-05T11:43:10Z,scs-bgx-501
0.291817,58.4,0.273879,-0.002748,0.403444,143.1,0.387881,-0.029998,0.33513,703.8,0.337318,0.319879,36.2,29.7,0.311317,46.7,0.279692,-0.009683,2019-02-05T11:43:20Z,scs-bgx-501
0.292129,58.8,0.274004,-0.002672,0.404944,148,0.387943,-0.028135,0.33388,703.6,0.337568,0.319823,36.2,29.7,0.310817,43.1,0.280067,-0.010892,2019-02-05T11:43:30Z,scs-bgx-501
0.291504,55.1,0.274067,-0.003416,0.400944,144.1,0.388068,-0.029587,0.33513,708.3,0.337693,0.32167,36.2,29.7,0.31063,40.4,0.280442,-0.011789,2019-02-05T11:43:40Z,scs-bgx-501
0.289629,45.2,0.274129,-0.00541,0.392943,135,0.388131,-0.033053,0.336943,708.4,0.337318,0.321692,36,29.7,0.30738,31.3,0.280317,-0.014802,2019-02-05T11:43:50Z,scs-bgx-501
0.289379,44.6,0.274067,-0.005541,0.394444,135.5,0.387943,-0.032884,0.33613,706.3,0.337318,0.320879,35.8,29.7,0.306505,29.7,0.280129,-0.015323,2019-02-05T11:44:00Z,scs-bgx-501
0.290317,49.8,0.274004,-0.004485,0.397881,134.8,0.387756,-0.033127,0.334568,704.6,0.337505,0.320212,35.8,29.7,0.306942,30.3,0.280254,-0.015122,2019-02-05T11:44:10Z,scs-bgx-501
0.290879,52.6,0.274004,-0.003922,0.401006,140.1,0.387756,-0.031136,0.334005,704.7,0.33763,0.320247,35.9,29.7,0.307067,31.8,0.280067,-0.014642,2019-02-05T11:44:20Z,scs-bgx-501
0.290442,50.4,0.274004,-0.00436,0.398944,137,0.387756,-0.032307,0.33488,702.4,0.337255,0.319331,35.9,29.7,0.307067,31.8,0.280067,-0.014642,2019-02-05T11:44:30Z,scs-bgx-501
0.290254,49.5,0.274004,-0.004548,0.397881,135.1,0.387756,-0.033006,0.335505,707.7,0.337568,0.321448,35.9,29.7,0.307005,30.9,0.280192,-0.014941,2019-02-05T11:44:40Z,scs-bgx-501
0.289817,47.3,0.274004,-0.004983,0.395819,130.9,0.387693,-0.034621,0.33563,702.4,0.337193,0.319325,35.8,29.6,0.306067,31.4,0.279629,-0.014777,2019-02-05T11:44:50Z,scs-bgx-501
0.290004,48.8,0.273942,-0.004677,0.396569,128.5,0.387568,-0.035524,0.335193,699,0.337005,0.317993,35.8,29.6,0.305817,30.6,0.279629,-0.015027,2019-02-05T11:45:00Z,scs-bgx-501
0.291254,55.6,0.273879,-0.003308,0.404256,138.8,0.387443,-0.031635,0.331943,687.8,0.336755,0.313551,35.9,29.6,0.307817,33.8,0.280129,-0.013971,2019-02-05T11:45:10Z,scs-bgx-501
0.291442,57.1,0.273817,-0.003004,0.403881,138.7,0.387568,-0.031658,0.332193,691.8,0.336943,0.315151,36.1,29.7,0.310005,41.4,0.279942,-0.011468,2019-02-05T11:45:20Z,scs-bgx-501
0.289817,49.1,0.273817,-0.004627,0.397256,131.4,0.387631,-0.034435,0.33513,699.6,0.337068,0.318229,36,29.6,0.30863,39.1,0.279629,-0.012214,2019-02-05T11:45:30Z,scs-bgx-501
0.291192,55.3,0.273879,-0.003373,0.402069,141.4,0.387818,-0.030642,0.334068,700.3,0.337255,0.318518,36,29.7,0.309005,37.3,0.280129,-0.012823,2019-02-05T11:45:40Z,scs-bgx-501
0.291254,56.2,0.273817,-0.003192,0.403131,147.3,0.388006,-0.02837,0.334005,703.2,0.337505,0.31965,36,29.7,0.309255,36.9,0.280317,-0.012927,2019-02-05T11:45:50Z,scs-bgx-501
0.290567,51.6,0.273942,-0.004116,0.398569,141.6,0.388068,-0.030545,0.33513,703,0.337255,0.319581,36,29.7,0.309067,36.4,0.280317,-0.013115,2019-02-05T11:46:00Z,scs-bgx-501
0.291004,54.4,0.273879,-0.003558,0.400944,146.4,0.388131,-0.028714,0.334193,698,0.33713,0.317589,36,29.6,0.308692,36.8,0.280067,-0.012978,2019-02-05T11:46:10Z,scs-bgx-501
0.292567,61.5,0.273942,-0.002116,0.407819,156.8,0.388131,-0.02478,0.33138,695.8,0.337443,0.316726,36.3,29.7,0.310442,44.1,0.279692,-0.010558,2019-02-05T11:46:20Z,scs-bgx-501
0.291567,56,0.274004,-0.003235,0.403444,149.8,0.388068,-0.027452,0.333255,701.3,0.337505,0.3189,36.3,29.7,0.310442,41.2,0.280192,-0.011503,2019-02-05T11:46:30Z,scs-bgx-501
0.292379,60.6,0.273942,-0.002304,0.407444,155.4,0.388068,-0.025315,0.331193,693.1,0.337255,0.315643,36.4,29.7,0.310755,41.5,0.280317,-0.011427,2019-02-05T11:46:40Z,scs-bgx-501
0.290004,48.2,0.274004,-0.004798,0.397569,141.2,0.388006,-0.030693,0.335068,701.4,0.33713,0.318921,36.2,29.7,0.309442,40,0.279879,-0.011912,2019-02-05T11:46:50Z,scs-bgx-501
0.289629,47.6,0.273879,-0.004935,0.394569,135.4,0.388068,-0.032925,0.33588,707.2,0.337443,0.321226,36.1,29.7,0.30738,34.5,0.279754,-0.013739,2019-02-05T11:47:00Z,scs-bgx-501
0.290567,52.2,0.273879,-0.003998,0.399381,144.5,0.388131,-0.029451,0.334193,703.7,0.337505,0.319837,36.1,29.7,0.30738,34.1,0.279817,-0.013857,2019-02-05T11:47:10Z,scs-bgx-501
0.290817,52.9,0.273942,-0.003866,0.400444,145.2,0.388068,-0.029196,0.33388,700.6,0.337318,0.318629,36.1,29.7,0.307192,34.3,0.279692,-0.013808,2019-02-05T11:47:20Z,scs-bgx-501
0.292129,58.2,0.274067,-0.002791,0.406006,156.9,0.388193,-0.024731,0.332255,701,0.337693,0.318795,36.2,29.7,0.308692,34.5,0.280442,-0.013726,2019-02-05T11:47:30Z,scs-bgx-501
0.291754,56.9,0.274004,-0.003047,0.404069,151.8,0.388131,-0.026667,0.332818,703.2,0.337755,0.319656,36.3,29.7,0.309505,39.5,0.280004,-0.012086,2019-02-05T11:47:40Z,scs-bgx-501
0.291504,56.3,0.273942,-0.003179,0.403194,151.5,0.388193,-0.026774,0.333318,703.7,0.337693,0.319858,36.4,29.7,0.310067,40.8,0.280067,-0.011642,2019-02-05T11:47:50Z,scs-bgx-501
0.291442,56,0.273942,-0.003241,0.403194,147.7,0.388006,-0.028227,0.333255,702.1,0.337568,0.319198,36.4,29.7,0.309942,39.7,0.280192,-0.012003,2019-02-05T11:48:00Z,scs-bgx-501
0.292692,61,0.274067,-0.002229,0.408069,156.6,0.388068,-0.024852,0.331505,699.1,0.337693,0.318045,36.4,29.7,0.31088,43.3,0.280067,-0.01083,2019-02-05T11:48:10Z,scs-bgx-501
0.293254,64.3,0.274004,-0.001547,0.410256,163,0.388256,-0.022427,0.330943,701.5,0.338005,0.318975,36.6,29.7,0.312192,49,0.279754,-0.008926,2019-02-05T11:48:20Z,scs-bgx-501
0.290817,52.3,0.274004,-0.003987,0.398756,150.9,0.388506,-0.02702,0.335255,718.1,0.33838,0.325546,36.5,29.8,0.310192,44.3,0.279504,-0.010491,2019-02-05T11:48:30Z,scs-bgx-501
0.290504,49.6,0.274129,-0.004535,0.396694,148.5,0.388506,-0.027937,0.335818,717.6,0.338318,0.325343,36.4,29.7,0.308255,37.1,0.279754,-0.012864,2019-02-05T11:48:40Z,scs-bgx-501
0.291567,54.2,0.274192,-0.003593,0.400819,151.5,0.388381,-0.026781,0.334818,710.2,0.337818,0.322417,36.4,29.8,0.309692,38.1,0.280317,-0.01253,2019-02-05T11:48:50Z,scs-bgx-501
0.291692,56.6,0.274004,-0.003112,0.399194,143.3,0.388318,-0.029905,0.33688,719.9,0.338193,0.326274,36.4,29.8,0.310755,41.4,0.280317,-0.011467,2019-02-05T11:49:00Z,scs-bgx-501
0.292192,58.5,0.274067,-0.002729,0.401506,144.8,0.388193,-0.029353,0.335818,711.5,0.337818,0.322955,36.5,29.7,0.31113,46.5,0.279629,-0.009752,2019-02-05T11:49:10Z,scs-bgx-501
0.290942,52.3,0.274067,-0.003981,0.398819,142.7,0.388131,-0.030119,0.33563,712.2,0.337818,0.32323,36.3,29.8,0.309755,42.3,0.279629,-0.011165,2019-02-05T11:49:20Z,scs-bgx-501
0.291379,55,0.274004,-0.003424,0.401069,144.4,0.388068,-0.02949,0.333818,708.4,0.33788,0.321716,36.4,29.8,0.310005,41.6,0.279879,-0.011389,2019-02-05T11:49:30Z,scs-bgx-501
0.289067,43.6,0.274004,-0.005737,0.391943,129.8,0.387943,-0.035051,0.33688,714.6,0.337755,0.324181,36.2,29.8,0.307505,35.8,0.279567,-0.013297,2019-02-05T11:49:40Z,scs-bgx-501
0.288817,42.4,0.274004,-0.005987,0.392256,130.5,0.387881,-0.03478,0.336568,711.6,0.337568,0.322971,35.9,29.8,0.30513,29,0.279504,-0.015553,2019-02-05T11:49:50Z,scs-bgx-501
0.289879,47.6,0.274004,-0.004925,0.397069,134.8,0.387756,-0.033127,0.334568,706.5,0.337568,0.320971,35.9,29.8,0.304817,29.9,0.279192,-0.015274,2019-02-05T11:50:00Z,scs-bgx-501
0.290942,54.1,0.273879,-0.003625,0.403256,145.6,0.387818,-0.029045,0.332755,704.2,0.337755,0.320056,36,29.8,0.306317,33.3,0.279379,-0.014129,2019-02-05T11:50:10Z,scs-bgx-501
0.290129,50,0.273879,-0.004437,0.399819,140.9,0.387818,-0.030822,0.333818,706.9,0.337755,0.321118,36,29.8,0.306505,35,0.279192,-0.013587,2019-02-05T11:50:20Z,scs-bgx-501
0.290692,53.4,0.273817,-0.003756,0.402006,148.6,0.388068,-0.027904,0.333005,707.1,0.337943,0.321203,36.1,29.8,0.30738,36.5,0.279379,-0.013067,2019-02-05T11:50:30Z,scs-bgx-501
0.290754,52.5,0.273942,-0.003931,0.404069,159.1,0.388256,-0.023896,0.332255,703.7,0.337818,0.319855,36.2,29.8,0.308192,37.9,0.279567,-0.012609,2019-02-05T11:50:40Z,scs-bgx-501
0.290567,51,0.274004,-0.004237,0.401819,154.8,0.388256,-0.025539,0.33313,707.4,0.337943,0.321328,36.2,29.8,0.307942,35,0.279942,-0.01357,2019-02-05T11:50:50Z,scs-bgx-501
0.290879,52.6,0.274004,-0.003924,0.402756,158.3,0.388381,-0.024196,0.332693,706.3,0.337943,0.32089,36.3,29.8,0.307755,35.2,0.279817,-0.01352,2019-02-05T11:51:00Z,scs-bgx-501
0.290567,51.6,0.273942,-0.004118,0.401006,156.2,0.388443,-0.025014,0.333818,711.4,0.33813,0.322912,36.2,29.8,0.307692,33.2,0.280129,-0.014175,2019-02-05T11:51:10Z,scs-bgx-501
0.290317,49.8,0.274004,-0.004487,0.399194,150.5,0.388318,-0.027151,0.33388,707.1,0.337755,0.321181,36.3,29.8,0.307817,32.5,0.280317,-0.014405,2019-02-05T11:51:20Z,scs-bgx-501
0.289129,43.3,0.274067,-0.005793,0.394006,141.1,0.388193,-0.03076,0.336005,712.4,0.337755,0.323306,36,29.8,0.306692,28.7,0.280379,-0.015648,2019-02-05T11:51:30Z,scs-bgx-501
0.290504,50.1,0.274067,-0.004418,0.399506,148.3,0.388193,-0.028014,0.33413,709.2,0.33788,0.322029,36.1,29.8,0.306442,33.3,0.279442,-0.014123,2019-02-05T11:51:40Z,scs-bgx-501
0.291817,57.2,0.274004,-0.002987,0.405444,156.3,0.388193,-0.024952,0.331568,699.7,0.33763,0.31827,36.3,29.8,0.308255,38.1,0.279567,-0.012547,2019-02-05T11:51:50Z,scs-bgx-501
0.294004,66.9,0.274129,-0.001037,0.415131,171.5,0.388193,-0.019193,0.32838,698.5,0.338193,0.317774,36.6,29.8,0.311567,44.9,0.280129,-0.0103,2019-02-05T11:52:00Z,scs-bgx-501
0.291317,54.2,0.274067,-0.003606,0.405131,161.5,0.388318,-0.022995,0.332318,707.6,0.33813,0.321412,36.5,29.8,0.311442,46.7,0.279754,-0.009714,2019-02-05T11:52:10Z,scs-bgx-501
0.291504,55.1,0.274067,-0.003418,0.403694,160.9,0.388506,-0.023217,0.332568,709.8,0.338255,0.32226,36.5,29.8,0.310442,42.9,0.279879,-0.010951,2019-02-05T11:52:20Z,scs-bgx-501
0.291254,53.8,0.274067,-0.003668,0.403506,164.6,0.388631,-0.021824,0.333255,716.1,0.33863,0.324742,36.4,29.8,0.310192,39.7,0.280317,-0.01203,2019-02-05T11:52:30Z,scs-bgx-501
0.291567,54.8,0.274129,-0.003476,0.403881,167.1,0.388756,-0.020844,0.333005,715.1,0.338505,0.324362,36.5,29.9,0.30963,36.8,0.280504,-0.012988,2019-02-05T11:52:40Z,scs-bgx-501
0.291567,54.2,0.274192,-0.003595,0.403069,167,0.388818,-0.020884,0.333505,718.6,0.338693,0.32576,36.5,29.9,0.31013,41.1,0.280004,-0.011539,2019-02-05T11:52:50Z,scs-bgx-501
0.290004,45.9,0.274254,-0.005276,0.396131,157.6,0.388818,-0.02446,0.336005,724.9,0.338693,0.32826,36.3,29.9,0.308255,34.4,0.280192,-0.01377,2019-02-05T11:53:00Z,scs-bgx-501
0.291004,50.8,0.274254,-0.004276,0.399694,160.4,0.388756,-0.023411,0.335068,726.4,0.339005,0.32882,36.4,29.9,0.30863,35.9,0.280129,-0.013277,2019-02-05T11:53:10Z,scs-bgx-501
0.291442,53.6,0.274192,-0.00372,0.401444,160.6,0.388693,-0.023324,0.33438,723.9,0.338943,0.327833,36.4,29.9,0.30863,35.2,0.280254,-0.013514,2019-02-05T11:53:20Z,scs-bgx-501
0.291817,55.4,0.274192,-0.003345,0.403881,163.7,0.388631,-0.022145,0.333193,717.8,0.338693,0.325448,36.5,29.9,0.309317,39.4,0.279879,-0.012115,2019-02-05T11:53:30Z,scs-bgx-501
0.289942,46.2,0.274192,-0.00522,0.393819,145.7,0.388568,-0.029011,0.337443,727.8,0.33863,0.329398,36.3,29.9,0.307567,38.4,0.279129,-0.012442,2019-02-05T11:53:40Z,scs-bgx-501
0.290754,50.2,0.274192,-0.004408,0.397194,147.5,0.388443,-0.028314,0.336818,726.2,0.33863,0.328773,36.3,29.9,0.307505,35,0.279692,-0.013572,2019-02-05T11:53:50Z,scs-bgx-501
0.290942,51.7,0.274129,-0.004101,0.395694,139.2,0.388318,-0.031479,0.338755,733.4,0.338818,0.331609,36.2,29.9,0.307567,35.5,0.279629,-0.013391,2019-02-05T11:54:00Z,scs-bgx-501
0.290254,48.3,0.274129,-0.004789,0.391818,131.2,0.388256,-0.034507,0.339943,734.9,0.338693,0.332198,36.1,29.9,0.307255,36.4,0.279317,-0.01311,2019-02-05T11:54:10Z,scs-bgx-501
0.289317,43.7,0.274129,-0.005726,0.390506,129.9,0.388131,-0.035014,0.339318,731,0.338505,0.330674,35.9,29.9,0.30538,30,0.279442,-0.015222,2019-02-05T11:54:20Z,scs-bgx-501
0.290129,48.3,0.274067,-0.004795,0.395819,138.9,0.388131,-0.031565,0.337068,723.8,0.33838,0.327825,35.9,29.9,0.305442,29.5,0.279567,-0.015397,2019-02-05T11:54:30Z,scs-bgx-501
0.289192,44.8,0.273942,-0.005495,0.392256,130.5,0.388006,-0.034768,0.33738,722.4,0.338193,0.327239,35.8,29.9,0.30513,29.6,0.279379,-0.015354,2019-02-05T11:54:40Z,scs-bgx-501
0.289754,47.6,0.273942,-0.004933,0.396069,138.9,0.388068,-0.03156,0.335943,719.5,0.338255,0.326101,35.8,29.9,0.304692,31.2,0.278879,-0.014843,2019-02-05T11:54:50Z,scs-bgx-501
0.290879,53.7,0.273879,-0.003689,0.401006,149.6,0.388256,-0.027506,0.333693,711.5,0.338068,0.322953,35.9,29.9,0.305755,31.5,0.279379,-0.014729,2019-02-05T11:55:00Z,scs-bgx-501
0.289192,45.4,0.273879,-0.005377,0.394881,143.7,0.388318,-0.029741,0.336193,720.9,0.338318,0.326651,35.8,29.9,0.305567,27.7,0.279942,-0.015983,2019-02-05T11:55:10Z,scs-bgx-501
0.289254,45.7,0.273879,-0.005314,0.393631,135.9,0.388131,-0.032699,0.336568,718,0.338005,0.325528,35.8,29.9,0.30513,29.3,0.279442,-0.015472,2019-02-05T11:55:20Z,scs-bgx-501
0.289817,49.7,0.273754,-0.004514,0.396756,139.9,0.388131,-0.031194,0.336193,717.1,0.338005,0.325153,35.7,29.9,0.30588,28.7,0.279942,-0.015671,2019-02-05T11:55:30Z,scs-bgx-501
0.290879,54.9,0.273754,-0.003452,0.403131,152.5,0.388193,-0.026396,0.33313,709.4,0.338005,0.322091,35.9,29.9,0.306942,33.3,0.279692,-0.014134,2019-02-05T11:55:40Z,scs-bgx-501
0.291254,56.2,0.273817,-0.003195,0.404506,157.6,0.388318,-0.024489,0.332693,711.3,0.338255,0.322851,36.1,29.9,0.307692,35.6,0.279692,-0.013384,2019-02-05T11:55:50Z,scs-bgx-501
0.291692,57.8,0.273879,-0.002877,0.405444,158.3,0.388318,-0.0242,0.33213,706.1,0.337943,0.320791,36.3,29.9,0.30913,42.1,0.279317,-0.011235,2019-02-05T11:56:00Z,scs-bgx-501
0.291692,57.2,0.273942,-0.002995,0.405819,164.1,0.388506,-0.021995,0.333568,718,0.33863,0.325523,36.3,29.9,0.309942,44.2,0.279379,-0.010541,2019-02-05T11:56:10Z,scs-bgx-501
0.291942,57.2,0.274067,-0.002983,0.404881,163,0.388568,-0.022403,0.334068,717.8,0.338505,0.325424,36.4,29.9,0.310755,45.2,0.279629,-0.010203,2019-02-05T11:56:20Z,scs-bgx-501
0.292254,58.2,0.274129,-0.002789,0.404131,161.4,0.388631,-0.023029,0.334818,717.4,0.338318,0.325276,36.5,29.9,0.311505,45.3,0.280004,-0.010164,2019-02-05T11:56:30Z,scs-bgx-501
0.292192,57.9,0.274129,-0.002851,0.404319,160.8,0.388568,-0.023249,0.333818,717.9,0.338568,0.325474,36.7,29.9,0.312317,45.6,0.280379,-0.010063,2019-02-05T11:56:40Z,scs-bgx-501
0.291629,55.7,0.274067,-0.003295,0.403694,157.3,0.388381,-0.02457,0.33338,711.5,0.33813,0.32294,36.7,29.9,0.311505,45.7,0.279942,-0.010046,2019-02-05T11:56:50Z,scs-bgx-501
0.292129,58.2,0.274067,-0.002795,0.403944,151.2,0.388193,-0.02692,0.334318,711.6,0.337943,0.322979,36.7,29.9,0.311942,47,0.279942,-0.009608,2019-02-05T11:57:00Z,scs-bgx-501
0.292067,58.4,0.274004,-0.002739,0.402694,146.3,0.388131,-0.02878,0.334818,711.4,0.337818,0.32288,36.8,29.9,0.312317,47.4,0.280067,-0.00947,2019-02-05T11:57:10Z,scs-bgx-501
0.292067,59,0.273942,-0.00262,0.404569,149.2,0.388068,-0.027677,0.33263,702,0.337505,0.319195,36.8,29.9,0.312192,49.9,0.279567,-0.008647,2019-02-05T11:57:20Z,scs-bgx-501
0.292442,60.9,0.273942,-0.002245,0.406131,151.3,0.388068,-0.026884,0.33213,702.3,0.33763,0.319294,36.9,29.9,0.312192,48.1,0.279879,-0.00924,2019-02-05T11:57:30Z,scs-bgx-501
0.292879,62.5,0.274004,-0.001926,0.408694,157.7,0.388131,-0.024441,0.330068,691,0.33713,0.314835,37,29.9,0.31313,52,0.279692,-0.007947,2019-02-05T11:57:40Z,scs-bgx-501
0.293192,64,0.274004,-0.001614,0.410694,164.1,0.388256,-0.02199,0.329255,692,0.33738,0.315221,37.1,29.9,0.31413,56.4,0.279442,-0.006472,2019-02-05T11:57:50Z,scs-bgx-501
0.292879,63.1,0.273942,-0.001808,0.409381,164.4,0.388381,-0.02188,0.33088,705.2,0.33813,0.32044,37.2,29.9,0.314192,55.2,0.279692,-0.006884,2019-02-05T11:58:00Z,scs-bgx-501
0.292192,58.5,0.274067,-0.002733,0.403944,157.8,0.388506,-0.024396,0.333443,706.4,0.337693,0.320906,37.2,29.9,0.313317,49.3,0.280254,-0.008826,2019-02-05T11:58:10Z,scs-bgx-501
0.292504,60.6,0.274004,-0.002301,0.405006,159.7,0.388568,-0.023655,0.333255,709.7,0.338005,0.322216,37.2,29.9,0.313442,50.4,0.280129,-0.008464,2019-02-05T11:58:20Z,scs-bgx-501
0.292567,60.9,0.274004,-0.002239,0.405819,163,0.388631,-0.022435,0.33313,710.1,0.338068,0.32239,37.1,29.9,0.313192,50.4,0.280004,-0.008477,2019-02-05T11:58:30Z,scs-bgx-501
0.292254,58.8,0.274067,-0.00267,0.401944,155,0.388631,-0.02546,0.335193,716.1,0.33813,0.324752,37.1,29.9,0.313005,49.8,0.280004,-0.008664,2019-02-05T11:58:40Z,scs-bgx-501
0.292692,59.8,0.274192,-0.00247,0.403819,158.9,0.388631,-0.02399,0.334255,713,0.338068,0.323515,37.1,29.9,0.313067,50.7,0.279879,-0.008365,2019-02-05T11:58:50Z,scs-bgx-501
0.293254,62.6,0.274192,-0.001908,0.405569,166.1,0.388881,-0.021257,0.33463,716.9,0.338318,0.325088,37.1,29.9,0.313317,51.1,0.279942,-0.008233,2019-02-05T11:59:00Z,scs-bgx-501
0.293629,65,0.274129,-0.001414,0.406819,165.4,0.388818,-0.021508,0.333943,717.5,0.338505,0.325299,37.3,29.9,0.313817,53.4,0.279817,-0.007496,2019-02-05T11:59:10Z,scs-bgx-501
0.292942,61.6,0.274129,-0.002101,0.403506,158.9,0.388756,-0.023973,0.335255,720,0.338443,0.326312,37.2,29.9,0.312817,51,0.279692,-0.008259,2019-02-05T11:59:20Z,scs-bgx-501
0.293067,62.2,0.274129,-0.001976,0.404006,158.2,0.388693,-0.024245,0.334693,717.1,0.338318,0.325151,37.2,29.9,0.313005,51.3,0.279754,-0.00819,2019-02-05T11:59:30Z,scs-bgx-501
0.293192,62.8,0.274129,-0.001851,0.404131,159.3,0.388756,-0.023834,0.335255,724.6,0.338818,0.328109,37.3,29.9,0.31388,55.3,0.279504,-0.006841,2019-02-05T11:59:40Z,scs-bgx-501
0.292692,60.9,0.274067,-0.002233,0.401631,153.3,0.388693,-0.026093,0.33663,727.3,0.338755,0.329185,37.1,29.9,0.312755,51.9,0.279504,-0.007966,2019-02-05T11:59:50Z,scs-bgx-501
0.292442,58.5,0.274192,-0.00272,0.398819,148.5,0.388693,-0.027934,0.337568,728.1,0.33863,0.329523,37.1,29.9,0.312192,47.4,0.280004,-0.009477,2019-02-05T12:00:00Z,scs-bgx-501
0.289817,46.1,0.274129,-0.005226,0.390193,137.6,0.388631,-0.032066,0.33938,735.7,0.33888,0.332534,36.7,29.9,0.308817,39,0.279692,-0.012259,2019-02-05T12:00:10Z,scs-bgx-501
0.290817,51.1,0.274129,-0.004226,0.396381,145.8,0.388506,-0.028962,0.335818,721.4,0.338443,0.326875,36.7,29.9,0.308005,36.9,0.279629,-0.012953,2019-02-05T12:00:20Z,scs-bgx-501
0.292192,58.5,0.274067,-0.002735,0.402819,153.3,0.388443,-0.026105,0.333318,717.1,0.338505,0.325142,36.8,30,0.308942,42.1,0.279192,-0.011222,2019-02-05T12:00:30Z,scs-bgx-501
0.290567,50.4,0.274067,-0.004358,0.397631,149.8,0.388506,-0.027428,0.33563,723.2,0.33863,0.327586,36.7,29.9,0.308442,40,0.279317,-0.011923,2019-02-05T12:00:40Z,scs-bgx-501
0.289692,46.7,0.274004,-0.005116,0.393631,143.1,0.388506,-0.029982,0.33638,726.3,0.33863,0.328805,36.6,30,0.307255,34.8,0.279567,-0.013622,2019-02-05T12:00:50Z,scs-bgx-501
0.291692,55.4,0.274129,-0.003351,0.402694,155,0.388381,-0.025449,0.332818,713.1,0.33838,0.323575,36.8,29.9,0.307442,39.1,0.278942,-0.012211,2019-02-05T12:01:00Z,scs-bgx-501
0.292442,60.3,0.274004,-0.002366,0.406569,161.3,0.388443,-0.023084,0.331818,715.6,0.338693,0.324542,36.9,30,0.31038,46.4,0.279192,-0.009785,2019-02-05T12:01:10Z,scs-bgx-501
0.292067,57.8,0.274067,-0.00286,0.406256,167.3,0.388631,-0.02079,0.331818,718.6,0.338943,0.325742,36.9,30,0.31138,48.7,0.279317,-0.009022,2019-02-05T12:01:20Z,scs-bgx-501
0.291254,53.2,0.274129,-0.003789,0.402944,165,0.388693,-0.021662,0.332755,718.2,0.338818,0.325609,36.8,29.9,0.310192,46.7,0.279067,-0.009698,2019-02-05T12:01:30Z,scs-bgx-501
0.291817,56.6,0.274067,-0.00311,0.407256,174,0.388756,-0.018241,0.331193,716.2,0.33888,0.324817,36.9,30,0.310442,48.1,0.278942,-0.009247,2019-02-05T12:01:40Z,scs-bgx-501
0.291879,56.9,0.274067,-0.003047,0.406069,171.9,0.388818,-0.019019,0.331505,719.3,0.339068,0.32603,36.9,30,0.311317,48.2,0.279379,-0.009203,2019-02-05T12:01:50Z,scs-bgx-501
0.292692,59.8,0.274192,-0.002472,0.409006,180.8,0.389006,-0.015662,0.33038,716.5,0.339068,0.324905,37.1,30,0.311505,46.3,0.279817,-0.009847,2019-02-05T12:02:00Z,scs-bgx-501
0.291942,54.9,0.274317,-0.00346,0.404069,177.2,0.389193,-0.017022,0.33288,725.8,0.339318,0.328605,37.1,30,0.311067,46.7,0.279504,-0.009691,2019-02-05T12:02:10Z,scs-bgx-501
0.292942,59.2,0.274379,-0.002578,0.408631,184.6,0.389193,-0.014201,0.33063,721.6,0.339443,0.326955,37.3,30,0.311817,47.9,0.279692,-0.009297,2019-02-05T12:02:20Z,scs-bgx-501
0.290254,45.3,0.274442,-0.005385,0.397194,169.3,0.389193,-0.020009,0.335505,733.2,0.33938,0.33153,37,30,0.310692,41.6,0.280192,-0.011372,2019-02-05T12:02:30Z,scs-bgx-501
0.290379,46.5,0.274379,-0.005141,0.395756,161.5,0.389068,-0.022995,0.335818,731.7,0.339193,0.330942,36.9,30,0.309317,39.6,0.279817,-0.012035,2019-02-05T12:02:40Z,scs-bgx-501
0.290879,50.8,0.274192,-0.004285,0.398006,158.6,0.388881,-0.02408,0.335005,730.4,0.339255,0.33043,36.8,30,0.308942,41,0.279379,-0.011578,2019-02-05T12:02:50Z,scs-bgx-501
0.290942,50.5,0.274254,-0.004341,0.397944,156,0.388756,-0.025084,0.335068,729.8,0.339193,0.330192,36.8,30,0.307692,38.7,0.279129,-0.012353,2019-02-05T12:03:00Z,scs-bgx-501
0.292317,56.7,0.274317,-0.003085,0.404319,162,0.388568,-0.022813,0.332443,723.2,0.339193,0.327567,37,30,0.30963,45.6,0.278942,-0.01006,2019-02-05T12:03:10Z,scs-bgx-501
0.293442,62.3,0.274317,-0.00196,0.410256,171.6,0.388568,-0.019144,0.33013,715.1,0.339005,0.324355,37.2,30,0.31213,50.7,0.279379,-0.008391,2019-02-05T12:03:20Z,scs-bgx-501
