val.NO2.weV,val.NO2.cnc,val.NO2.aeV,val.NO2.weC,val.Ox.weV,val.Ox.cnc,val.Ox.aeV,val.Ox.weC,val.NO.weV,val.NO.cnc,val.NO.aeV,val.NO.weC,val.sht.hmd,val.sht.tmp,val.SO2.weV,val.SO2.cnc,val.SO2.aeV,val.SO2.weC,rec,tag
0.295067,52.1,0.277004,-0.00402,0.402631,251.1,0.395944,0.011046,0.290317,-41.9,0.287129,0.024587,52.1,10.8,0.30638,79.5,0.272129,0.001173,2019-01-12T23:11:04Z,scs-bgx-501
0.295505,55.8,0.276817,-0.003279,0.404881,252.5,0.395881,0.011572,0.289379,-45.3,0.287004,0.023242,52.1,10.8,0.306317,80.9,0.271817,0.001611,2019-01-12T23:11:14Z,scs-bgx-501
0.295192,53.2,0.276942,-0.003794,0.402069,247.2,0.395819,0.009586,0.290254,-43.6,0.286942,0.023913,52.2,10.8,0.306317,82.1,0.271567,0.002011,2019-01-12T23:11:24Z,scs-bgx-501
0.294879,51.7,0.276942,-0.004106,0.399569,242.8,0.395881,0.007919,0.290692,-41.5,0.287067,0.024758,52.3,10.8,0.306255,81.3,0.271692,0.001748,2019-01-12T23:11:34Z,scs-bgx-501
0.293942,47.5,0.276879,-0.004943,0.397069,240.7,0.395881,0.00712,0.292004,-38.7,0.287004,0.025867,52.3,10.8,0.306067,79.8,0.271879,0.001261,2019-01-12T23:11:44Z,scs-bgx-501
0.293692,46.3,0.276879,-0.005193,0.394569,235.4,0.395881,0.005106,0.292567,-36.7,0.287067,0.026633,52.2,10.8,0.305442,78.5,0.271754,0.000836,2019-01-12T23:11:54Z,scs-bgx-501
0.294629,50.4,0.276942,-0.004356,0.400131,246.3,0.395944,0.009235,0.290942,-40.8,0.287067,0.025008,52.2,10.8,0.305817,80,0.271692,0.001311,2019-01-12T23:12:04Z,scs-bgx-501
0.294879,51.7,0.276942,-0.004106,0.401194,247.7,0.395944,0.009771,0.290567,-41.8,0.287067,0.024633,52.2,10.8,0.306192,82,0.271504,0.001986,2019-01-12T23:12:14Z,scs-bgx-501
0.294504,50.3,0.276879,-0.00438,0.398506,242.1,0.395944,0.00765,0.291567,-38.8,0.287129,0.025837,52.2,10.8,0.306067,78.6,0.272129,0.000861,2019-01-12T23:12:24Z,scs-bgx-501
0.294317,47.9,0.277067,-0.004871,0.398006,244,0.396006,0.008348,0.291567,-38.8,0.287129,0.025837,52.2,10.8,0.305755,77.7,0.272129,0.000548,2019-01-12T23:12:34Z,scs-bgx-501
0.294379,47.7,0.277129,-0.004909,0.399694,249.2,0.396069,0.010343,0.291192,-39.7,0.287129,0.025462,52.1,10.8,0.305755,78.3,0.272004,0.000748,2019-01-12T23:12:44Z,scs-bgx-501
0.295692,55.2,0.277004,-0.003395,0.406944,260.3,0.396069,0.014556,0.288692,-47,0.287004,0.022554,52.2,10.8,0.30688,81.4,0.272067,0.001773,2019-01-12T23:12:54Z,scs-bgx-501
0.295005,51.3,0.277067,-0.004183,0.403194,254,0.396006,0.012159,0.290254,-43.1,0.287004,0.024117,52.2,10.8,0.306567,80.7,0.272004,0.001561,2019-01-12T23:13:04Z,scs-bgx-501
0.294629,49.9,0.277004,-0.004457,0.400506,247.8,0.395944,0.009812,0.290817,-41.7,0.287004,0.024679,52.2,10.8,0.306005,80.5,0.271692,0.001498,2019-01-12T23:13:14Z,scs-bgx-501
0.294879,51.2,0.277004,-0.004207,0.402194,249.7,0.395819,0.010521,0.290254,-43.1,0.287004,0.024117,52.2,10.8,0.306317,81.8,0.271629,0.001911,2019-01-12T23:13:24Z,scs-bgx-501
0.294567,48.1,0.277192,-0.004823,0.400944,249.7,0.395819,0.010526,0.290629,-43.2,0.286879,0.024084,52.2,10.8,0.305942,80,0.271754,0.001336,2019-01-12T23:13:34Z,scs-bgx-501
0.294879,51.7,0.276942,-0.004106,0.400756,246.6,0.395944,0.009333,0.290692,-41.5,0.287067,0.024758,52.2,10.8,0.306067,78.3,0.272192,0.000761,2019-01-12T23:13:44Z,scs-bgx-501
0.294942,51.5,0.277004,-0.004145,0.402256,250.7,0.395944,0.010914,0.290504,-40.4,0.287254,0.025183,52.2,10.8,0.30613,78.2,0.272254,0.000723,2019-01-12T23:13:54Z,scs-bgx-501
0.295005,52.3,0.276942,-0.003981,0.404569,256,0.395944,0.012903,0.290067,-42,0.287192,0.024541,52.2,10.8,0.306005,79.3,0.271942,0.001098,2019-01-12T23:14:04Z,scs-bgx-501
0.294129,48,0.276942,-0.004856,0.399944,247.8,0.395881,0.009793,0.291317,-40.4,0.287004,0.025179,52.1,10.8,0.305255,79.5,0.271442,0.001148,2019-01-12T23:14:14Z,scs-bgx-501
0.294254,47.6,0.277067,-0.004933,0.399819,248.5,0.395944,0.010056,0.291754,-38.8,0.287067,0.025821,52,10.8,0.305005,76.3,0.271942,9.8e-05,2019-01-12T23:14:24Z,scs-bgx-501
0.294942,51.5,0.277004,-0.004145,0.402756,252.6,0.396006,0.011641,0.290129,-43.9,0.286942,0.023788,52,10.8,0.305442,77,0.272067,0.000336,2019-01-12T23:14:34Z,scs-bgx-501
0.294567,50.1,0.276942,-0.004419,0.400881,248.6,0.395944,0.010106,0.290629,-43.7,0.286817,0.02388,52,10.8,0.305817,77.8,0.272129,0.000611,2019-01-12T23:14:44Z,scs-bgx-501
0.294754,51.1,0.276942,-0.004231,0.402006,249.9,0.395881,0.0106,0.290567,-42.8,0.286942,0.024225,52,10.8,0.305192,79.3,0.271442,0.001086,2019-01-12T23:14:54Z,scs-bgx-501
0.295005,51.8,0.277004,-0.004082,0.403506,253.1,0.395881,0.011817,0.290067,-44.1,0.286942,0.023725,51.9,10.8,0.305442,75.2,0.272442,-0.000264,2019-01-12T23:15:04Z,scs-bgx-501
0.294754,51.1,0.276942,-0.004231,0.403194,253,0.395881,0.011788,0.290192,-43.3,0.287004,0.024054,52,10.8,0.30563,76.4,0.272317,0.000123,2019-01-12T23:15:14Z,scs-bgx-501
0.294379,48.7,0.277004,-0.004697,0.402131,252.5,0.395881,0.011609,0.290879,-42.7,0.286879,0.024279,51.9,10.7,0.304755,77.4,0.271567,0.000448,2019-01-12T23:15:24Z,scs-bgx-501
0.294692,51.2,0.276879,-0.004193,0.403194,252.3,0.395819,0.011521,0.290379,-41.8,0.287129,0.02465,51.9,10.8,0.305192,78.1,0.271692,0.000686,2019-01-12T23:15:34Z,scs-bgx-501
0.294442,48.6,0.277067,-0.004736,0.401881,252.6,0.395944,0.011625,0.290942,-42,0.286942,0.024545,51.8,10.7,0.305255,77.7,0.271817,0.000548,2019-01-12T23:15:44Z,scs-bgx-501
0.294817,50.9,0.277004,-0.00427,0.402694,253.1,0.396006,0.011821,0.290129,-42.9,0.287067,0.024196,51.9,10.8,0.30513,78.5,0.271567,0.000823,2019-01-12T23:15:54Z,scs-bgx-501
0.294942,52,0.276942,-0.004034,0.402631,251.5,0.396006,0.011223,0.290067,-44.2,0.286942,0.02367,51.9,10.7,0.305442,77.6,0.271942,0.000536,2019-01-12T23:16:04Z,scs-bgx-501
0.294379,49.2,0.276942,-0.004596,0.402506,253.6,0.395944,0.012007,0.290254,-45.3,0.286754,0.023247,51.9,10.7,0.305442,77.6,0.271942,0.000536,2019-01-12T23:16:14Z,scs-bgx-501
0.294317,48.9,0.276942,-0.004669,0.401944,250.9,0.395756,0.010976,0.290629,-43.7,0.286817,0.02388,51.8,10.8,0.304692,75,0.272004,-0.000314,2019-01-12T23:16:24Z,scs-bgx-501
0.294629,50.4,0.276942,-0.004356,0.403256,252.7,0.395756,0.011681,0.290129,-44.4,0.286879,0.023584,51.8,10.8,0.304817,76.6,0.271754,0.000211,2019-01-12T23:16:34Z,scs-bgx-501
0.294567,50.2,0.276942,-0.004409,0.401444,248.5,0.395819,0.010088,0.290442,-44.3,0.286817,0.023638,51.8,10.7,0.304942,79.4,0.271254,0.001136,2019-01-12T23:16:44Z,scs-bgx-501
0.294254,48.6,0.276942,-0.004721,0.400506,248.4,0.395881,0.010024,0.290817,-44.4,0.286692,0.023606,51.8,10.7,0.30488,77.7,0.271567,0.000573,2019-01-12T23:16:54Z,scs-bgx-501
0.294629,50,0.277004,-0.004447,0.402819,253,0.395881,0.01177,0.290192,-43.9,0.286942,0.023795,51.8,10.7,0.305567,76.8,0.272192,0.000261,2019-01-12T23:17:04Z,scs-bgx-501
0.294567,50.7,0.276879,-0.004308,0.402444,250.6,0.395819,0.010886,0.290192,-44.9,0.286817,0.023388,51.8,10.7,0.305567,75.9,0.272379,-3.9e-05,2019-01-12T23:17:14Z,scs-bgx-501
0.294567,50.2,0.276942,-0.004409,0.402506,251.9,0.395881,0.011376,0.290192,-45.5,0.286754,0.023184,51.8,10.7,0.305505,77.8,0.271942,0.000598,2019-01-12T23:17:24Z,scs-bgx-501
0.294504,50.4,0.276879,-0.004371,0.402881,252.7,0.395881,0.01167,0.290504,-43.6,0.286879,0.023904,51.8,10.7,0.305005,76.9,0.271817,0.000298,2019-01-12T23:17:34Z,scs-bgx-501
0.294442,50.1,0.276879,-0.004433,0.401881,249.8,0.395819,0.010566,0.290692,-42.1,0.287004,0.024498,51.8,10.7,0.304755,76.1,0.271817,4.8e-05,2019-01-12T23:17:44Z,scs-bgx-501
0.294254,48.1,0.277004,-0.004822,0.399506,246.3,0.395881,0.009227,0.291004,-42.9,0.286817,0.0242,51.8,10.7,0.304692,77.5,0.271504,0.000486,2019-01-12T23:17:54Z,scs-bgx-501
0.295005,51.3,0.277067,-0.004173,0.403131,252.4,0.395881,0.011556,0.289629,-47.4,0.286692,0.022418,51.8,10.7,0.305005,77.5,0.271692,0.000498,2019-01-12T23:18:04Z,scs-bgx-501
0.294692,50.8,0.276942,-0.004284,0.402006,250,0.395881,0.010633,0.290442,-44.8,0.286754,0.023434,51.9,10.7,0.305192,76.9,0.271942,0.000286,2019-01-12T23:18:14Z,scs-bgx-501
0.294442,49.1,0.277004,-0.004635,0.401756,251.1,0.395881,0.011072,0.290504,-44.7,0.286754,0.023497,51.8,10.7,0.305755,77.1,0.272254,0.000348,2019-01-12T23:18:24Z,scs-bgx-501
0.294629,50.5,0.276942,-0.004346,0.403069,253.1,0.395881,0.011817,0.290254,-43.8,0.286942,0.023857,51.9,10.7,0.30538,78.3,0.271754,0.000773,2019-01-12T23:18:34Z,scs-bgx-501
0.294567,49.7,0.277004,-0.00451,0.401819,250.7,0.395881,0.010891,0.290567,-43,0.286942,0.02417,51.9,10.7,0.305067,77.4,0.271754,0.000461,2019-01-12T23:18:44Z,scs-bgx-501
0.294879,51.7,0.276942,-0.004096,0.402819,250.6,0.395819,0.010856,0.289879,-46.8,0.286692,0.022668,51.9,10.7,0.30563,80,0.271567,0.001323,2019-01-12T23:18:54Z,scs-bgx-501
0.294129,47.5,0.277004,-0.004947,0.398819,245.1,0.395881,0.008782,0.291317,-42.6,0.286754,0.024309,51.9,10.7,0.30538,78,0.271817,0.000673,2019-01-12T23:19:04Z,scs-bgx-501
0.294504,49.4,0.277004,-0.004572,0.402694,253.3,0.395881,0.011888,0.289942,-47.1,0.286629,0.022527,51.8,10.7,0.30488,77.4,0.271629,0.000473,2019-01-12T23:19:14Z,scs-bgx-501
0.295005,51.3,0.277067,-0.004173,0.403319,252.3,0.395819,0.011518,0.289879,-45.7,0.286817,0.023075,51.9,10.7,0.30513,77.9,0.271692,0.000623,2019-01-12T23:19:24Z,scs-bgx-501
0.294567,50.2,0.276942,-0.004409,0.402381,251.6,0.395881,0.011251,0.290567,-41.9,0.287067,0.024577,51.9,10.7,0.305067,78.3,0.271567,0.000761,2019-01-12T23:19:34Z,scs-bgx-501
0.294692,50.8,0.276942,-0.004284,0.404506,257.2,0.395944,0.013359,0.289879,-45.2,0.286879,0.023279,51.9,10.7,0.305255,77.7,0.271817,0.000548,2019-01-12T23:19:44Z,scs-bgx-501
0.294442,49.1,0.277004,-0.004635,0.402444,252.9,0.395881,0.011759,0.290629,-44.3,0.286754,0.023622,51.9,10.7,0.304942,77.3,0.271692,0.000436,2019-01-12T23:19:54Z,scs-bgx-501
0.294754,50.1,0.277067,-0.004423,0.401944,250,0.395819,0.010629,0.290192,-46.5,0.286629,0.022777,51.9,10.7,0.305192,77.5,0.271817,0.000486,2019-01-12T23:20:04Z,scs-bgx-501
0.294379,48.7,0.277004,-0.004697,0.400756,248.9,0.395881,0.010234,0.290942,-42.5,0.286879,0.024341,51.9,10.7,0.304817,78.4,0.271379,0.000811,2019-01-12T23:20:14Z,scs-bgx-501
0.294504,50.4,0.276879,-0.004371,0.400756,247.7,0.395944,0.009771,0.291004,-42.4,0.286879,0.024404,51.9,10.7,0.305567,76.2,0.272317,6.1e-05,2019-01-12T23:20:24Z,scs-bgx-501
0.294442,49.1,0.277004,-0.004625,0.400944,248.8,0.395881,0.010171,0.290442,-47,0.286504,0.022568,51.9,10.6,0.30563,78.8,0.271817,0.000923,2019-01-12T23:20:34Z,scs-bgx-501
0.294442,49.6,0.276942,-0.004534,0.401881,250.9,0.395881,0.010994,0.290442,-45.3,0.286692,0.023231,51.9,10.7,0.305317,78.1,0.271754,0.000711,2019-01-12T23:20:44Z,scs-bgx-501
0.294567,49.7,0.277004,-0.00451,0.401756,250.5,0.395881,0.010829,0.290379,-45,0.286754,0.023372,51.9,10.7,0.305255,77.1,0.271942,0.000348,2019-01-12T23:20:54Z,scs-bgx-501
0.294379,48.8,0.277004,-0.004687,0.399819,246.1,0.395881,0.009168,0.291004,-44.1,0.286692,0.02374,51.9,10.6,0.304692,75.4,0.271942,-0.000214,2019-01-12T23:21:04Z,scs-bgx-501
0.294629,50.5,0.276942,-0.004337,0.401319,248.3,0.395881,0.009979,0.290442,-44.4,0.286817,0.023583,52,10.6,0.305005,76.9,0.271817,0.000298,2019-01-12T23:21:14Z,scs-bgx-501
0.294567,49.7,0.277004,-0.0045,0.401569,250.4,0.395944,0.010777,0.290442,-45,0.286754,0.02338,51.9,10.6,0.304442,77.6,0.271317,0.000536,2019-01-12T23:21:24Z,scs-bgx-501
0.294254,48.6,0.276942,-0.004721,0.402319,253.7,0.395944,0.012062,0.290567,-44,0.286817,0.023763,51.9,10.7,0.30513,77.6,0.271754,0.000523,2019-01-12T23:21:34Z,scs-bgx-501
0.294567,50.2,0.276942,-0.004399,0.401944,250.2,0.395881,0.010726,0.290692,-43.3,0.286879,0.024036,51.8,10.6,0.304692,77.2,0.271567,0.000386,2019-01-12T23:21:44Z,scs-bgx-501
0.294254,48.6,0.276942,-0.004721,0.399819,246.6,0.395881,0.009337,0.291129,-41.5,0.286942,0.024732,51.8,10.7,0.304442,76.1,0.271629,3.6e-05,2019-01-12T23:21:54Z,scs-bgx-501
0.294504,48.9,0.277067,-0.004673,0.401506,250.7,0.395881,0.010903,0.290379,-45,0.286754,0.023372,51.8,10.7,0.304442,75.8,0.271692,-6.4e-05,2019-01-12T23:22:04Z,scs-bgx-501
0.294317,48.5,0.277004,-0.00475,0.397881,241.9,0.395944,0.007576,0.291567,-43.1,0.286629,0.024099,51.9,10.6,0.304692,78.1,0.271379,0.000686,2019-01-12T23:22:14Z,scs-bgx-501
0.294504,49.9,0.276942,-0.004462,0.401444,249.8,0.395944,0.010571,0.290567,-44.6,0.286754,0.023505,51.9,10.6,0.304442,75.5,0.271754,-0.000164,2019-01-12T23:22:24Z,scs-bgx-501
0.294754,50.7,0.277004,-0.004312,0.404069,255.3,0.395881,0.012648,0.289942,-45.2,0.286879,0.023286,51.9,10.6,0.30488,77.4,0.271629,0.000473,2019-01-12T23:22:34Z,scs-bgx-501
0.294567,49.7,0.277004,-0.0045,0.402569,253,0.395944,0.011777,0.290129,-46.8,0.286629,0.022662,51.9,10.6,0.305005,77.2,0.271754,0.000398,2019-01-12T23:22:44Z,scs-bgx-501
0.294442,50.1,0.276879,-0.004423,0.400256,246.5,0.395944,0.009303,0.290504,-45.8,0.286629,0.023037,51.9,10.6,0.304442,76.1,0.271629,3.6e-05,2019-01-12T23:22:54Z,scs-bgx-501
0.294379,48.8,0.277004,-0.004687,0.401506,251.2,0.395944,0.011079,0.290629,-44,0.286817,0.023771,51.9,10.6,0.304567,77.4,0.271442,0.000461,2019-01-12T23:23:04Z,scs-bgx-501
0.294692,50.8,0.276942,-0.004274,0.404444,256.2,0.395881,0.012983,0.289754,-47.2,0.286692,0.02249,51.9,10.6,0.304817,74.8,0.272129,-0.000389,2019-01-12T23:23:14Z,scs-bgx-501
0.294379,48.8,0.277004,-0.004687,0.400756,248.6,0.395881,0.010105,0.290879,-43.3,0.286817,0.024021,51.9,10.6,0.30488,76.2,0.271879,7.3e-05,2019-01-12T23:23:24Z,scs-bgx-501
0.294379,49.3,0.276942,-0.004587,0.400756,248.6,0.395944,0.010127,0.290879,-44.9,0.286629,0.023412,51.9,10.6,0.304692,79,0.271192,0.000986,2019-01-12T23:23:34Z,scs-bgx-501
0.294129,47.1,0.277067,-0.005038,0.398944,245.6,0.395881,0.008981,0.291254,-43.4,0.286692,0.02399,51.9,10.6,0.304817,76.6,0.271754,0.000211,2019-01-12T23:23:44Z,scs-bgx-501
0.294004,46.4,0.277067,-0.005163,0.398631,245.6,0.395881,0.008952,0.291254,-42.9,0.286754,0.024193,51.9,10.6,0.30488,76.8,0.271754,0.000273,2019-01-12T23:23:54Z,scs-bgx-501
0.294942,51.6,0.277004,-0.004125,0.403694,253.9,0.395944,0.012133,0.289567,-47.7,0.286692,0.022302,51.9,10.6,0.30488,76.2,0.271879,7.3e-05,2019-01-12T23:24:04Z,scs-bgx-501
0.294379,48.3,0.277067,-0.004788,0.400444,248.9,0.395944,0.010219,0.290879,-43.9,0.286754,0.023818,51.9,10.6,0.304755,75.2,0.272004,-0.000252,2019-01-12T23:24:14Z,scs-bgx-501
0.294067,46.7,0.277067,-0.005101,0.399631,248.5,0.395944,0.010055,0.290817,-44.5,0.286692,0.023552,51.9,10.6,0.304755,76.4,0.271754,0.000148,2019-01-12T23:24:24Z,scs-bgx-501
0.294754,51.2,0.276942,-0.004212,0.403069,252.7,0.395944,0.01167,0.289817,-47.1,0.286692,0.022552,52,10.6,0.305255,76.4,0.272067,0.000148,2019-01-12T23:24:34Z,scs-bgx-501
0.294879,51.3,0.277004,-0.004187,0.403069,252.6,0.395944,0.011629,0.290442,-42.9,0.287004,0.024192,52,10.6,0.30513,77.3,0.271817,0.000423,2019-01-12T23:24:44Z,scs-bgx-501
0.294442,49.1,0.277004,-0.004625,0.399194,244.8,0.395944,0.008645,0.291004,-43,0.286817,0.024146,52.1,10.6,0.30488,77.7,0.271567,0.000573,2019-01-12T23:24:54Z,scs-bgx-501
0.294942,51.6,0.277004,-0.004125,0.403069,252.9,0.396006,0.011732,0.289942,-44.7,0.286942,0.023489,52.1,10.6,0.305255,80.7,0.271192,0.001548,2019-01-12T23:25:04Z,scs-bgx-501
0.294129,47.6,0.277004,-0.004937,0.400131,248.8,0.395944,0.01019,0.290879,-44.9,0.286629,0.023412,52,10.6,0.304505,76.9,0.271504,0.000298,2019-01-12T23:25:14Z,scs-bgx-501
0.294379,48.8,0.277004,-0.004687,0.401069,250,0.395944,0.010642,0.290692,-44.3,0.286754,0.02363,52,10.6,0.304505,74.2,0.272067,-0.000602,2019-01-12T23:25:24Z,scs-bgx-501
0.294692,50.3,0.277004,-0.004375,0.403881,255.8,0.395944,0.012847,0.289692,-46.9,0.286754,0.02263,52,10.6,0.305067,77.7,0.271692,0.000561,2019-01-12T23:25:34Z,scs-bgx-501
0.294817,51,0.277004,-0.00425,0.403631,256.2,0.396131,0.012987,0.289942,-46.2,0.286754,0.02288,52,10.6,0.30563,78.2,0.271942,0.000723,2019-01-12T23:25:44Z,scs-bgx-501
0.294317,48.5,0.277004,-0.00475,0.398944,245.9,0.396069,0.009087,0.290942,-43.2,0.286817,0.024083,52,10.6,0.304942,77.3,0.271692,0.000436,2019-01-12T23:25:54Z,scs-bgx-501
0.294129,47.6,0.277004,-0.004937,0.398256,244.5,0.396006,0.00854,0.291129,-45.3,0.286504,0.023256,52,10.6,0.305005,76.3,0.271942,9.8e-05,2019-01-12T23:26:04Z,scs-bgx-501
0.295005,51.9,0.277004,-0.004062,0.402631,250.8,0.395944,0.010949,0.289692,-47.4,0.286692,0.022427,52.1,10.6,0.305067,75.6,0.272129,-0.000139,2019-01-12T23:26:14Z,scs-bgx-501
0.294879,50.8,0.277067,-0.004288,0.403131,253.9,0.396006,0.012119,0.290254,-44.9,0.286817,0.023396,52.2,10.6,0.305505,78.4,0.271817,0.000798,2019-01-12T23:26:24Z,scs-bgx-501
0.294504,49.9,0.276942,-0.004462,0.402194,253,0.396069,0.01177,0.290317,-44.8,0.286817,0.023458,52.2,10.6,0.305567,79.5,0.271629,0.001161,2019-01-12T23:26:34Z,scs-bgx-501
0.294629,50,0.277004,-0.004437,0.404881,259.3,0.396006,0.014193,0.290004,-44,0.287004,0.023755,52.1,10.6,0.305442,77.9,0.271879,0.000636,2019-01-12T23:26:44Z,scs-bgx-501
0.293629,44.6,0.277067,-0.005538,0.397694,246.2,0.396006,0.009192,0.291942,-41.2,0.286754,0.02488,52.1,10.6,0.304567,74.4,0.272067,-0.000539,2019-01-12T23:26:54Z,scs-bgx-501
0.294192,47.9,0.277004,-0.004875,0.400131,248.5,0.395944,0.010069,0.291129,-44.2,0.286629,0.023662,52,10.6,0.30413,75.5,0.271567,-0.000177,2019-01-12T23:27:04Z,scs-bgx-501
0.294254,48.2,0.277004,-0.004812,0.401069,250.6,0.395944,0.010885,0.290879,-43.3,0.286817,0.024021,51.9,10.6,0.304005,76,0.271379,-2e-06,2019-01-12T23:27:14Z,scs-bgx-501
0.294317,49,0.276942,-0.004649,0.401506,250.9,0.395944,0.010998,0.290692,-44.3,0.286754,0.02363,51.9,10.6,0.304505,76.6,0.271567,0.000198,2019-01-12T23:27:24Z,scs-bgx-501
0.294379,48.8,0.277004,-0.004687,0.400881,248.9,0.395881,0.01023,0.290504,-45.3,0.286692,0.02324,51.9,10.6,0.304755,76.1,0.271817,4.8e-05,2019-01-12T23:27:34Z,scs-bgx-501
0.294379,48.8,0.277004,-0.004687,0.401006,249.8,0.395944,0.010579,0.290442,-45.5,0.286692,0.023177,51.9,10.6,0.304567,77.7,0.271379,0.000561,2019-01-12T23:27:44Z,scs-bgx-501
0.294317,48.5,0.277004,-0.00475,0.399131,245.8,0.396006,0.00905,0.290942,-45.2,0.286567,0.023271,52,10.6,0.304442,75.5,0.271754,-0.000164,2019-01-12T23:27:54Z,scs-bgx-501
0.294504,49.4,0.277004,-0.004562,0.402944,254.9,0.396006,0.012498,0.290192,-46.1,0.286692,0.022927,52,10.6,0.30463,78.8,0.271192,0.000923,2019-01-12T23:28:04Z,scs-bgx-501
0.294692,49.8,0.277067,-0.004476,0.404319,256.9,0.395881,0.013263,0.289817,-47.1,0.286692,0.022552,52,10.6,0.304942,77,0.271754,0.000336,2019-01-12T23:28:14Z,scs-bgx-501
0.294317,48,0.277067,-0.004851,0.402506,254.1,0.395881,0.012179,0.290442,-45.5,0.286692,0.023177,51.9,10.6,0.304442,75.2,0.271817,-0.000264,2019-01-12T23:28:24Z,scs-bgx-501
0.294317,48.5,0.277004,-0.00475,0.400944,249.4,0.395881,0.010414,0.290942,-43.7,0.286754,0.02388,51.9,10.6,0.304192,76,0.271504,-1.4e-05,2019-01-12T23:28:34Z,scs-bgx-501
0.294504,48.9,0.277067,-0.004663,0.401381,250.7,0.395944,0.010914,0.290129,-45.2,0.286817,0.023271,52,10.6,0.305255,77.7,0.271817,0.000548,2019-01-12T23:28:44Z,scs-bgx-501
0.293879,46.3,0.277004,-0.005187,0.398631,246.3,0.395944,0.009217,0.291442,-42.4,0.286754,0.02438,52,10.6,0.304692,75.4,0.271942,-0.000214,2019-01-12T23:28:54Z,scs-bgx-501
0.294067,46.7,0.277067,-0.005101,0.400444,251.2,0.396006,0.011092,0.291067,-43.9,0.286692,0.023802,51.9,10.6,0.304317,73.9,0.272004,-0.000689,2019-01-12T23:29:04Z,scs-bgx-501
0.294817,52,0.276879,-0.004048,0.403819,254.4,0.396006,0.01232,0.289692,-46.9,0.286754,0.02263,52,10.6,0.304692,75.4,0.271942,-0.000214,2019-01-12T23:29:14Z,scs-bgx-501
0.295005,52.4,0.276942,-0.003962,0.405131,257.4,0.396006,0.013471,0.289192,-48.6,0.286692,0.021927,52,10.6,0.305192,76.6,0.272004,0.000186,2019-01-12T23:29:24Z,scs-bgx-501
0.294379,47.3,0.277192,-0.00499,0.401444,253.2,0.396006,0.011849,0.290567,-44.6,0.286754,0.023505,52.1,10.6,0.304942,76.4,0.271879,0.000136,2019-01-12T23:29:34Z,scs-bgx-501
0.293879,45.8,0.277067,-0.005288,0.399006,247.8,0.395944,0.009794,0.291317,-43.3,0.286692,0.024052,52,10.6,0.304692,76.6,0.271692,0.000186,2019-01-12T23:29:44Z,scs-bgx-501
0.293629,46.1,0.276879,-0.005236,0.396944,242.6,0.396006,0.007835,0.292129,-42.7,0.286504,0.024256,52,10.6,0.304067,75.6,0.271504,-0.000139,2019-01-12T23:29:54Z,scs-bgx-501
0.293879,46.3,0.277004,-0.005187,0.399256,248.5,0.396006,0.010066,0.291254,-44.4,0.286567,0.023584,51.9,10.6,0.304005,72.4,0.272129,-0.001202,2019-01-12T23:30:04Z,scs-bgx-501
0.295005,51.9,0.277004,-0.004062,0.404131,254.8,0.395944,0.012449,0.289379,-46.6,0.286879,0.022724,51.9,10.6,0.304505,76,0.271692,-2e-06,2019-01-12T23:30:14Z,scs-bgx-501
0.295067,52.2,0.277004,-0.004,0.405694,258.6,0.395944,0.01389,0.289254,-48,0.286754,0.022193,52,10.6,0.305067,76.5,0.271942,0.000161,2019-01-12T23:30:24Z,scs-bgx-501
0.294692,50.3,0.277004,-0.004375,0.403069,254.3,0.396006,0.012259,0.289629,-49.6,0.286442,0.021553,52,10.6,0.305192,78.4,0.271629,0.000786,2019-01-12T23:30:34Z,scs-bgx-501
0.294942,51.6,0.277004,-0.004125,0.405131,257.1,0.395881,0.013346,0.288942,-49.3,0.286692,0.021677,52.1,10.6,0.306067,80.7,0.271692,0.001561,2019-01-12T23:30:44Z,scs-bgx-501
0.294192,48.4,0.276942,-0.004764,0.399006,244.8,0.395944,0.008652,0.291442,-43.6,0.286629,0.023921,52.1,10.5,0.30488,76.5,0.271817,0.000173,2019-01-12T23:30:54Z,scs-bgx-501
0.294067,46.7,0.277067,-0.005101,0.399069,247,0.395944,0.009492,0.291254,-43.4,0.286692,0.02399,52.1,10.6,0.304442,74,0.272067,-0.000664,2019-01-12T23:31:04Z,scs-bgx-501
0.293817,45.5,0.277067,-0.005351,0.398256,247.9,0.396131,0.009839,0.291754,-41.1,0.286817,0.024896,52.1,10.6,0.304067,75.6,0.271504,-0.000139,2019-01-12T23:31:14Z,scs-bgx-501
0.294192,46.9,0.277129,-0.005076,0.401194,254.1,0.396131,0.01221,0.290942,-42.7,0.286879,0.024286,52,10.6,0.304255,75.8,0.271567,-5.2e-05,2019-01-12T23:31:24Z,scs-bgx-501
0.294442,48.7,0.277067,-0.004715,0.401194,252,0.396131,0.011389,0.290879,-43.5,0.286817,0.023966,52,10.5,0.304317,73.3,0.272129,-0.00089,2019-01-12T23:31:34Z,scs-bgx-501
0.294817,51,0.277004,-0.00425,0.402569,252.8,0.396069,0.0117,0.289942,-45.7,0.286817,0.023083,52,10.6,0.304692,76.9,0.271629,0.000286,2019-01-12T23:31:44Z,scs-bgx-501
0.295255,53.6,0.276942,-0.003712,0.402444,249.7,0.396069,0.010522,0.289942,-48.3,0.286504,0.022068,52.1,10.6,0.304942,77.3,0.271692,0.000436,2019-01-12T23:31:54Z,scs-bgx-501
