val.NO2.weV,val.NO2.cnc,val.NO2.aeV,val.NO2.weC,val.Ox.weV,val.Ox.cnc,val.Ox.aeV,val.Ox.weC,val.NO.weV,val.NO.cnc,val.NO.aeV,val.NO.weC,val.CO.weV,val.CO.cnc,val.CO.aeV,val.CO.weC,val.sht.hmd,val.sht.tmp,rec,tag
0.299505,-5.8,0.296692,-0.001489,0.398631,19.2,0.402006,0.005804,0.314255,89,0.31838,0.034255,0.480007,353.8,0.206066,0.101528,63.2,25.5,2018-09-03T12:57:00.077+00:00,scs-bgb-413
0.299505,-5.3,0.29663,-0.001373,0.398694,19,0.402006,0.005747,0.314005,88.3,0.318255,0.034005,0.479695,353.5,0.206253,0.101446,63.2,25.5,2018-09-03T12:57:10.088+00:00,scs-bgb-413
0.299567,-5.6,0.296692,-0.001427,0.398694,18.7,0.401944,0.005646,0.314192,88.8,0.318442,0.034192,0.479507,355,0.206753,0.101874,63.2,25.5,2018-09-03T12:57:20.069+00:00,scs-bgb-413
0.299567,-5.6,0.296692,-0.001427,0.398569,18.3,0.401944,0.005521,0.314192,88.8,0.318442,0.034192,0.480007,356.7,0.206753,0.102374,63.2,25.5,2018-09-03T12:57:30.067+00:00,scs-bgb-413
0.299505,-5.8,0.296692,-0.001489,0.398631,18.6,0.401944,0.005631,0.314255,89,0.318442,0.034255,0.480132,357.9,0.206941,0.102729,63.2,25.5,2018-09-03T12:57:40.069+00:00,scs-bgb-413
0.299442,-6.5,0.296755,-0.001668,0.398569,19,0.401944,0.005736,0.314255,89,0.318505,0.034255,0.478757,350.5,0.206316,0.100586,63.2,25.5,2018-09-03T12:57:50.073+00:00,scs-bgb-413
0.299442,-5.6,0.29663,-0.001436,0.398631,18.5,0.401944,0.005583,0.314067,88.5,0.31838,0.034067,0.478507,349.9,0.206378,0.100412,63.2,25.5,2018-09-03T12:58:00.080+00:00,scs-bgb-413
0.299505,-5.8,0.296692,-0.001489,0.398756,19.6,0.402006,0.005929,0.314317,89.1,0.318567,0.034317,0.479257,354.4,0.206816,0.101701,63.2,25.5,2018-09-03T12:58:10.074+00:00,scs-bgb-413
0.29963,-5.8,0.296755,-0.00148,0.398631,18.6,0.401944,0.005631,0.31413,88.6,0.318442,0.03413,0.479632,359.1,0.207628,0.103075,63.2,25.5,2018-09-03T12:58:20.075+00:00,scs-bgb-413
0.299567,-6,0.296755,-0.001543,0.398569,18.6,0.401944,0.005616,0.31413,88.6,0.318442,0.03413,0.479882,357.3,0.207003,0.102556,63.2,25.5,2018-09-03T12:58:30.077+00:00,scs-bgb-413
0.299567,-5.6,0.296692,-0.001427,0.398569,18.3,0.401944,0.005521,0.31413,88.6,0.318442,0.03413,0.47932,353.2,0.206503,0.101379,63.1,25.5,2018-09-03T12:58:40.066+00:00,scs-bgb-413
0.299442,-5.6,0.29663,-0.001433,0.398631,18.4,0.401944,0.00557,0.31413,88.6,0.318505,0.03413,0.480195,362,0.207503,0.103907,63.1,25.4,2018-09-03T12:58:50.081+00:00,scs-bgb-413
0.299505,-5.8,0.296692,-0.001489,0.398569,18.4,0.401944,0.005569,0.314255,89,0.318505,0.034255,0.480195,357.6,0.206816,0.102638,63.1,25.5,2018-09-03T12:59:00.085+00:00,scs-bgb-413
0.299442,-6,0.296692,-0.001552,0.398631,18.2,0.401881,0.005506,0.314192,88.8,0.318442,0.034192,0.480632,359.7,0.206941,0.103229,63.1,25.5,2018-09-03T12:59:10.068+00:00,scs-bgb-413
0.299505,-5.8,0.296692,-0.001489,0.398694,18.9,0.401944,0.005694,0.314067,88.5,0.318317,0.034067,0.480007,358,0.207066,0.102758,63.2,25.5,2018-09-03T12:59:20.066+00:00,scs-bgb-413
0.299567,-5.6,0.296692,-0.001427,0.398631,18.5,0.401944,0.005583,0.314067,88.5,0.31838,0.034067,0.479632,358.6,0.207503,0.102921,63.1,25.5,2018-09-03T12:59:30.079+00:00,scs-bgb-413
0.299505,-5.3,0.29663,-0.001373,0.398631,18.3,0.401944,0.005512,0.314255,89,0.318567,0.034255,0.47957,356,0.206941,0.102167,63.1,25.5,2018-09-03T12:59:40.067+00:00,scs-bgb-413
0.299505,-5.8,0.296692,-0.001489,0.398631,18.6,0.401944,0.005631,0.314255,89,0.318505,0.034255,0.479007,348.1,0.205566,0.099913,63.1,25.5,2018-09-03T12:59:50.066+00:00,scs-bgb-413
0.299567,-6,0.296755,-0.001543,0.398631,18.8,0.401944,0.005679,0.31413,88.6,0.31838,0.03413,0.47932,353.8,0.206628,0.101532,63.1,25.5,2018-09-03T13:00:00.069+00:00,scs-bgb-413
0.299567,-6,0.296755,-0.001543,0.398569,18,0.401881,0.005443,0.314067,88.5,0.318317,0.034067,0.479195,354.1,0.206816,0.101638,63.2,25.5,2018-09-03T13:00:10.078+00:00,scs-bgb-413
0.29963,-5.8,0.296755,-0.00148,0.398694,18.9,0.401944,0.005694,0.31413,88.6,0.31838,0.03413,0.479757,354.2,0.206378,0.101662,63.1,25.5,2018-09-03T13:00:20.066+00:00,scs-bgb-413
0.299505,-5.8,0.296692,-0.001489,0.398631,19.2,0.402006,0.005804,0.314067,88.5,0.318317,0.034067,0.479945,354.6,0.206316,0.101773,63.1,25.5,2018-09-03T13:00:30.074+00:00,scs-bgb-413
0.299505,-5.8,0.296692,-0.001489,0.398694,18.9,0.401944,0.005694,0.314192,88.8,0.318317,0.034192,0.480445,357.2,0.206503,0.102504,63.1,25.5,2018-09-03T13:00:40.077+00:00,scs-bgb-413
0.299505,-5.8,0.296692,-0.001489,0.398631,18.6,0.401944,0.005631,0.314192,88.8,0.31838,0.034192,0.479945,356.2,0.206691,0.102234,63.1,25.5,2018-09-03T13:00:50.069+00:00,scs-bgb-413
0.299505,-5.3,0.29663,-0.001373,0.398694,18.5,0.401944,0.005574,0.314192,88.8,0.31838,0.034192,0.47932,353,0.206441,0.101302,63.1,25.5,2018-09-03T13:01:00.085+00:00,scs-bgb-413
0.299505,-5.8,0.296692,-0.001489,0.398631,19.2,0.402006,0.005804,0.314192,88.8,0.318442,0.034192,0.47907,351,0.206191,0.100744,63.2,25.5,2018-09-03T13:01:10.080+00:00,scs-bgb-413
0.299505,-5.8,0.296692,-0.001489,0.398631,18.6,0.401944,0.005631,0.314192,88.8,0.318442,0.034192,0.47982,353.9,0.206253,0.101571,63.1,25.5,2018-09-03T13:01:20.078+00:00,scs-bgb-413
0.299505,-5.8,0.296692,-0.001489,0.398694,18.9,0.401944,0.005694,0.314192,88.8,0.31838,0.034192,0.480257,356,0.206378,0.102162,63.1,25.5,2018-09-03T13:01:30.068+00:00,scs-bgb-413
0.29963,-5.3,0.296692,-0.001364,0.398756,19.2,0.402006,0.00581,0.31413,88.6,0.318317,0.03413,0.48032,357.8,0.206753,0.102686,63.1,25.5,2018-09-03T13:01:40.078+00:00,scs-bgb-413
0.299567,-5.6,0.296692,-0.001427,0.398756,18.9,0.401944,0.005708,0.314005,88.3,0.31838,0.034005,0.47932,353.5,0.206566,0.101456,63.1,25.5,2018-09-03T13:01:50.070+00:00,scs-bgb-413
0.299567,-5.6,0.296692,-0.001427,0.398694,18.1,0.401881,0.005473,0.31413,88.6,0.318442,0.03413,0.47857,350.1,0.206378,0.100475,63.1,25.5,2018-09-03T13:02:00.081+00:00,scs-bgb-413
0.299567,-5.6,0.296692,-0.001427,0.398631,17.9,0.401881,0.00541,0.314067,88.5,0.318317,0.034067,0.478632,349.5,0.206191,0.100307,63.2,25.5,2018-09-03T13:02:10.080+00:00,scs-bgb-413
0.299567,-5.6,0.296692,-0.001427,0.398631,17.9,0.401881,0.00541,0.314255,89,0.318442,0.034255,0.480195,356,0.206441,0.102177,63.1,25.5,2018-09-03T13:02:20.081+00:00,scs-bgb-413
0.299505,-5.8,0.296692,-0.001489,0.398694,18.3,0.401881,0.005521,0.31413,88.6,0.318317,0.03413,0.479945,356.8,0.206816,0.102388,63.1,25.5,2018-09-03T13:02:30.076+00:00,scs-bgb-413
0.299505,-5.8,0.296692,-0.001489,0.398631,19.2,0.402006,0.005804,0.31413,88.6,0.318255,0.03413,0.479695,355.3,0.206691,0.101984,63.1,25.5,2018-09-03T13:02:40.077+00:00,scs-bgb-413
0.299442,-6,0.296692,-0.001552,0.398569,18.6,0.401944,0.005616,0.31413,88.6,0.318255,0.03413,0.479757,354.5,0.206441,0.101739,63.1,25.5,2018-09-03T13:02:50.069+00:00,scs-bgb-413
0.299505,-5.8,0.296692,-0.001489,0.398631,18.6,0.401944,0.005631,0.314255,89,0.31838,0.034255,0.479382,352.7,0.206316,0.101211,63.1,25.5,2018-09-03T13:03:00.084+00:00,scs-bgb-413
0.299505,-5.8,0.296692,-0.001489,0.398506,18.2,0.401944,0.005506,0.314005,88.3,0.318192,0.034005,0.478945,349.8,0.206003,0.100389,63.1,25.5,2018-09-03T13:03:10.069+00:00,scs-bgb-413
0.29938,-5.8,0.29663,-0.001498,0.398506,18.8,0.402006,0.005679,0.314192,88.8,0.318317,0.034192,0.478695,347.8,0.205753,0.099831,63.1,25.5,2018-09-03T13:03:20.074+00:00,scs-bgb-413
0.299505,-5.8,0.296692,-0.001489,0.398569,18.4,0.401944,0.005569,0.314317,89.1,0.318442,0.034317,0.47782,343.5,0.205441,0.098572,63.1,25.5,2018-09-03T13:03:30.079+00:00,scs-bgb-413
0.299505,-5.8,0.296692,-0.001489,0.398631,18.1,0.401881,0.005458,0.31413,88.6,0.318317,0.03413,0.477382,346.8,0.206566,0.099518,63.1,25.5,2018-09-03T13:03:40.068+00:00,scs-bgb-413
0.299505,-5.3,0.29663,-0.001373,0.398694,18.5,0.401944,0.005574,0.314192,88.8,0.31838,0.034192,0.479195,356.8,0.207441,0.102407,63,25.5,2018-09-03T13:03:50.079+00:00,scs-bgb-413
0.299505,-5.3,0.29663,-0.001373,0.398631,18.3,0.401944,0.005512,0.314255,89,0.31838,0.034255,0.47932,353.8,0.206628,0.101532,63.1,25.5,2018-09-03T13:04:00.085+00:00,scs-bgb-413
0.299505,-5.3,0.29663,-0.001373,0.398631,18.3,0.401944,0.005512,0.314255,89,0.318255,0.034255,0.47932,353.5,0.206566,0.101456,63.1,25.5,2018-09-03T13:04:10.077+00:00,scs-bgb-413
0.299567,-5.1,0.29663,-0.001311,0.398631,17.5,0.401881,0.005291,0.314317,89.1,0.318442,0.034317,0.478632,349,0.206066,0.100153,63.1,25.5,2018-09-03T13:04:20.067+00:00,scs-bgb-413
0.299567,-6,0.296755,-0.001543,0.398631,18.8,0.401944,0.005679,0.314067,88.5,0.318255,0.034067,0.47907,351.6,0.206316,0.100898,63.1,25.5,2018-09-03T13:04:30.069+00:00,scs-bgb-413
0.299567,-5.6,0.296692,-0.001427,0.398694,18.7,0.401944,0.005646,0.314005,88.3,0.31813,0.034005,0.47932,355.9,0.207128,0.102147,63.1,25.5,2018-09-03T13:04:40.073+00:00,scs-bgb-413
0.299505,-5.8,0.296692,-0.001489,0.398631,18.6,0.401944,0.005631,0.314192,88.8,0.318317,0.034192,0.478632,351.9,0.206753,0.100999,63.1,25.5,2018-09-03T13:04:50.067+00:00,scs-bgb-413
0.299567,-5.6,0.296692,-0.001427,0.398694,18.7,0.401944,0.005646,0.314255,89,0.31838,0.034255,0.478945,349.3,0.205878,0.100235,63.1,25.5,2018-09-03T13:05:00.077+00:00,scs-bgb-413
0.299567,-5.1,0.29663,-0.001311,0.398756,18.5,0.401944,0.005589,0.314255,89,0.318442,0.034255,0.479507,351.5,0.205941,0.100874,63.1,25.5,2018-09-03T13:05:10.066+00:00,scs-bgb-413
0.299567,-5.6,0.296692,-0.001427,0.398819,19.1,0.401944,0.005771,0.31413,88.6,0.31838,0.03413,0.480195,355.2,0.206253,0.101946,63.1,25.5,2018-09-03T13:05:20.068+00:00,scs-bgb-413
0.299567,-5.1,0.29663,-0.001311,0.398694,18.9,0.402006,0.005699,0.314067,88.5,0.31838,0.034067,0.47932,353.5,0.206566,0.101456,63.1,25.5,2018-09-03T13:05:30.078+00:00,scs-bgb-413
0.29963,-5.3,0.296692,-0.001364,0.398694,18.5,0.401944,0.005574,0.314067,88.5,0.31838,0.034067,0.47907,351,0.206191,0.100744,63.1,25.5,2018-09-03T13:05:40.067+00:00,scs-bgb-413
0.29963,-5.3,0.296692,-0.001364,0.398694,19,0.402006,0.005747,0.314005,88.3,0.318255,0.034005,0.47957,357.1,0.207191,0.102474,63.1,25.5,2018-09-03T13:05:50.067+00:00,scs-bgb-413
0.299567,-5.1,0.29663,-0.001311,0.398569,17.9,0.401944,0.005401,0.314067,88.5,0.318317,0.034067,0.480445,360.9,0.207378,0.10358,63.1,25.5,2018-09-03T13:06:00.079+00:00,scs-bgb-413
0.299567,-5.6,0.296692,-0.001427,0.398756,18.9,0.401944,0.005708,0.314005,88.3,0.31813,0.034005,0.47982,355,0.206503,0.101879,63.1,25.5,2018-09-03T13:06:10.080+00:00,scs-bgb-413
0.299505,-5.8,0.296692,-0.001489,0.398631,18.6,0.401944,0.005631,0.314005,88.3,0.318192,0.034005,0.479882,353.9,0.206191,0.101557,63.1,25.5,2018-09-03T13:06:20.075+00:00,scs-bgb-413
0.29963,-5.3,0.296692,-0.001364,0.398756,18.7,0.401944,0.005637,0.314192,88.8,0.318442,0.034192,0.47982,356.3,0.206816,0.102263,63.1,25.5,2018-09-03T13:06:30.069+00:00,scs-bgb-413
0.299505,-5.8,0.296692,-0.001489,0.398631,18.6,0.401944,0.005631,0.314005,88.3,0.318192,0.034005,0.479757,355.3,0.206628,0.10197,63.1,25.5,2018-09-03T13:06:40.067+00:00,scs-bgb-413
0.299567,-5.1,0.29663,-0.001311,0.398756,18.5,0.401944,0.005589,0.313942,88.2,0.318255,0.033942,0.480007,357.8,0.207003,0.102681,63.1,25.5,2018-09-03T13:06:50.091+00:00,scs-bgb-413
0.29963,-5.3,0.296692,-0.001364,0.398694,18.5,0.401944,0.005574,0.314067,88.5,0.31838,0.034067,0.480632,360.2,0.207066,0.103383,63.1,25.5,2018-09-03T13:07:00.090+00:00,scs-bgb-413
0.299567,-6,0.296755,-0.001543,0.398631,18.8,0.401944,0.005679,0.313817,87.8,0.318255,0.033817,0.480382,358.5,0.206878,0.102902,63.1,25.5,2018-09-03T13:07:10.078+00:00,scs-bgb-413
0.299505,-5.8,0.296692,-0.001489,0.398631,18.1,0.401881,0.005458,0.314005,88.3,0.318255,0.034005,0.480382,358,0.206753,0.102749,63.1,25.5,2018-09-03T13:07:20.068+00:00,scs-bgb-413
0.299442,-5.6,0.29663,-0.001436,0.398756,18.9,0.401944,0.005708,0.314067,88.5,0.318317,0.034067,0.480507,357.6,0.206566,0.102643,63,25.5,2018-09-03T13:07:30.069+00:00,scs-bgb-413
0.299505,-5.3,0.29663,-0.001373,0.398694,18.5,0.401944,0.005574,0.314005,88.3,0.318192,0.034005,0.48057,354.4,0.205753,0.101706,63.1,25.5,2018-09-03T13:07:40.068+00:00,scs-bgb-413
0.299692,-5.1,0.296692,-0.001302,0.398694,18.3,0.401944,0.005526,0.314192,88.8,0.31838,0.034192,0.479945,353.3,0.206003,0.101389,63.1,25.5,2018-09-03T13:07:50.075+00:00,scs-bgb-413
0.299692,-5.1,0.296692,-0.001302,0.398756,18.5,0.401944,0.005589,0.314067,88.5,0.318192,0.034067,0.479007,349.7,0.205941,0.100374,63.1,25.5,2018-09-03T13:08:00.084+00:00,scs-bgb-413
0.299567,-5.1,0.29663,-0.001311,0.398631,18.1,0.401944,0.005464,0.31413,88.6,0.318317,0.03413,0.478882,351.2,0.206378,0.100787,63,25.5,2018-09-03T13:08:10.081+00:00,scs-bgb-413
0.299505,-5.3,0.29663,-0.001373,0.398631,18.3,0.401944,0.005512,0.313942,88.2,0.31813,0.033942,0.47857,351.4,0.206691,0.100859,63,25.5,2018-09-03T13:08:20.075+00:00,scs-bgb-413
0.299505,-5.8,0.296692,-0.001489,0.398694,18.9,0.401944,0.005694,0.314192,88.8,0.31838,0.034192,0.479445,356.6,0.207191,0.102349,63,25.5,2018-09-03T13:08:30.075+00:00,scs-bgb-413
0.299442,-6,0.296692,-0.001552,0.398631,18.8,0.401944,0.005679,0.314192,88.8,0.31838,0.034192,0.479257,352.8,0.206441,0.101239,63,25.5,2018-09-03T13:08:40.075+00:00,scs-bgb-413
0.299567,-5.6,0.296692,-0.001427,0.398569,17.7,0.401881,0.005348,0.314192,88.8,0.31838,0.034192,0.478132,347.8,0.206191,0.099807,63,25.5,2018-09-03T13:08:50.080+00:00,scs-bgb-413
0.299505,-5.8,0.296692,-0.001489,0.398694,18.3,0.401881,0.005521,0.31413,88.6,0.318255,0.03413,0.479695,356.1,0.206878,0.102215,63,25.5,2018-09-03T13:09:00.090+00:00,scs-bgb-413
0.29938,-6.3,0.296692,-0.001614,0.398694,18.7,0.401881,0.00564,0.31413,88.6,0.318255,0.03413,0.479695,355.1,0.206628,0.101907,63,25.5,2018-09-03T13:09:10.078+00:00,scs-bgb-413
0.299505,-5.3,0.29663,-0.001373,0.398694,17.9,0.401881,0.005401,0.31413,88.6,0.318317,0.03413,0.479257,350.9,0.206003,0.100701,63,25.5,2018-09-03T13:09:20.079+00:00,scs-bgb-413
0.299505,-5.3,0.29663,-0.001373,0.398694,18.5,0.401944,0.005574,0.314067,88.5,0.318255,0.034067,0.479257,350.6,0.205941,0.100624,63,25.5,2018-09-03T13:09:30.073+00:00,scs-bgb-413
0.299567,-5.6,0.296692,-0.001427,0.398631,18.5,0.401944,0.005583,0.314192,88.8,0.318317,0.034192,0.48007,356.9,0.206753,0.102436,63,25.5,2018-09-03T13:09:40.068+00:00,scs-bgb-413
0.299505,-5.3,0.29663,-0.001373,0.398631,18.3,0.401944,0.005512,0.31413,88.6,0.318192,0.03413,0.479757,354.2,0.206378,0.101662,63,25.5,2018-09-03T13:09:50.068+00:00,scs-bgb-413
0.299567,-5.1,0.29663,-0.001311,0.398694,17.7,0.401881,0.005353,0.314067,88.5,0.31813,0.034067,0.479882,354.4,0.206316,0.101711,63,25.5,2018-09-03T13:10:00.088+00:00,scs-bgb-413
0.299567,-5.6,0.296692,-0.001427,0.398819,19.1,0.401944,0.005771,0.314067,88.5,0.318255,0.034067,0.479882,353.9,0.206191,0.101557,63,25.5,2018-09-03T13:10:10.069+00:00,scs-bgb-413
0.299692,-5.1,0.296692,-0.001302,0.398819,18.7,0.401944,0.005651,0.314067,88.5,0.318255,0.034067,0.479632,355.7,0.206816,0.102076,63.1,25.5,2018-09-03T13:10:20.074+00:00,scs-bgb-413
0.29963,-5.3,0.296692,-0.001364,0.398756,18.1,0.401881,0.005464,0.313942,88.2,0.318255,0.033942,0.479132,353.1,0.206628,0.101345,63,25.5,2018-09-03T13:10:30.067+00:00,scs-bgb-413
0.299567,-5.1,0.29663,-0.001311,0.398819,18.1,0.401881,0.005478,0.313817,87.8,0.31813,0.033817,0.47982,356.6,0.206878,0.10234,63.1,25.5,2018-09-03T13:10:40.081+00:00,scs-bgb-413
0.299505,-5.3,0.29663,-0.001373,0.398694,19,0.402006,0.005747,0.31388,88,0.318192,0.03388,0.47982,355.2,0.206566,0.101956,63,25.5,2018-09-03T13:10:50.074+00:00,scs-bgb-413
0.299505,-5.8,0.296692,-0.001489,0.398631,18.1,0.401881,0.005458,0.314005,88.3,0.318255,0.034005,0.480632,360.8,0.207191,0.103537,63,25.5,2018-09-03T13:11:00.079+00:00,scs-bgb-413
0.299505,-5.3,0.29663,-0.001373,0.398506,17.8,0.401944,0.005387,0.31413,88.6,0.318317,0.03413,0.480757,358.8,0.206628,0.10297,63,25.5,2018-09-03T13:11:10.074+00:00,scs-bgb-413
0.299442,-5.6,0.29663,-0.001436,0.398569,17.7,0.401881,0.005348,0.31413,88.6,0.318255,0.03413,0.479945,354.1,0.206191,0.101619,63,25.5,2018-09-03T13:11:20.067+00:00,scs-bgb-413
0.299505,-5.3,0.29663,-0.001373,0.398631,18.3,0.401944,0.005512,0.314005,88.3,0.318067,0.034005,0.479195,353.3,0.206628,0.101407,63,25.5,2018-09-03T13:11:30.066+00:00,scs-bgb-413
0.299505,-5.3,0.29663,-0.001373,0.398694,18.5,0.401944,0.005574,0.314067,88.5,0.31813,0.034067,0.48007,356.9,0.206753,0.102436,63,25.5,2018-09-03T13:11:40.067+00:00,scs-bgb-413
0.299567,-5.6,0.296692,-0.001427,0.398631,18.5,0.401944,0.005583,0.314005,88.3,0.318067,0.034005,0.480507,359.2,0.206941,0.103104,63,25.5,2018-09-03T13:11:50.068+00:00,scs-bgb-413
0.299505,-5.3,0.29663,-0.001373,0.398631,17.7,0.401881,0.005339,0.314067,88.5,0.318192,0.034067,0.48082,358.7,0.206566,0.102956,63,25.5,2018-09-03T13:12:00.084+00:00,scs-bgb-413
0.299567,-5.6,0.296692,-0.001427,0.398819,19.1,0.401944,0.005771,0.314067,88.5,0.318192,0.034067,0.480445,355.8,0.206191,0.102119,63,25.5,2018-09-03T13:12:10.080+00:00,scs-bgb-413
0.299567,-5.1,0.29663,-0.001311,0.398694,18.3,0.401944,0.005526,0.314067,88.5,0.318255,0.034067,0.479507,350.1,0.205628,0.10049,63,25.5,2018-09-03T13:12:20.079+00:00,scs-bgb-413
0.299567,-5.1,0.29663,-0.001311,0.398694,17.7,0.401881,0.005353,0.313942,88.2,0.318192,0.033942,0.479882,353.1,0.206003,0.101326,63,25.5,2018-09-03T13:12:30.080+00:00,scs-bgb-413
0.299567,-5.1,0.29663,-0.001311,0.398631,18.1,0.401944,0.005464,0.31388,88,0.31813,0.03388,0.47982,358.7,0.207378,0.102955,63,25.5,2018-09-03T13:12:40.081+00:00,scs-bgb-413
0.29963,-4.9,0.29663,-0.001248,0.398631,17.9,0.401944,0.005416,0.314005,88.3,0.318192,0.034005,0.478882,352.8,0.206753,0.101249,63,25.5,2018-09-03T13:12:50.077+00:00,scs-bgb-413
0.29963,-5.3,0.296692,-0.001364,0.398631,17.7,0.401881,0.005339,0.31413,88.6,0.318255,0.03413,0.47932,352.7,0.206378,0.101225,63,25.5,2018-09-03T13:13:00.074+00:00,scs-bgb-413
0.299442,-5.6,0.29663,-0.001436,0.398631,17.9,0.401881,0.00541,0.314005,88.3,0.31813,0.034005,0.480195,353.6,0.205878,0.101485,63,25.5,2018-09-03T13:13:10.069+00:00,scs-bgb-413
0.299505,-5.3,0.29663,-0.001373,0.398756,18.1,0.401881,0.005464,0.31413,88.6,0.318255,0.03413,0.48107,360.9,0.206878,0.10359,63,25.5,2018-09-03T13:13:20.067+00:00,scs-bgb-413
0.299567,-6,0.296755,-0.001543,0.398631,18.2,0.401881,0.005506,0.314255,89,0.31838,0.034255,0.481007,361.8,0.207128,0.103835,63,25.5,2018-09-03T13:13:30.081+00:00,scs-bgb-413
0.299567,-5.6,0.296692,-0.001427,0.398631,18.5,0.401944,0.005583,0.314067,88.5,0.318192,0.034067,0.480195,356.3,0.206503,0.102254,63,25.5,2018-09-03T13:13:40.097+00:00,scs-bgb-413
0.299567,-5.1,0.29663,-0.001311,0.398756,18.5,0.401944,0.005589,0.31388,88,0.318067,0.03388,0.48057,359.7,0.207003,0.103244,63,25.5,2018-09-03T13:13:50.069+00:00,scs-bgb-413
0.299567,-5.1,0.29663,-0.001311,0.398631,18.1,0.401944,0.005464,0.314067,88.5,0.31813,0.034067,0.480257,354.6,0.206066,0.101778,63,25.5,2018-09-03T13:14:00.081+00:00,scs-bgb-413
0.299567,-5.1,0.29663,-0.001311,0.398819,19.3,0.402006,0.005824,0.313817,87.8,0.318067,0.033817,0.479882,352.5,0.205878,0.101172,63,25.5,2018-09-03T13:14:10.078+00:00,scs-bgb-413
0.29963,-4.9,0.29663,-0.001248,0.398756,17.8,0.401881,0.005368,0.31388,88,0.31813,0.03388,0.48057,356.8,0.206316,0.102398,63,25.5,2018-09-03T13:14:20.068+00:00,scs-bgb-413
0.299505,-5.8,0.296692,-0.001489,0.398631,18.1,0.401881,0.005458,0.31413,88.6,0.318255,0.03413,0.480882,359.5,0.206691,0.103172,63,25.5,2018-09-03T13:14:30.068+00:00,scs-bgb-413
0.299505,-5.3,0.29663,-0.001373,0.398756,18.7,0.401944,0.005637,0.314067,88.5,0.318192,0.034067,0.481132,362,0.207066,0.103883,63,25.5,2018-09-03T13:14:40.076+00:00,scs-bgb-413
0.29963,-4.9,0.29663,-0.001248,0.398694,17.6,0.401881,0.005305,0.31388,88,0.31813,0.03388,0.479882,354.7,0.206378,0.101787,63,25.5,2018-09-03T13:14:50.078+00:00,scs-bgb-413
0.299567,-4.6,0.296567,-0.001195,0.398631,17.7,0.401944,0.005344,0.314005,88.3,0.31813,0.034005,0.479445,350.7,0.205816,0.100658,63,25.5,2018-09-03T13:15:00.084+00:00,scs-bgb-413
0.299692,-5.1,0.296692,-0.001302,0.398756,18.5,0.401944,0.005589,0.313817,87.8,0.318067,0.033817,0.48007,355.3,0.206378,0.101975,63,25.5,2018-09-03T13:15:10.079+00:00,scs-bgb-413
0.29963,-5.3,0.296692,-0.001364,0.398756,18.7,0.401944,0.005637,0.313942,88.2,0.31813,0.033942,0.480382,358.8,0.206941,0.102979,63,25.5,2018-09-03T13:15:20.073+00:00,scs-bgb-413
0.299567,-5.6,0.296692,-0.001427,0.398756,18.9,0.401944,0.005708,0.314067,88.5,0.318255,0.034067,0.48057,359.5,0.206941,0.103167,63,25.5,2018-09-03T13:15:30.075+00:00,scs-bgb-413
0.299505,-5.8,0.296692,-0.001489,0.398756,19.1,0.401944,0.005756,0.313817,87.8,0.318067,0.033817,0.48132,361.3,0.206753,0.103686,63,25.5,2018-09-03T13:15:40.080+00:00,scs-bgb-413
0.299567,-5.6,0.296692,-0.001427,0.398694,18.7,0.401944,0.005646,0.314005,88.3,0.318192,0.034005,0.48007,353.2,0.205878,0.10136,63,25.5,2018-09-03T13:15:50.075+00:00,scs-bgb-413
0.299505,-5.3,0.29663,-0.001373,0.398569,17.5,0.401881,0.005276,0.314067,88.5,0.318192,0.034067,0.480257,355.2,0.206191,0.101932,63,25.5,2018-09-03T13:16:00.084+00:00,scs-bgb-413
0.299505,-5.3,0.29663,-0.001373,0.398569,17.5,0.401881,0.005276,0.314067,88.5,0.31813,0.034067,0.480695,355.9,0.206003,0.102139,63,25.5,2018-09-03T13:16:10.079+00:00,scs-bgb-413
0.299567,-5.1,0.29663,-0.001311,0.398819,18.7,0.401944,0.005651,0.31413,88.6,0.318255,0.03413,0.480757,358,0.206441,0.102739,63,25.5,2018-09-03T13:16:20.067+00:00,scs-bgb-413
0.29963,-4.9,0.29663,-0.001248,0.398756,17.8,0.401881,0.005368,0.314067,88.5,0.318255,0.034067,0.480445,357.2,0.206503,0.102504,63,25.5,2018-09-03T13:16:30.075+00:00,scs-bgb-413
0.299567,-5.1,0.29663,-0.001311,0.398756,18.5,0.401944,0.005589,0.314005,88.3,0.318192,0.034005,0.48082,363,0.207566,0.104186,63,25.5,2018-09-03T13:16:40.074+00:00,scs-bgb-413
0.299505,-5.3,0.29663,-0.001373,0.398694,18.5,0.401944,0.005574,0.313817,87.8,0.318005,0.033817,0.480945,360.2,0.206816,0.103388,63,25.5,2018-09-03T13:16:50.074+00:00,scs-bgb-413
0.299567,-5.6,0.296692,-0.001427,0.398694,18.1,0.401881,0.005473,0.313942,88.2,0.31813,0.033942,0.481507,362.5,0.206878,0.104027,63,25.5,2018-09-03T13:17:00.082+00:00,scs-bgb-413
0.299567,-5.6,0.296692,-0.001427,0.398756,18.9,0.401944,0.005708,0.314067,88.5,0.318192,0.034067,0.481195,358.4,0.206191,0.102869,63,25.5,2018-09-03T13:17:10.069+00:00,scs-bgb-413
0.299692,-4.6,0.29663,-0.001186,0.398819,17.7,0.401881,0.005359,0.314005,88.3,0.318192,0.034005,0.481382,360.2,0.206441,0.103364,63,25.5,2018-09-03T13:17:20.068+00:00,scs-bgb-413
